dataset,track_id,track_length,duration_frames,total_disp_um,path_length_um,straightness_ratio,net_velocity_um,mean_step_um,max_step_um,step_velocity_cv,confinement_ratio,trajectory_aspect_ratio,directed_motion_index,mean_track_intensity,min_track_intensity,max_track_intensity,std_track_intensity,mean_track_snr,min_track_snr,max_track_snr,is_gt_track
44b6_0113de3b,773,49,49,122.53,154.66,0.7923,2.55,3.22,7.08,0.5006,0.7923,163.721,14.158,1539.55,779.0,2368.0,303.33,2.5756,1.318,3.6771,0
44b6_0113de3b,774,2,2,7.27,7.27,1.0,7.27,7.27,7.27,0.0,1.0,1.0,10.2774,710.0,656.0,764.0,76.37,2.1385,2.1236,2.1534,0
44b6_0113de3b,775,53,53,86.81,139.42,0.6227,1.67,2.68,8.44,0.5476,0.6227,79.4981,7.568,1004.55,315.0,1336.0,205.68,2.715,0.94,3.7794,0
44b6_0113de3b,776,50,50,115.66,147.04,0.7866,2.36,3.0,7.27,0.457,0.7866,140.1258,13.1289,1925.4,1596.0,2177.0,132.43,2.8221,1.6702,3.6372,0
44b6_0113de3b,777,53,53,93.76,144.4,0.6493,1.8,2.78,8.75,0.5453,0.6493,34.1405,8.5231,793.0,607.0,1010.0,90.01,2.6397,1.0227,3.8174,0
44b6_0113de3b,778,44,44,106.51,140.37,0.7588,2.48,3.26,8.9,0.4585,0.7588,107.0801,12.4669,1686.11,827.0,2013.0,178.48,2.7643,1.116,3.7757,0
44b6_0113de3b,779,41,41,93.76,123.93,0.7565,2.34,3.1,7.45,0.4661,0.7565,104.8524,11.3548,2108.93,1553.0,3349.0,328.62,2.9491,2.1235,4.0556,0
44b6_0113de3b,780,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,635.0,635.0,635.0,0.0,0.9273,0.9273,0.9273,0
44b6_0113de3b,781,49,49,114.35,146.82,0.7789,2.38,3.06,7.27,0.4195,0.7789,132.6899,12.9885,1539.37,622.0,1759.0,171.73,2.7479,1.0131,3.9056,0
44b6_0113de3b,782,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1083.0,1083.0,1083.0,0.0,2.7537,2.7537,2.7537,0
44b6_0113de3b,783,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2040.0,2040.0,2040.0,0.0,3.1817,3.1817,3.1817,0
44b6_0113de3b,784,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1145.0,1145.0,1145.0,0.0,2.5735,2.5735,2.5735,0
44b6_0113de3b,785,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1217.0,1217.0,1217.0,0.0,3.3147,3.3147,3.3147,0
44b6_0113de3b,786,39,39,57.08,100.01,0.5708,1.5,2.63,6.89,0.6038,0.5708,89.7696,5.3548,1146.56,566.0,1483.0,187.74,2.6653,1.5224,3.865,0
44b6_0113de3b,787,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,939.0,939.0,939.0,0.0,1.87,1.87,1.87,0
44b6_0113de3b,788,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1101.0,1101.0,1101.0,0.0,2.9027,2.9027,2.9027,0
44b6_0113de3b,789,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,911.0,911.0,911.0,0.0,2.7554,2.7554,2.7554,0
44b6_0113de3b,790,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,975.0,975.0,975.0,0.0,2.5447,2.5447,2.5447,0
44b6_0113de3b,791,32,32,60.17,89.45,0.6726,1.94,2.89,7.27,0.4876,0.6726,53.2367,7.385,1699.19,430.0,2166.0,337.57,2.5442,0.4884,3.5193,0
44b6_0113de3b,792,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1705.0,1705.0,1705.0,0.0,3.413,3.413,3.413,0
44b6_0113de3b,793,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1237.0,1237.0,1237.0,0.0,2.5024,2.5024,2.5024,0
44b6_0113de3b,794,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,817.0,817.0,817.0,0.0,2.198,2.198,2.198,0
44b6_0113de3b,795,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1330.0,1330.0,1330.0,0.0,2.5264,2.5264,2.5264,0
44b6_0113de3b,796,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1763.0,1763.0,1763.0,0.0,2.9816,2.9816,2.9816,0
44b6_0113de3b,797,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,727.0,727.0,727.0,0.0,2.0828,2.0828,2.0828,0
44b6_0113de3b,798,3,3,4.88,9.0,0.5418,2.44,4.5,6.7,0.4892,0.7446,26.9994,2.2873,2020.0,2003.0,2043.0,20.66,2.9001,2.3372,3.5731,0
44b6_0113de3b,799,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,361.0,361.0,361.0,0.0,2.2634,2.2634,2.2634,0
44b6_0113de3b,800,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1052.0,1052.0,1052.0,0.0,0.667,0.667,0.667,0
44b6_0113de3b,801,2,2,6.89,6.89,1.0,6.89,6.89,6.89,0.0,1.0,1.0,9.75,708.0,475.0,941.0,329.51,1.3729,0.6387,2.1071,0
44b6_0113de3b,802,30,30,67.18,82.5,0.8142,2.32,2.84,5.86,0.4258,0.8142,199.4758,10.3309,1561.23,1411.0,1748.0,80.29,2.8198,1.5453,4.2264,0
44b6_0113de3b,803,52,52,117.63,154.45,0.7616,2.31,3.03,8.12,0.492,0.7616,92.878,12.6673,1674.67,1059.0,2783.0,359.86,2.7179,1.5184,4.3364,0
44b6_0113de3b,804,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1127.0,1127.0,1127.0,0.0,2.519,2.519,2.519,0
44b6_0113de3b,805,49,49,80.3,120.95,0.6639,1.67,2.52,9.88,0.7001,0.6639,147.4678,7.7748,970.88,487.0,1201.0,144.69,2.8094,1.1756,4.1901,0
44b6_0113de3b,806,43,43,80.58,108.92,0.7398,1.92,2.59,6.89,0.5118,0.7398,285.8577,9.3073,589.72,323.0,795.0,102.38,2.3904,1.4443,3.9689,0
44b6_0113de3b,807,2,2,1.62,1.62,1.0,1.62,1.62,1.62,0.0,1.0,1.0,2.2981,1410.0,1316.0,1504.0,132.94,2.2973,2.285,2.3095,0
44b6_0113de3b,808,50,50,106.02,145.33,0.7296,2.16,2.97,8.12,0.4549,0.7296,86.5575,11.1624,1980.06,1033.0,2653.0,277.38,2.6764,1.2983,4.1908,0
44b6_0113de3b,809,45,45,98.82,127.87,0.7728,2.25,2.91,8.12,0.5147,0.7731,243.7523,11.6429,1641.11,1024.0,1909.0,179.56,2.8978,1.9869,4.5433,0
44b6_0113de3b,810,27,27,53.08,75.58,0.7023,2.04,2.91,7.08,0.5781,0.7023,22.7942,7.4504,817.11,538.0,1233.0,181.53,2.4819,1.3469,3.6389,0
44b6_0113de3b,811,43,43,72.16,106.17,0.6797,1.72,2.53,6.08,0.4691,0.6797,98.3169,7.6578,1312.93,1036.0,1731.0,165.68,2.7442,1.8608,4.2474,0
44b6_0113de3b,812,23,23,24.64,51.2,0.4813,1.12,2.33,10.28,0.827,0.4813,10.2941,2.5857,619.3,554.0,664.0,31.03,2.8655,1.4453,3.9187,0
44b6_0113de3b,813,41,41,86.05,117.73,0.7309,2.15,2.94,5.86,0.398,0.7309,89.5023,10.068,1420.32,887.0,2147.0,273.81,2.4755,0.7972,3.6835,0
44b6_0113de3b,814,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2035.0,2035.0,2035.0,0.0,3.2808,3.2808,3.2808,0
44b6_0113de3b,815,39,39,78.51,103.37,0.7595,2.07,2.72,6.89,0.4057,0.7595,120.1609,9.799,1766.87,1369.0,2054.0,162.38,2.6902,1.3108,3.9509,0
44b6_0113de3b,816,23,23,24.48,44.6,0.5489,1.11,2.03,9.88,1.0074,0.5489,9.5809,2.9296,1231.83,1087.0,1341.0,72.81,2.9574,1.9058,3.6947,0
44b6_0113de3b,817,13,13,13.1,27.61,0.4745,1.09,2.3,8.29,0.8872,0.4745,3.2518,1.8677,987.23,593.0,1310.0,247.25,2.4875,1.4708,3.3852,0
44b6_0113de3b,818,8,8,13.88,25.29,0.5489,1.98,3.61,5.86,0.3563,0.5489,6.715,3.0796,1967.75,1606.0,2205.0,204.81,3.0907,2.5476,3.4316,0
44b6_0113de3b,819,31,31,57.64,75.04,0.768,1.92,2.5,6.08,0.5424,0.768,139.1752,8.2156,1615.9,1218.0,1917.0,143.38,2.8471,1.9679,3.7581,0
44b6_0113de3b,820,26,26,51.13,66.76,0.7659,2.05,2.67,6.89,0.4632,0.7659,155.5342,7.9867,1453.69,1255.0,1639.0,104.59,2.4664,1.1272,3.7105,0
44b6_0113de3b,821,30,30,56.6,75.87,0.7459,1.95,2.62,6.89,0.4869,0.7459,131.6223,7.9732,1873.4,1386.0,2168.0,201.7,2.7209,1.8939,4.0297,0
44b6_0113de3b,822,7,7,6.7,21.17,0.3166,1.12,3.53,7.27,0.6159,0.3166,2.9314,0.9353,710.29,635.0,776.0,56.51,2.5613,1.7892,3.1969,0
44b6_0113de3b,823,22,22,31.22,56.97,0.548,1.49,2.71,7.27,0.5916,0.548,39.8717,3.8204,2080.82,1607.0,2317.0,170.8,2.9077,2.1266,4.1125,0
44b6_0113de3b,824,9,9,10.41,26.44,0.3936,1.3,3.3,7.27,0.5475,0.4077,3.0904,1.5357,855.0,756.0,1044.0,86.33,3.0265,2.0831,3.7173,0
44b6_0113de3b,825,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,527.0,527.0,527.0,0.0,2.6155,2.6155,2.6155,0
44b6_0113de3b,826,7,7,6.89,19.07,0.3616,1.15,3.18,6.08,0.6284,0.3616,1.587,1.0994,2122.57,1881.0,2490.0,198.0,2.8154,2.4194,3.1822,0
44b6_0113de3b,827,24,24,12.8,50.03,0.2558,0.56,2.18,8.44,0.7102,0.2558,4.2955,0.697,725.46,487.0,1141.0,168.18,2.3484,1.3714,4.2049,0
44b6_0113de3b,828,3,3,3.25,3.25,1.0,1.62,1.62,3.25,1.0,1.0,352083.3333,2.8146,1585.0,1445.0,1845.0,225.39,2.4354,2.2559,2.6248,0
44b6_0113de3b,829,4,4,10.28,16.78,0.6126,3.43,5.59,6.5,0.1147,0.6126,3.1244,4.1971,1327.25,945.0,1776.0,394.07,1.8846,0.5578,2.5563,0
44b6_0113de3b,830,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,304.0,304.0,304.0,0.0,0.1386,0.1386,0.1386,0
44b6_0113de3b,831,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,915.0,915.0,915.0,0.0,2.3385,2.3385,2.3385,0
44b6_0113de3b,832,51,51,120.83,148.5,0.8137,2.42,2.97,9.61,0.4511,0.8137,143.8844,14.0428,1334.27,994.0,1671.0,102.61,2.9601,1.6697,4.3344,0
44b6_0113de3b,833,23,23,56.71,73.98,0.7666,2.58,3.36,7.27,0.3825,0.7666,111.0539,9.477,1818.04,1323.0,2099.0,161.8,2.7022,1.3345,3.4181,0
44b6_0113de3b,834,51,51,113.12,143.42,0.7887,2.26,2.87,9.61,0.4952,0.7887,208.0718,12.7435,1485.8,936.0,1736.0,145.22,2.6294,1.2724,3.8312,0
44b6_0113de3b,835,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1073.0,1073.0,1073.0,0.0,2.8098,2.8098,2.8098,0
44b6_0113de3b,836,16,16,36.23,51.39,0.705,2.42,3.43,8.29,0.4302,0.705,26.8143,6.8107,1840.94,1633.0,2065.0,145.33,2.9399,2.2626,4.102,0
44b6_0113de3b,837,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,598.0,598.0,598.0,0.0,2.6694,2.6694,2.6694,0
44b6_0113de3b,838,23,23,43.88,66.0,0.6648,1.99,3.0,8.29,0.5167,0.6648,60.0311,6.3581,1819.09,1558.0,2139.0,161.0,2.6525,1.4729,4.0283,0
44b6_0113de3b,839,32,32,55.01,81.39,0.6759,1.77,2.63,8.75,0.534,0.6759,38.203,6.7849,1479.22,642.0,1854.0,203.33,2.6535,1.5463,3.7674,0
44b6_0113de3b,840,35,35,58.79,79.69,0.7378,1.73,2.34,6.89,0.6094,0.7378,89.8714,7.5475,1341.2,661.0,1842.0,271.97,2.5086,1.1641,4.2903,0
44b6_0113de3b,841,2,2,3.63,3.63,1.0,3.63,3.63,3.63,0.0,1.0,1.0,5.1387,1975.5,1943.0,2008.0,45.96,3.1722,2.9136,3.4308,0
44b6_0113de3b,842,2,2,6.89,6.89,1.0,6.89,6.89,6.89,0.0,1.0,1.0,9.75,574.5,562.0,587.0,17.68,2.2367,2.1057,2.3678,0
44b6_0113de3b,843,50,50,82.24,127.51,0.6449,1.68,2.6,7.08,0.5452,0.6449,72.548,7.6536,333.8,187.0,518.0,68.92,2.56,0.2523,4.3211,0
44b6_0113de3b,844,45,45,70.33,106.61,0.6597,1.6,2.42,7.45,0.5462,0.6597,143.3,7.0731,1223.87,786.0,1695.0,223.18,2.8936,1.6846,4.2234,0
44b6_0113de3b,845,50,50,80.76,121.3,0.6658,1.65,2.48,8.75,0.5952,0.6658,43.0864,7.7596,736.84,570.0,865.0,67.71,2.7408,0.855,4.2091,0
44b6_0113de3b,846,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,222.0,222.0,222.0,0.0,2.5767,2.5767,2.5767,0
44b6_0113de3b,847,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1105.0,1105.0,1105.0,0.0,3.5017,3.5017,3.5017,0
44b6_0113de3b,848,2,2,7.27,7.27,1.0,7.27,7.27,7.27,0.0,1.0,1.0,10.2774,1216.5,1182.0,1251.0,48.79,3.0502,2.9871,3.1133,0
44b6_0113de3b,849,4,4,5.86,8.16,0.7183,1.95,2.72,5.86,0.8865,0.7183,7.1042,2.8056,807.25,527.0,1018.0,204.45,2.793,1.9791,3.3027,0
44b6_0113de3b,850,31,31,55.61,78.49,0.7084,1.85,2.62,7.27,0.4706,0.7084,88.0979,7.3112,1500.81,975.0,1869.0,188.61,2.7218,1.9054,4.3581,0
44b6_0113de3b,851,3,3,8.12,8.52,0.9537,4.06,4.26,6.89,0.6185,0.9537,69.6868,6.7108,1682.33,1492.0,1790.0,165.31,3.2232,3.0168,3.5467,0
44b6_0113de3b,852,2,2,7.27,7.27,1.0,7.27,7.27,7.27,0.0,1.0,1.0,10.2774,1271.0,1184.0,1358.0,123.04,2.9111,2.3157,3.5065,0
44b6_0113de3b,853,20,20,30.92,46.13,0.6702,1.63,2.43,7.27,0.5658,0.6702,39.0939,4.8771,1784.5,1569.0,1924.0,99.68,2.742,1.7212,4.4304,0
44b6_0113de3b,854,6,6,8.12,12.75,0.6371,1.62,2.55,5.86,0.7364,0.6371,2.9768,2.5359,1199.5,993.0,1317.0,120.86,3.0087,2.4926,3.6864,0
44b6_0113de3b,855,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,614.0,614.0,614.0,0.0,2.6878,2.6878,2.6878,0
44b6_0113de3b,856,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,445.0,445.0,445.0,0.0,0.9584,0.9584,0.9584,0
44b6_0113de3b,857,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,407.0,407.0,407.0,0.0,3.1819,3.1819,3.1819,0
44b6_0113de3b,858,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1077.0,1077.0,1077.0,0.0,2.2491,2.2491,2.2491,0
44b6_0113de3b,859,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,385.0,385.0,385.0,0.0,2.5301,2.5301,2.5301,0
44b6_0113de3b,860,7,7,21.37,23.09,0.9258,3.56,3.85,5.39,0.2013,0.9258,54.4509,8.726,1488.29,1174.0,1780.0,244.67,2.2693,1.7387,2.6848,0
44b6_0113de3b,861,49,49,86.0,116.84,0.736,1.79,2.43,5.39,0.5033,0.737,78.7298,9.2315,1085.27,711.0,1512.0,178.36,2.7224,1.754,4.0038,0
44b6_0113de3b,862,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,567.0,567.0,567.0,0.0,1.1367,1.1367,1.1367,0
44b6_0113de3b,863,88,49,120.92,599.68,0.2016,2.52,6.89,13.98,0.4041,0.2016,76.7538,4.765,1806.09,1025.0,2722.0,326.5,2.7742,1.2539,3.9876,0
44b6_0113de3b,864,49,49,115.48,140.13,0.8241,2.41,2.92,4.6,0.3509,0.8241,109.6917,13.8777,1556.12,1249.0,2170.0,194.59,2.5764,1.268,3.586,0
44b6_0113de3b,865,49,49,89.74,116.12,0.7728,1.87,2.42,4.88,0.4907,0.7728,135.9944,10.1145,572.43,307.0,843.0,103.51,2.5319,1.0377,4.5622,0
44b6_0113de3b,866,44,44,111.05,133.04,0.8347,2.58,3.09,6.08,0.3935,0.8347,193.0102,14.2992,1939.41,1136.0,2256.0,215.21,2.6675,1.1439,3.8092,0
44b6_0113de3b,867,49,49,84.58,115.89,0.7298,1.76,2.41,5.39,0.5051,0.7298,165.3817,9.0017,1303.73,723.0,1631.0,180.45,2.6442,1.1734,4.6159,0
44b6_0113de3b,868,12,12,20.62,26.79,0.7695,1.87,2.44,3.98,0.304,0.7695,86.2305,4.9968,1903.42,595.0,2317.0,513.57,2.6746,0.8091,3.8637,0
44b6_0113de3b,869,14,14,15.42,28.42,0.5425,1.19,2.19,3.98,0.436,0.5425,12.2852,2.4069,1046.57,666.0,1318.0,213.36,2.3442,0.9172,3.4261,0
44b6_0113de3b,870,46,46,115.34,131.18,0.8793,2.56,2.92,5.39,0.4002,0.8793,176.1353,15.2852,1798.43,1526.0,1987.0,108.94,3.1025,1.809,4.3938,0
44b6_0113de3b,871,6,6,7.27,8.8,0.826,1.45,1.76,2.3,0.153,0.826,19.2809,2.9407,916.67,552.0,1081.0,195.46,2.552,1.7982,3.0237,0
44b6_0113de3b,872,2,2,1.62,1.62,1.0,1.62,1.62,1.62,0.0,1.0,1.0,2.2981,209.5,205.0,214.0,6.36,1.9398,1.7436,2.1361,0
44b6_0113de3b,873,2,2,2.3,2.3,1.0,2.3,2.3,2.3,0.0,1.0,1.0,3.25,1138.5,1095.0,1182.0,61.52,3.1536,2.8993,3.408,0
44b6_0113de3b,874,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1118.0,1118.0,1118.0,0.0,3.3893,3.3893,3.3893,0
44b6_0113de3b,875,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1084.0,1084.0,1084.0,0.0,2.7961,2.7961,2.7961,0
44b6_0113de3b,876,8,8,8.75,11.77,0.7435,1.25,1.68,2.3,0.4483,0.7435,13.5815,2.6291,1005.75,817.0,1149.0,126.42,2.6746,1.7614,3.8454,0
44b6_0113de3b,877,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,894.0,894.0,894.0,0.0,3.5868,3.5868,3.5868,0
44b6_0113de3b,878,49,49,66.7,103.27,0.6459,1.39,2.15,4.88,0.4735,0.6459,152.0525,6.2836,935.65,503.0,1213.0,140.16,2.6461,1.2674,3.7719,0
44b6_0113de3b,879,23,23,48.26,55.46,0.8702,2.19,2.52,4.88,0.365,0.8702,149.3237,9.1544,1675.26,598.0,3007.0,551.85,2.8269,2.037,3.8241,0
44b6_0113de3b,880,7,7,6.89,8.8,0.7836,1.15,1.47,2.3,0.4776,0.7836,19.1602,2.3823,1238.29,994.0,1398.0,136.54,2.4268,1.6473,2.9959,0
44b6_0113de3b,881,2,2,2.81,2.81,1.0,2.81,2.81,2.81,0.0,1.0,1.0,3.9804,415.0,369.0,461.0,65.05,2.9763,2.6116,3.3409,0
44b6_0113de3b,882,18,18,28.93,37.16,0.7786,1.7,2.19,3.63,0.2698,0.7786,49.9728,5.6218,1857.83,375.0,2117.0,383.12,2.6878,2.0147,3.1776,0
44b6_0113de3b,883,2,2,1.62,1.62,1.0,1.62,1.62,1.62,0.0,1.0,1.0,2.2981,663.0,544.0,782.0,168.29,2.3554,2.253,2.4577,0
44b6_0113de3b,884,3,3,1.62,1.62,1.0,0.81,0.81,1.62,1.0,1.0,88020.8333,1.4073,1039.0,846.0,1297.0,232.42,2.4405,1.7652,3.5273,0
44b6_0113de3b,885,11,11,6.89,13.39,0.5147,0.69,1.34,2.3,0.6869,0.5147,8.6905,1.1769,1077.36,618.0,1234.0,184.99,2.7641,1.5594,3.4223,0
44b6_0113de3b,886,16,16,14.35,27.6,0.52,0.96,1.84,8.29,1.1348,0.5396,8.4577,1.9899,727.62,360.0,977.0,186.89,2.3354,0.8194,3.7143,0
44b6_0113de3b,887,5,5,3.25,7.85,0.4142,0.81,1.96,2.3,0.1716,0.4631,3.3333,0.7525,851.0,531.0,1099.0,206.51,2.6248,1.2295,3.1085,0
44b6_0113de3b,888,3,3,2.3,2.3,1.0,1.15,1.15,2.3,1.0,1.0,176041.6667,1.9902,2348.67,2164.0,2557.0,197.57,3.0134,2.5958,3.2524,0
44b6_0113de3b,889,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,805.5,742.0,869.0,89.8,2.7394,1.9339,3.5449,0
44b6_0113de3b,890,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,562.0,562.0,562.0,0.0,2.4521,2.4521,2.4521,0
44b6_0113de3b,891,6,6,8.75,12.01,0.7288,1.75,2.4,2.81,0.086,0.7288,8.5432,3.1245,1916.33,1686.0,2085.0,141.04,2.3603,1.9619,2.8707,0
44b6_0113de3b,892,2,2,1.62,1.62,1.0,1.62,1.62,1.62,0.0,1.0,1.0,2.2981,1267.0,1073.0,1461.0,274.36,2.4493,2.4131,2.4855,0
44b6_0113de3b,893,3,3,2.81,3.92,0.7174,1.41,1.96,2.3,0.1716,0.7174,3.732,1.7488,1246.0,963.0,1485.0,263.77,2.038,1.7056,2.2869,0
44b6_0113de3b,894,2,2,1.62,1.62,1.0,1.62,1.62,1.62,0.0,1.0,1.0,2.2981,357.5,348.0,367.0,13.44,1.3256,1.2434,1.4077,0
44b6_0113de3b,895,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,274.5,267.0,282.0,10.61,0.8137,0.5205,1.107,0
44b6_0113de3b,896,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,573.0,573.0,573.0,0.0,2.122,2.122,2.122,0
44b6_0113de3b,897,48,48,80.99,110.49,0.733,1.72,2.35,5.39,0.5104,0.733,48.8549,8.7506,976.19,608.0,1221.0,130.4,2.5642,1.1448,4.3029,0
44b6_0113de3b,898,31,31,70.03,81.39,0.8604,2.33,2.71,4.88,0.3349,0.8604,282.8143,11.1818,1360.06,852.0,1513.0,139.43,2.7191,1.2071,3.6616,0
44b6_0113de3b,899,48,48,118.4,139.83,0.8468,2.52,2.98,4.88,0.3515,0.8468,177.8105,14.7793,1376.5,1140.0,1786.0,122.6,2.9361,1.3615,4.6575,0
44b6_0113de3b,900,48,48,101.16,131.02,0.7721,2.15,2.79,5.39,0.4392,0.7721,82.0858,11.5123,1697.94,486.0,2089.0,293.16,2.6616,0.7307,4.122,0
44b6_0113de3b,901,43,43,78.99,103.66,0.762,1.88,2.47,5.39,0.5934,0.762,202.4402,9.3984,311.3,214.0,439.0,46.8,2.7513,0.6742,4.353,0
44b6_0113de3b,902,28,28,22.22,48.49,0.4582,0.82,1.8,3.63,0.493,0.4751,27.0841,1.9956,1079.89,981.0,1187.0,56.29,3.0291,2.2054,3.8443,0
44b6_0113de3b,903,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,768.0,768.0,768.0,0.0,1.7379,1.7379,1.7379,0
44b6_0113de3b,904,48,48,60.52,101.27,0.5976,1.29,2.15,4.88,0.4715,0.5991,74.5433,5.3312,940.0,736.0,1692.0,173.29,2.6418,1.4821,3.6394,0
44b6_0113de3b,905,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1188.0,1143.0,1233.0,63.64,3.1483,2.9957,3.3009,0
44b6_0113de3b,906,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,819.0,819.0,819.0,0.0,2.341,2.341,2.341,0
44b6_0113de3b,907,35,35,63.29,77.92,0.8123,1.86,2.29,4.6,0.5069,0.8123,249.9021,8.9456,1366.29,1007.0,1689.0,165.05,2.8575,1.751,4.2846,0
44b6_0113de3b,908,2,2,1.62,1.62,1.0,1.62,1.62,1.62,0.0,1.0,1.0,2.2981,495.0,382.0,608.0,159.81,2.0011,1.8562,2.1459,0
44b6_0113de3b,909,2,2,4.6,4.6,1.0,4.6,4.6,4.6,0.0,1.0,1.0,6.5,1256.5,1241.0,1272.0,21.92,2.9153,2.6734,3.1572,0
44b6_0113de3b,910,8,8,6.89,7.85,0.8787,0.98,1.12,2.3,0.8953,0.8787,19.7897,2.4477,1117.62,684.0,1521.0,248.63,2.4009,1.5219,2.8943,0
44b6_0113de3b,911,12,12,12.8,15.11,0.8466,1.16,1.37,3.63,1.0172,0.8466,40.1034,3.4114,1456.5,733.0,1808.0,389.35,2.2531,0.9272,3.3563,0
44b6_0113de3b,912,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,339.0,339.0,339.0,0.0,1.2285,1.2285,1.2285,0
44b6_0113de3b,913,6,6,2.3,5.55,0.4142,0.46,1.11,2.3,0.846,0.6549,9.9403,0.4663,531.83,445.0,606.0,61.13,1.726,1.3303,2.0115,0
44b6_0113de3b,914,7,7,7.27,7.85,0.9262,1.21,1.31,2.3,0.7377,0.9262,39.1147,2.9681,602.71,321.0,1325.0,364.88,1.0787,0.4966,2.0457,0
44b6_0113de3b,915,2,2,7.62,7.62,1.0,7.62,7.62,7.62,0.0,1.0,1.0,10.779,638.0,594.0,682.0,62.23,2.3813,2.1452,2.6173,0
44b6_0113de3b,916,47,47,79.79,105.55,0.7559,1.73,2.29,5.39,0.525,0.7559,101.6622,8.9894,1080.77,804.0,1421.0,151.76,2.5426,1.3114,3.6877,0
44b6_0113de3b,917,47,47,89.49,117.9,0.759,1.95,2.56,4.88,0.444,0.759,53.3605,10.1239,1212.91,834.0,1602.0,160.07,2.7261,1.7822,3.6493,0
44b6_0113de3b,918,47,47,102.9,121.08,0.8499,2.24,2.63,5.86,0.3561,0.8499,148.3345,13.0334,1478.38,1091.0,1670.0,132.32,2.7552,1.7605,3.84,0
44b6_0113de3b,919,25,25,40.27,52.04,0.7738,1.68,2.17,3.98,0.4125,0.7738,62.0151,6.4909,1269.12,696.0,1529.0,166.89,2.5806,1.8409,3.4565,0
44b6_0113de3b,920,47,47,113.73,134.63,0.8447,2.47,2.93,5.86,0.3908,0.8447,88.0124,14.3179,1641.51,406.0,2114.0,247.33,2.8412,0.8041,3.8996,0
