dataset,source_id,target_id,t_src,t_tgt,dt,dist_3d_um,dist_xy_um,dist_z_um,dz_um,dy_um,dx_um,velocity_um_per_frame,fwd_rank,bwd_rank,margin_fwd_um,margin_bwd_um,is_mnn,comp_count_10um,comp_count_15um,cos_gap_prev,cos_next_gap,dead_reckoning_fwd_um,dead_reckoning_bwd_um,dead_reckoning_mean_um,intensity_diff,intensity_ratio,snr_diff,snr_ratio,transformer_prob,ilp_selected,is_gt_edge
44b6_0113de3b,16882,17173,66,67,1,2.3,1.62,1.62,-1.62,0.0,1.62,2.3,1,1,999.0,999.0,1,1,1,0.0,-0.7071,0.0,6.7,6.7,1463.0,0.3102,0.9403,0.6163,0.7846,1,0
44b6_0113de3b,16945,17242,66,67,1,2.3,1.62,1.62,1.62,0.0,1.62,2.3,1,1,999.0,999.0,1,1,1,0.6708,0.9487,3.98,1.62,2.8,81.0,1.0432,1.1152,0.7079,0.7674,1,0
44b6_0113de3b,17106,17396,66,67,1,1.62,1.62,0.0,0.0,0.0,1.62,1.62,1,1,999.0,999.0,1,1,1,0.0,0.0,3.63,2.81,3.22,17.0,0.9849,1.5509,0.5813,0.7602,1,0
44b6_0113de3b,16954,17252,66,67,1,2.81,2.3,1.62,1.62,-1.62,1.62,2.81,1,1,999.0,999.0,1,1,1,0.0,0.5774,0.0,2.3,2.3,32.0,0.814,0.225,1.0764,0.7601,1,0
44b6_0113de3b,17162,17456,66,67,1,2.3,1.62,1.62,1.62,0.0,1.62,2.3,1,1,999.0,999.0,1,1,1,1.0,0.5,0.0,2.3,2.3,306.0,1.1857,0.3363,0.8629,0.7431,1,0
44b6_0113de3b,17163,17457,66,67,1,2.81,2.3,1.62,1.62,1.62,1.62,2.81,1,1,999.0,999.0,1,1,1,-0.5774,0.0,3.98,0.0,3.98,752.0,1.8684,0.2068,0.908,0.7362,1,0
44b6_0113de3b,16927,17229,66,67,1,3.98,2.3,3.25,3.25,1.62,1.62,3.98,1,1,999.0,999.0,1,1,1,0.8165,0.866,2.3,2.3,2.3,2.0,1.0015,0.2106,1.1049,0.703,1,0
44b6_0113de3b,17171,17451,66,67,1,1.62,0.0,1.62,-1.62,0.0,0.0,1.62,1,1,999.0,999.0,1,1,1,0.0,0.0,0.0,0.0,0.0,652.0,2.8953,1.6394,3.9212,0.6994,1,0
44b6_0113de3b,16952,17247,66,67,1,2.3,1.62,1.62,1.62,0.0,1.62,2.3,1,1,999.0,999.0,1,1,1,0.9487,0.0,1.62,0.0,1.62,28.0,1.0185,0.275,1.1118,0.6979,1,0
44b6_0113de3b,17014,17312,66,67,1,4.6,3.25,3.25,3.25,0.0,3.25,4.6,1,1,999.0,999.0,1,1,1,0.7071,0.866,3.63,2.3,2.97,70.0,0.9658,0.3593,0.8717,0.6751,1,0
44b6_0113de3b,16970,17266,66,67,1,2.81,2.3,1.62,1.62,1.62,1.62,2.81,1,1,999.0,999.0,1,1,1,0.9428,0.0,1.62,3.63,2.63,18.0,1.0336,0.4864,0.789,0.6159,1,0
44b6_0113de3b,17084,17389,66,67,1,5.14,1.62,4.88,4.88,0.0,1.62,5.14,1,1,999.0,999.0,1,1,1,0.0,0.8433,0.0,2.81,2.81,38.0,0.9782,1.2405,0.6265,0.5189,1,0
44b6_0113de3b,17240,17534,67,68,1,3.63,1.62,3.25,3.25,0.0,1.62,3.63,1,1,999.0,999.0,1,1,1,0.6,0.0,3.25,4.88,4.06,74.0,0.9512,0.3034,0.9029,0.9963,1,0
44b6_0113de3b,17438,17730,67,68,1,2.3,1.62,1.62,1.62,0.0,1.62,2.3,1,1,999.0,999.0,1,1,1,1.0,1.0,0.0,0.0,0.0,17.0,0.9893,0.2295,1.0798,0.996,1,0
44b6_0113de3b,17420,17712,67,68,1,2.3,1.62,1.62,1.62,0.0,1.62,2.3,1,1,999.0,999.0,1,1,1,0.8165,1.0,1.62,0.0,1.62,143.0,0.9068,0.002,1.0008,0.9958,1,0
44b6_0113de3b,17306,17603,67,68,1,3.63,1.62,3.25,3.25,0.0,1.62,3.63,1,1,999.0,999.0,1,1,1,1.0,0.9487,0.0,1.62,1.62,9.0,1.0058,0.8688,0.7077,0.9952,1,0
44b6_0113de3b,17385,17663,67,68,1,1.62,1.62,0.0,0.0,0.0,1.62,1.62,1,1,999.0,999.0,1,1,1,0.5774,0.7071,2.3,1.62,1.96,114.0,1.1362,1.8064,1.8301,0.9948,1,0
44b6_0113de3b,17427,17720,67,68,1,2.3,1.62,1.62,1.62,0.0,1.62,2.3,1,1,999.0,999.0,1,1,1,1.0,0.5,0.0,2.3,2.3,36.0,0.9796,0.0937,1.0283,0.9944,1,0
44b6_0113de3b,17373,17673,67,68,1,3.63,1.62,3.25,3.25,0.0,1.62,3.63,1,1,999.0,999.0,1,1,1,0.9487,0.6325,1.62,2.81,2.22,141.0,0.8856,0.7792,0.7399,0.9941,1,0
44b6_0113de3b,17359,17648,67,68,1,2.3,1.62,1.62,1.62,0.0,1.62,2.3,1,1,999.0,999.0,1,1,1,0.7071,0.7071,1.62,1.62,1.62,214.0,1.1987,0.4349,1.1623,0.9935,1,0
44b6_0113de3b,17401,17695,67,68,1,3.63,1.62,3.25,3.25,0.0,1.62,3.63,1,1,999.0,999.0,1,1,1,0.9487,1.0,1.62,0.0,1.62,154.0,1.0816,0.2855,1.1044,0.9934,1,0
44b6_0113de3b,17325,17615,67,68,1,1.62,1.62,0.0,0.0,-1.62,0.0,1.62,1,1,999.0,999.0,1,1,1,-0.2673,-0.3333,6.7,5.63,6.16,339.0,0.582,0.7043,0.7411,0.9926,1,0
44b6_0113de3b,17346,17643,67,68,1,3.63,1.62,3.25,3.25,0.0,1.62,3.63,1,1,999.0,999.0,1,1,1,0.8944,0.9487,2.3,1.62,1.96,51.0,0.974,0.3198,1.1155,0.9923,1,0
44b6_0113de3b,17446,17743,67,68,1,2.3,1.62,1.62,1.62,0.0,1.62,2.3,1,1,999.0,999.0,1,1,1,0.9487,0.0,1.62,0.0,1.62,229.0,1.1384,0.0012,0.9996,0.9923,1,0
44b6_0113de3b,17418,17716,67,68,1,4.6,3.25,3.25,3.25,0.0,3.25,4.6,1,1,999.0,999.0,1,1,1,0.7071,0.9487,3.63,1.62,2.63,26.0,1.0152,0.0395,1.0148,0.9923,1,1
44b6_0113de3b,17232,17528,67,68,1,5.86,3.25,4.88,4.88,0.0,3.25,5.86,1,1,999.0,999.0,1,1,1,0.9923,0.8321,2.3,4.6,3.45,202.0,1.1291,1.4033,1.5695,0.992,1,0
44b6_0113de3b,17220,17508,67,68,1,2.3,1.62,1.62,1.62,-1.62,0.0,2.3,1,1,999.0,999.0,1,1,1,0.5,0.0,2.3,3.25,2.77,149.0,0.8734,0.181,0.9357,0.9916,1,0
44b6_0113de3b,17428,17721,67,68,1,2.3,1.62,1.62,1.62,0.0,1.62,2.3,1,1,999.0,999.0,1,1,1,1.0,0.7071,0.0,1.62,1.62,42.0,0.9775,0.0098,0.9962,0.9916,1,0
44b6_0113de3b,17441,17735,67,68,1,2.3,1.62,1.62,1.62,0.0,1.62,2.3,1,1,999.0,999.0,1,1,1,1.0,0.0,0.0,0.0,0.0,111.0,1.0768,1.0192,1.4876,0.9915,1,0
44b6_0113de3b,17324,17617,67,68,1,2.3,1.62,1.62,1.62,0.0,1.62,2.3,1,1,999.0,999.0,1,1,1,0.866,1.0,2.3,0.0,2.3,128.0,0.9401,0.12,1.0422,0.9913,1,0
44b6_0113de3b,17381,17677,67,68,1,3.63,1.62,3.25,3.25,0.0,1.62,3.63,1,1,999.0,999.0,1,1,1,0.6325,0.0,2.81,3.98,3.4,38.0,1.0379,1.1837,1.5229,0.9912,1,0
44b6_0113de3b,17296,17594,67,68,1,3.63,1.62,3.25,3.25,0.0,1.62,3.63,1,1,999.0,999.0,1,1,1,0.7746,0.9487,2.3,1.62,1.96,74.0,0.9609,0.0761,1.024,0.9911,1,0
44b6_0113de3b,17304,17601,67,68,1,3.98,2.3,3.25,3.25,-1.62,1.62,3.98,1,1,999.0,999.0,1,1,1,0.6667,0.8165,3.25,2.81,3.03,10.0,0.9924,0.6247,0.843,0.9909,1,0
44b6_0113de3b,17445,17731,67,68,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,999.0,999.0,1,1,1,0.0,0.0,0.0,0.0,0.0,48.0,0.9549,0.2085,1.0774,0.9908,1,0
44b6_0113de3b,17417,17709,67,68,1,2.3,1.62,1.62,1.62,0.0,1.62,2.3,1,1,999.0,999.0,1,1,1,0.7071,1.0,2.3,0.0,2.3,165.0,1.1119,0.1026,1.0361,0.9906,1,0
44b6_0113de3b,17391,17682,67,68,1,2.3,1.62,1.62,1.62,0.0,1.62,2.3,1,1,999.0,999.0,1,1,1,0.9487,0.5,1.62,2.3,1.96,76.0,1.0902,0.2983,1.1672,0.9905,1,0
44b6_0113de3b,17409,17699,67,68,1,2.3,1.62,1.62,1.62,0.0,1.62,2.3,1,1,999.0,999.0,1,1,1,0.0,-0.7071,0.0,3.63,3.63,79.0,1.082,0.8227,1.5852,0.9901,1,0
44b6_0113de3b,17230,17523,67,68,1,4.6,3.25,3.25,3.25,0.0,3.25,4.6,1,1,999.0,999.0,1,1,1,0.7071,0.7071,3.25,3.63,3.44,48.0,1.0271,0.5385,1.1588,0.9898,1,0
44b6_0113de3b,17449,17734,67,68,1,2.3,2.3,0.0,0.0,-1.62,1.62,2.3,1,1,999.0,999.0,1,1,1,0.0,0.0,2.81,0.0,2.81,600.0,1.4549,1.996,2.1736,0.9898,1,0
44b6_0113de3b,17411,17710,67,68,1,4.6,3.25,3.25,3.25,0.0,3.25,4.6,1,1,999.0,999.0,1,1,1,0.7071,1.0,3.25,2.3,2.77,44.0,1.0234,0.441,1.1402,0.9898,1,0
44b6_0113de3b,17345,17642,67,68,1,4.6,3.25,3.25,3.25,0.0,3.25,4.6,1,1,999.0,999.0,1,1,1,1.0,0.6325,2.3,3.63,2.97,84.0,1.0705,0.0102,1.0034,0.9896,1,0
44b6_0113de3b,17205,17496,67,68,1,1.62,0.0,1.62,1.62,0.0,0.0,1.62,1,1,999.0,999.0,1,1,1,0.9487,0.4472,3.63,3.25,3.44,56.0,0.9753,0.3358,1.1591,0.9888,1,0
44b6_0113de3b,17365,17652,67,68,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,999.0,999.0,1,1,1,0.0,0.0,0.0,0.0,0.0,164.0,1.1879,0.4034,1.1669,0.9883,1,0
44b6_0113de3b,17437,17729,67,68,1,3.63,3.25,1.62,1.62,0.0,3.25,3.63,1,1,999.0,999.0,1,1,1,0.8,0.9487,2.3,1.62,1.96,108.0,1.089,0.4238,1.208,0.988,1,0
44b6_0113de3b,17274,17565,67,68,1,1.62,0.0,1.62,1.62,0.0,0.0,1.62,1,1,999.0,999.0,1,1,1,0.0,0.7071,2.3,1.62,1.96,98.0,0.9278,0.0682,0.9743,0.9879,1,0
44b6_0113de3b,17238,17533,67,68,1,3.98,2.3,3.25,3.25,-1.62,1.62,3.98,1,1,999.0,999.0,1,1,1,0.8165,0.866,2.81,2.3,2.56,1.0,1.0008,0.811,0.7854,0.9879,1,0
44b6_0113de3b,17267,17561,67,68,1,3.63,1.62,3.25,3.25,-1.62,0.0,3.63,1,1,999.0,999.0,1,1,1,0.3162,0.0,3.63,0.0,3.63,84.0,1.0784,1.2221,0.6462,0.9878,1,0
44b6_0113de3b,17376,17668,67,68,1,2.3,1.62,1.62,1.62,0.0,1.62,2.3,1,1,999.0,999.0,1,1,1,0.7071,1.0,2.3,2.3,2.3,316.0,0.6708,1.612,0.5019,0.9877,1,0
44b6_0113de3b,17315,17606,67,68,1,1.62,0.0,1.62,1.62,0.0,0.0,1.62,1,1,999.0,999.0,1,1,1,0.8944,0.7071,2.3,1.62,1.96,28.0,0.9847,0.4642,1.1629,0.9871,1,0
44b6_0113de3b,17221,17516,67,68,1,3.63,1.62,3.25,3.25,0.0,1.62,3.63,1,1,999.0,999.0,1,1,1,0.6325,0.8944,2.81,2.3,2.56,216.0,0.8231,1.1746,0.6783,0.9871,1,0
44b6_0113de3b,17374,17665,67,68,1,2.3,1.62,1.62,1.62,1.62,0.0,2.3,1,1,999.0,999.0,1,1,1,0.0,0.6325,2.81,2.81,2.81,164.0,1.088,0.3172,1.1223,0.987,1,0
44b6_0113de3b,17289,17580,67,68,1,1.62,0.0,1.62,1.62,0.0,0.0,1.62,1,1,999.0,999.0,1,1,1,0.8944,0.0,2.3,2.81,2.56,190.0,1.0835,0.0457,1.0168,0.987,1,0
44b6_0113de3b,17350,17640,67,68,1,3.63,3.25,1.62,1.62,0.0,3.25,3.63,1,1,999.0,999.0,1,1,1,0.7303,0.4472,2.81,3.25,3.03,15.0,0.9922,0.4213,1.1412,0.9869,1,0
44b6_0113de3b,17214,17506,67,68,1,3.63,1.62,3.25,3.25,0.0,1.62,3.63,1,1,999.0,999.0,1,1,1,0.8,0.8944,2.3,2.3,2.3,119.0,0.9179,0.9436,0.7116,0.9869,1,0
44b6_0113de3b,17394,17686,67,68,1,2.81,2.3,1.62,1.62,-1.62,1.62,2.81,1,1,999.0,999.0,1,1,1,0.5774,0.5774,2.3,2.3,2.3,56.0,0.9473,0.7076,0.7796,0.9865,1,0
44b6_0113de3b,17258,17549,67,68,1,2.3,1.62,1.62,1.62,0.0,1.62,2.3,1,1,999.0,999.0,1,1,1,0.7071,0.7071,2.3,1.62,1.96,17.0,0.9873,0.1196,1.0407,0.9865,1,0
44b6_0113de3b,17234,17525,67,68,1,1.62,0.0,1.62,1.62,0.0,0.0,1.62,1,1,999.0,999.0,1,1,1,0.7071,0.7071,1.62,1.62,1.62,81.0,1.0737,0.9854,0.7505,0.9858,1,0
44b6_0113de3b,17440,17732,67,68,1,2.3,1.62,1.62,1.62,0.0,1.62,2.3,1,1,999.0,999.0,1,1,1,1.0,1.0,0.0,0.0,0.0,291.0,0.8602,0.3886,1.1784,0.9856,1,0
44b6_0113de3b,17318,17608,67,68,1,1.62,0.0,1.62,1.62,0.0,0.0,1.62,1,1,999.0,999.0,1,1,1,0.7071,0.0,1.62,0.0,1.62,116.0,1.1408,0.1798,0.9171,0.9854,1,0
44b6_0113de3b,17291,17584,67,68,1,2.3,1.62,1.62,1.62,0.0,1.62,2.3,1,1,999.0,999.0,1,1,1,0.0,0.8165,0.0,1.62,1.62,6.0,0.9943,0.4745,1.2151,0.9853,1,0
44b6_0113de3b,17251,17540,67,68,1,2.81,2.3,1.62,1.62,-1.62,1.62,2.81,1,1,999.0,999.0,1,1,1,0.0,0.0,0.0,0.0,0.0,55.0,1.0492,0.0306,1.0107,0.9851,1,0
44b6_0113de3b,17366,17658,67,68,1,2.3,1.62,1.62,1.62,0.0,1.62,2.3,1,1,999.0,999.0,1,1,1,0.9487,0.9487,1.62,1.62,1.62,123.0,1.0696,0.4876,1.2389,0.9851,1,0
44b6_0113de3b,17259,17553,67,68,1,3.63,1.62,3.25,3.25,0.0,1.62,3.63,1,1,999.0,999.0,1,1,1,1.0,0.8,0.0,2.3,2.3,26.0,1.0208,0.2633,0.9114,0.985,1,0
44b6_0113de3b,17308,17599,67,68,1,3.98,3.63,1.62,1.62,1.62,3.25,3.98,1,1,999.0,999.0,1,1,1,0.4082,0.2887,4.88,3.98,4.43,0.0,1.0,0.1441,1.0531,0.9849,1,0
44b6_0113de3b,17281,17578,67,68,1,3.63,1.62,3.25,3.25,0.0,1.62,3.63,1,1,999.0,999.0,1,1,1,0.8,0.8,2.3,2.3,2.3,49.0,1.029,0.971,0.7443,0.9847,1,0
44b6_0113de3b,17320,17614,67,68,1,2.3,1.62,1.62,1.62,0.0,1.62,2.3,1,1,999.0,999.0,1,1,1,0.7071,0.0,1.62,0.0,1.62,137.0,1.1165,0.0191,1.0102,0.9845,1,0
44b6_0113de3b,17188,17479,67,68,1,2.3,1.62,1.62,1.62,0.0,1.62,2.3,1,1,999.0,999.0,1,1,1,0.5,0.0,2.3,2.81,2.56,93.0,1.0688,0.4065,1.1531,0.9845,1,0
44b6_0113de3b,17429,17725,67,68,1,3.63,1.62,3.25,3.25,0.0,1.62,3.63,1,1,999.0,999.0,1,1,1,0.9487,0.9487,1.62,1.62,1.62,14.0,0.9914,0.4008,0.8692,0.9844,1,0
44b6_0113de3b,17414,17705,67,68,1,1.62,0.0,1.62,1.62,0.0,0.0,1.62,1,1,999.0,999.0,1,1,1,0.7071,0.7071,1.62,3.63,2.63,90.0,0.9144,0.7812,1.4003,0.984,1,0
44b6_0113de3b,17433,17726,67,68,1,2.3,1.62,1.62,1.62,0.0,1.62,2.3,1,1,999.0,999.0,1,1,1,0.7071,0.7071,1.62,1.62,1.62,255.0,0.796,0.7427,0.749,0.984,1,0
44b6_0113de3b,17203,17492,67,68,1,2.3,1.62,1.62,1.62,0.0,1.62,2.3,1,1,999.0,999.0,1,1,1,0.7071,0.7071,2.3,1.62,1.96,9.0,1.0049,0.4439,1.1778,0.984,1,0
44b6_0113de3b,17210,17504,67,68,1,3.98,2.3,3.25,3.25,1.62,1.62,3.98,1,1,999.0,999.0,1,1,1,0.8165,0.9037,2.3,2.3,2.3,26.0,1.0145,0.6046,1.2193,0.9838,1,0
44b6_0113de3b,17283,17582,67,68,1,3.25,0.0,3.25,3.25,0.0,0.0,3.25,1,1,999.0,999.0,1,1,1,0.7071,0.5774,3.25,2.81,3.03,108.0,0.9495,0.8601,0.7247,0.9838,1,0
44b6_0113de3b,17195,17490,67,68,1,5.14,1.62,4.88,4.88,0.0,1.62,5.14,2,1,0.16,999.0,0,2,2,0.9037,0.9037,2.3,2.3,2.3,38.0,0.9815,0.4398,0.8713,0.9838,1,0
44b6_0113de3b,17360,17649,67,68,1,1.62,0.0,1.62,1.62,0.0,0.0,1.62,1,1,999.0,999.0,1,1,1,0.8944,0.0,2.3,2.81,2.56,153.0,1.1912,0.02,0.9911,0.9838,1,0
44b6_0113de3b,17355,17650,67,68,1,3.63,1.62,3.25,3.25,0.0,1.62,3.63,1,1,999.0,999.0,1,1,1,0.8944,0.9487,2.3,1.62,1.96,56.0,1.0282,0.9346,1.3329,0.9834,1,0
44b6_0113de3b,17419,17711,67,68,1,2.3,1.62,1.62,1.62,0.0,1.62,2.3,1,1,999.0,999.0,1,1,1,1.0,1.0,0.0,0.0,0.0,70.0,0.9608,0.4918,0.8435,0.9833,1,0
44b6_0113de3b,17329,17620,67,68,1,2.3,1.62,1.62,1.62,0.0,1.62,2.3,1,1,999.0,999.0,1,1,1,1.0,0.7071,0.0,1.62,1.62,13.0,0.9849,0.7738,0.7192,0.9831,1,0
44b6_0113de3b,17393,17679,67,68,1,3.63,3.63,0.0,0.0,1.62,3.25,3.63,1,1,999.0,999.0,1,1,1,0.0,0.0,3.98,0.0,3.98,48.0,1.0595,0.4173,1.1962,0.9831,1,0
44b6_0113de3b,17194,17485,67,68,1,3.98,2.3,3.25,3.25,-1.62,1.62,3.98,1,1,999.0,999.0,1,1,1,0.5477,0.1667,3.63,5.14,4.39,58.0,1.0438,0.6339,0.7285,0.9829,1,0
44b6_0113de3b,17352,17641,67,68,1,1.62,0.0,1.62,1.62,0.0,0.0,1.62,1,1,999.0,999.0,1,1,1,0.7071,0.5774,1.62,2.3,1.96,73.0,1.0738,1.5844,1.6676,0.9828,1,0
44b6_0113de3b,17379,17671,67,68,1,2.3,1.62,1.62,1.62,0.0,1.62,2.3,1,1,999.0,999.0,1,1,1,0.9487,0.8165,1.62,1.62,1.62,43.0,0.9746,0.183,0.9363,0.9827,1,0
44b6_0113de3b,17322,17621,67,68,1,3.63,1.62,3.25,3.25,0.0,1.62,3.63,1,1,999.0,999.0,1,1,1,0.9487,0.9487,1.62,1.62,1.62,98.0,0.9446,0.2375,0.9076,0.9827,1,0
44b6_0113de3b,17392,17688,67,68,1,3.63,1.62,3.25,3.25,0.0,1.62,3.63,1,1,999.0,999.0,1,1,1,0.9487,0.7746,1.62,2.3,1.96,261.0,0.8646,0.8161,0.7653,0.9816,1,0
44b6_0113de3b,17263,17548,67,68,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,999.0,999.0,1,1,1,0.0,0.0,0.0,0.0,0.0,64.0,1.0434,0.3192,1.0946,0.9814,1,0
44b6_0113de3b,17375,17666,67,68,1,2.3,1.62,1.62,1.62,0.0,1.62,2.3,1,1,999.0,999.0,1,1,1,1.0,0.8165,0.0,1.62,1.62,292.0,0.7677,0.4125,0.8595,0.9812,1,0
44b6_0113de3b,17204,17498,67,68,1,3.63,1.62,3.25,3.25,0.0,1.62,3.63,1,1,999.0,999.0,1,1,1,0.8944,0.8944,2.3,2.3,2.3,198.0,1.1886,1.0516,1.5629,0.9808,1,0
44b6_0113de3b,17377,17674,67,68,1,3.63,1.62,3.25,3.25,0.0,1.62,3.63,1,1,999.0,999.0,1,1,1,0.7746,0.9487,2.3,1.62,1.96,31.0,0.9818,0.1508,1.0455,0.9808,1,0
44b6_0113de3b,17367,17662,67,68,1,3.63,1.62,3.25,3.25,0.0,1.62,3.63,1,1,999.0,999.0,1,1,1,0.9487,0.9487,1.62,1.62,1.62,220.0,0.8458,0.0144,0.9947,0.9804,1,0
44b6_0113de3b,17371,17667,67,68,1,3.25,0.0,3.25,3.25,0.0,0.0,3.25,1,1,999.0,999.0,1,1,1,0.5774,0.0,2.81,0.0,2.81,71.0,1.0386,1.0392,1.4224,0.9803,1,0
44b6_0113de3b,17444,17741,67,68,1,2.3,1.62,1.62,1.62,0.0,1.62,2.3,1,1,999.0,999.0,1,1,1,0.7071,0.7071,1.62,1.62,1.62,131.0,0.9292,0.2875,0.8532,0.9803,1,0
44b6_0113de3b,17344,17638,67,68,1,2.3,1.62,1.62,1.62,0.0,1.62,2.3,1,1,999.0,999.0,1,1,1,0.7071,0.7071,1.62,1.62,1.62,79.0,1.0807,0.2075,1.0696,0.98,1,0
44b6_0113de3b,17330,17622,67,68,1,2.3,1.62,1.62,1.62,1.62,0.0,2.3,1,1,999.0,999.0,1,1,1,0.0,0.7071,3.25,1.62,2.44,218.0,0.805,0.9382,0.5751,0.9796,1,0
44b6_0113de3b,17408,17708,67,68,1,4.6,3.25,3.25,3.25,0.0,3.25,4.6,1,1,999.0,999.0,1,1,1,0.7071,0.5,3.63,3.98,3.81,151.0,1.0933,1.0125,1.5181,0.9796,1,0
44b6_0113de3b,17199,17493,67,68,1,3.63,1.62,3.25,3.25,0.0,1.62,3.63,1,1,999.0,999.0,1,1,1,0.8944,0.9487,1.62,1.62,1.62,1.0,1.0008,0.0639,0.9785,0.9793,1,0
44b6_0113de3b,17404,17694,67,68,1,2.81,2.3,1.62,1.62,-1.62,1.62,2.81,1,1,999.0,999.0,1,1,1,0.8165,0.8165,1.62,1.62,1.62,52.0,1.0246,0.0215,0.9939,0.9792,1,0
44b6_0113de3b,17227,17522,67,68,1,3.63,1.62,3.25,3.25,0.0,1.62,3.63,1,1,999.0,999.0,1,1,1,0.8944,0.9487,2.3,1.62,1.96,5.0,1.0028,0.5723,1.2161,0.9787,1,0
44b6_0113de3b,17435,17728,67,68,1,2.3,1.62,1.62,1.62,0.0,1.62,2.3,1,1,999.0,999.0,1,1,1,0.0,0.0,2.81,2.81,2.81,288.0,1.1537,0.885,1.4568,0.9782,1,0
44b6_0113de3b,17269,17558,67,68,1,1.62,0.0,1.62,1.62,0.0,0.0,1.62,1,1,999.0,999.0,1,1,1,0.8165,1.0,2.81,0.0,2.81,65.0,0.937,1.0574,0.7191,0.9778,1,0
44b6_0113de3b,17400,17702,67,68,1,4.88,0.0,4.88,4.88,0.0,0.0,4.88,1,1,999.0,999.0,1,1,1,0.7071,0.0,3.63,0.0,3.63,32.0,0.9857,0.0046,1.0019,0.9776,1,0
44b6_0113de3b,17216,17515,67,68,1,5.14,1.62,4.88,4.88,0.0,1.62,5.14,1,1,999.0,999.0,1,1,1,0.9487,0.9899,3.63,1.62,2.63,34.0,1.0143,0.4063,1.1539,0.9774,1,0
44b6_0113de3b,17399,17693,67,68,1,1.62,0.0,1.62,1.62,0.0,0.0,1.62,1,1,999.0,999.0,1,1,1,1.0,1.0,0.0,0.0,0.0,7.0,1.0065,0.8632,1.3057,0.977,1,0
44b6_0113de3b,17364,17660,67,68,1,3.63,1.62,3.25,3.25,0.0,1.62,3.63,1,1,999.0,999.0,1,1,1,0.8944,0.8944,2.3,2.3,2.3,277.0,1.1623,0.803,1.2876,0.977,1,0
44b6_0113de3b,17190,17480,67,68,1,2.3,1.62,1.62,1.62,0.0,1.62,2.3,1,1,999.0,999.0,1,1,1,0.7071,0.9487,1.62,1.62,1.62,89.0,0.924,0.3962,1.1652,0.9768,1,0
44b6_0113de3b,17361,17657,67,68,1,3.25,0.0,3.25,3.25,0.0,0.0,3.25,1,1,999.0,999.0,1,1,1,0.0,0.7071,3.63,2.3,2.97,59.0,0.9509,0.3501,0.8678,0.9767,1,0
44b6_0113de3b,17201,17491,67,68,1,1.62,0.0,1.62,1.62,0.0,0.0,1.62,1,1,999.0,999.0,1,1,1,0.8944,1.0,2.3,0.0,2.3,164.0,0.8553,0.496,0.8175,0.9765,1,0
44b6_0113de3b,17185,17478,67,68,1,3.98,2.3,3.25,3.25,-1.62,1.62,3.98,1,1,999.0,999.0,1,1,1,0.0,0.866,0.0,2.3,2.3,203.0,0.8426,1.049,0.6891,0.9765,1,0
44b6_0113de3b,17256,17550,67,68,1,3.63,1.62,3.25,3.25,0.0,1.62,3.63,1,1,999.0,999.0,1,1,1,1.0,1.0,0.0,0.0,0.0,199.0,1.1399,0.4395,1.1963,0.9765,1,0
44b6_0113de3b,17271,17566,67,68,1,3.63,1.62,3.25,3.25,0.0,1.62,3.63,1,1,999.0,999.0,1,1,1,0.6325,1.0,2.81,0.0,2.81,135.0,0.9357,0.4198,0.873,0.9764,1,0
44b6_0113de3b,17284,17576,67,68,1,1.62,0.0,1.62,1.62,0.0,0.0,1.62,1,1,999.0,999.0,1,1,1,0.8944,0.7071,2.3,1.62,1.96,41.0,0.97,0.9278,1.3833,0.9762,1,0
44b6_0113de3b,17211,17505,67,68,1,3.63,1.62,3.25,3.25,0.0,1.62,3.63,1,1,999.0,999.0,1,1,1,0.6325,0.6325,2.81,3.63,3.22,69.0,0.9518,0.0166,0.9948,0.9762,1,0
44b6_0113de3b,17356,17647,67,68,1,2.81,2.3,1.62,1.62,-1.62,1.62,2.81,1,1,999.0,999.0,1,1,1,0.7746,0.3333,2.3,3.25,2.77,39.0,0.9795,0.2183,1.094,0.9756,1,0
44b6_0113de3b,17249,17542,67,68,1,3.98,2.3,3.25,3.25,1.62,1.62,3.98,1,1,999.0,999.0,1,1,1,0.8165,0.866,2.3,2.3,2.3,190.0,1.1109,0.889,1.3175,0.9754,1,0
44b6_0113de3b,17407,17698,67,68,1,2.3,1.62,1.62,1.62,0.0,1.62,2.3,1,1,1.9,999.0,1,2,2,1.0,0.0,0.0,0.0,0.0,91.0,1.0548,0.7104,0.7743,0.9746,1,0
44b6_0113de3b,17436,17724,67,68,1,2.3,2.3,0.0,0.0,-1.62,1.62,2.3,1,1,999.0,999.0,1,1,1,0.5,0.0,2.3,3.98,3.14,221.0,1.1359,1.6238,1.8399,0.9746,1,0
44b6_0113de3b,17384,17681,67,68,1,3.98,2.3,3.25,3.25,1.62,1.62,3.98,1,1,999.0,999.0,1,1,1,0.4714,0.5774,3.63,3.25,3.44,52.0,1.0351,0.1279,1.0548,0.9745,1,0
44b6_0113de3b,17233,17524,67,68,1,2.3,1.62,1.62,1.62,0.0,1.62,2.3,1,1,999.0,999.0,1,1,1,0.866,0.6708,2.3,3.98,3.14,56.0,0.9713,0.0608,1.0172,0.9744,1,0
