dataset,t,node_id,x,y,z,mean_intensity,snr,z_depth_ratio,estimated_radius_um,volume_um3,local_density_r15
6bba_085bf656,12,13000212,21,30,35,0.81486183,1.1421199,0.5555556,2.5235295,67.31531,0
6bba_085bf656,12,13000213,159,249,41,0.7876992,1.5476406,0.6507937,2.5434792,68.92444,0
6bba_085bf656,12,13000214,89,148,42,1.022105,1.8988726,0.6666667,2.5434792,68.92444,0
6bba_085bf656,12,13000217,24,181,61,0.8253622,1.4908173,0.96825397,2.4652207,62.756104,0
6bba_085bf656,12,13000219,46,236,62,0.5268938,0.86929595,0.984127,2.2545931,48.005737,0
6bba_085bf656,13,14000220,241,221,4,0.8350701,1.5088807,0.06349207,2.475711,63.56067,0
6bba_085bf656,13,14000222,175,167,19,1.0333929,1.768916,0.3015873,2.5434792,68.92444,0
6bba_085bf656,13,14000224,180,215,26,1.0155528,2.038164,0.41269842,2.5434792,68.92444,0
6bba_085bf656,13,14000225,194,253,28,0.7170936,3.5426264,0.44444445,2.4687274,63.024292,0
6bba_085bf656,13,14000228,108,118,31,0.85528976,2.2222593,0.4920635,2.5434792,68.92444,0
6bba_085bf656,13,14000229,18,25,34,0.95156014,1.8946759,0.53968257,2.5434792,68.92444,0
6bba_085bf656,13,14000230,214,207,32,0.8492548,4.749082,0.50793654,2.5434792,68.92444,0
6bba_085bf656,13,14000231,158,248,41,0.97082,1.527514,0.6507937,2.5434792,68.92444,0
6bba_085bf656,13,14000232,89,143,42,0.83619076,1.2450875,0.6666667,2.5434792,68.92444,0
6bba_085bf656,13,14000235,21,174,61,0.8476507,1.5128077,0.96825397,2.4368005,60.610596,0
6bba_085bf656,13,14000237,47,230,62,0.6793116,1.1059034,0.984127,2.2753932,49.34668,0
6bba_085bf656,14,15000238,242,216,4,0.74688053,1.3855697,0.06349207,2.472224,63.29248,0
6bba_085bf656,14,15000239,245,252,8,0.82199734,3.222868,0.12698413,2.5401762,68.65625,0
6bba_085bf656,14,15000241,178,164,18,1.0054601,1.4310985,0.2857143,2.5434792,68.92444,0
6bba_085bf656,14,15000243,180,209,27,1.0546126,2.1444328,0.42857143,2.5434792,68.92444,0
6bba_085bf656,14,15000244,195,249,27,0.7448747,2.9832766,0.42857143,2.5434792,68.92444,0
6bba_085bf656,14,15000246,110,116,30,0.85666907,2.0867574,0.47619048,2.5434792,68.92444,0
6bba_085bf656,14,15000247,20,20,34,0.97334313,2.1219392,0.53968257,2.5434792,68.92444,0
6bba_085bf656,14,15000248,214,201,31,0.84795016,4.5391607,0.4920635,2.5434792,68.92444,0
6bba_085bf656,14,15000249,159,245,41,0.98698765,1.1271449,0.6507937,2.5434792,68.92444,0
6bba_085bf656,14,15000250,89,140,42,0.75613403,0.9723139,0.6666667,2.5434792,68.92444,0
6bba_085bf656,14,15000253,21,173,61,0.9595336,1.9520979,0.96825397,2.4652207,62.756104,0
6bba_085bf656,14,15000255,48,228,62,0.6388255,0.945764,0.984127,2.32382,52.56494,0
6bba_085bf656,15,16000256,241,216,3,0.7558392,1.7121704,0.04761905,2.5032594,65.70618,0
6bba_085bf656,15,16000258,244,252,8,0.85192025,3.0137286,0.12698413,2.5401762,68.65625,0
6bba_085bf656,15,16000259,175,161,18,1.0209152,1.5463332,0.2857143,2.5434792,68.92444,0
6bba_085bf656,15,16000262,194,248,27,0.75723755,2.891351,0.42857143,2.5434792,68.92444,0
6bba_085bf656,15,16000263,182,208,26,1.0296973,2.2155917,0.41269842,2.5434792,68.92444,0
6bba_085bf656,15,16000264,19,15,32,0.9843094,2.7329793,0.50793654,2.5434792,68.92444,0
6bba_085bf656,15,16000265,109,112,30,0.8655088,2.1012588,0.47619048,2.5434792,68.92444,0
6bba_085bf656,15,16000266,213,194,29,0.8904241,4.8905478,0.46031746,2.5434792,68.92444,0
6bba_085bf656,15,16000267,89,134,41,0.7428114,1.0736855,0.6507937,2.5434792,68.92444,0
6bba_085bf656,15,16000268,158,244,41,1.1880522,1.8225579,0.6507937,2.5434792,68.92444,0
6bba_085bf656,15,16000271,22,168,60,0.9556984,1.8667382,0.95238096,2.5401762,68.65625,0
6bba_085bf656,15,16000273,45,224,62,0.7144786,0.88575494,0.984127,2.2587838,48.273926,0
6bba_085bf656,16,17000274,240,212,3,0.64891064,1.2732707,0.04761905,2.458177,62.219727,0
6bba_085bf656,16,17000276,242,249,9,0.9352028,2.6717494,0.14285715,2.5434792,68.92444,0
6bba_085bf656,16,17000278,175,157,17,0.981792,1.5557793,0.26984128,2.5434792,68.92444,0
6bba_085bf656,16,17000280,194,245,26,0.7321325,2.8088813,0.41269842,2.5434792,68.92444,0
6bba_085bf656,16,17000281,178,204,25,1.0693493,2.2384214,0.3968254,2.5434792,68.92444,0
6bba_085bf656,16,17000282,108,109,29,0.854531,2.0214756,0.46031746,2.5434792,68.92444,0
6bba_085bf656,16,17000283,210,186,29,0.79724,3.53529,0.46031746,2.5434792,68.92444,0
6bba_085bf656,16,17000284,17,18,34,0.61684936,0.29823014,0.53968257,2.3038893,51.224,0
6bba_085bf656,16,17000285,84,129,41,0.76573807,1.4571095,0.6507937,2.5434792,68.92444,0
6bba_085bf656,16,17000286,157,240,40,1.212709,1.8954347,0.63492066,2.5434792,68.92444,0
6bba_085bf656,16,17000289,21,165,60,0.8648045,1.270193,0.95238096,2.5368643,68.38806,0
6bba_085bf656,16,17000291,43,217,61,0.7926207,0.88518006,0.96825397,2.396606,57.660522,0
6bba_085bf656,17,18000292,238,210,3,0.6288255,1.2348117,0.04761905,2.433201,60.342407,0
6bba_085bf656,17,18000293,240,247,9,0.90947706,2.1010206,0.14285715,2.5434792,68.92444,0
6bba_085bf656,17,18000295,173,152,17,0.9767227,1.5415398,0.26984128,2.5434792,68.92444,0
6bba_085bf656,17,18000297,178,200,25,0.9875509,1.7479833,0.3968254,2.5434792,68.92444,0
6bba_085bf656,17,18000298,195,240,26,0.71218294,2.6881375,0.41269842,2.5434792,68.92444,0
6bba_085bf656,17,18000299,106,102,28,0.8308686,2.0116765,0.44444445,2.5434792,68.92444,0
6bba_085bf656,17,18000300,16,13,32,0.56251836,0.21226703,0.50793654,2.3891516,57.124146,0
6bba_085bf656,17,18000301,209,180,28,0.8457776,4.8033504,0.44444445,2.5434792,68.92444,0
6bba_085bf656,17,18000302,83,127,41,0.6978774,0.92811686,0.6507937,2.5335438,68.11987,0
6bba_085bf656,17,18000303,155,237,40,1.1617517,1.8758508,0.63492066,2.5434792,68.92444,0
6bba_085bf656,17,18000306,21,159,60,0.9137509,1.2538818,0.95238096,2.5335438,68.11987,0
6bba_085bf656,17,18000308,43,210,61,0.9914265,1.3950754,0.96825397,2.4687274,63.024292,0
6bba_085bf656,18,19000309,238,206,2,0.69648945,1.5053351,0.031746034,2.396606,57.660522,0
6bba_085bf656,18,19000310,240,245,8,0.95548564,1.8884108,0.12698413,2.5434792,68.92444,0
6bba_085bf656,18,19000312,174,146,15,1.0323066,1.8032097,0.23809524,2.5434792,68.92444,0
6bba_085bf656,18,19000314,178,197,23,1.07466,2.0452797,0.36507937,2.5434792,68.92444,0
6bba_085bf656,18,19000315,195,235,25,0.7138382,2.7735128,0.3968254,2.5434792,68.92444,0
6bba_085bf656,18,19000316,107,98,27,0.7609906,1.5712025,0.42857143,2.5434792,68.92444,0
6bba_085bf656,18,19000317,207,171,28,0.8137124,4.697692,0.44444445,2.5434792,68.92444,0
6bba_085bf656,18,19000318,16,12,32,0.72692525,2.2496378,0.50793654,2.5434792,68.92444,0
6bba_085bf656,18,19000319,84,121,40,0.76883024,1.2694775,0.63492066,2.5434792,68.92444,0
6bba_085bf656,18,19000320,155,231,39,1.018777,1.5588564,0.61904764,2.5434792,68.92444,0
6bba_085bf656,18,19000324,21,155,60,1.0397433,1.7092633,0.95238096,2.5401762,68.65625,0
6bba_085bf656,18,19000326,42,206,61,1.2876017,2.0692847,0.96825397,2.4687274,63.024292,0
6bba_085bf656,19,20000327,239,202,3,0.65061855,1.3983604,0.04761905,2.4150422,59.001465,0
6bba_085bf656,19,20000328,241,242,7,0.93646723,1.7835703,0.11111111,2.5401762,68.65625,0
6bba_085bf656,19,20000330,174,140,14,1.0258235,1.8353355,0.22222222,2.5434792,68.92444,0
6bba_085bf656,19,20000332,178,191,23,1.0359908,2.1927707,0.36507937,2.5434792,68.92444,0
6bba_085bf656,19,20000333,107,95,26,0.7018892,1.6542473,0.41269842,2.5401762,68.65625,0
6bba_085bf656,19,20000334,196,229,24,0.7157407,3.0792885,0.3809524,2.5434792,68.92444,0
6bba_085bf656,19,20000335,208,165,27,0.83254117,4.626371,0.42857143,2.5434792,68.92444,0
6bba_085bf656,19,20000336,16,10,30,0.75066817,1.8640198,0.47619048,2.5434792,68.92444,0
6bba_085bf656,19,20000337,83,116,39,0.8033439,1.4661872,0.61904764,2.5434792,68.92444,0
6bba_085bf656,19,20000338,156,226,38,1.0492444,1.7880472,0.6031746,2.5434792,68.92444,0
6bba_085bf656,19,20000342,22,151,59,1.061504,1.8456306,0.93650794,2.5434792,68.92444,0
6bba_085bf656,19,20000344,42,200,60,1.3261806,1.8520257,0.95238096,2.5401762,68.65625,0
6bba_085bf656,20,21000345,241,199,2,0.6859361,1.7639141,0.031746034,2.4077017,58.465088,0
6bba_085bf656,20,21000347,176,137,14,0.9837231,1.758441,0.22222222,2.5434792,68.92444,0
6bba_085bf656,20,21000349,243,239,7,0.9693371,1.6978441,0.11111111,2.5368643,68.38806,0
6bba_085bf656,20,21000351,181,187,24,1.0424223,2.0460463,0.3809524,2.5434792,68.92444,0
6bba_085bf656,20,21000353,110,93,25,0.692607,1.7616044,0.3968254,2.5434792,68.92444,0
6bba_085bf656,20,21000354,197,226,25,0.7220112,2.4809334,0.3968254,2.5434792,68.92444,0
6bba_085bf656,20,21000355,209,159,26,0.8454385,4.886921,0.41269842,2.5434792,68.92444,0
6bba_085bf656,20,21000356,17,8,29,0.7102978,1.774466,0.46031746,2.5434792,68.92444,0
6bba_085bf656,20,21000357,84,113,39,0.7661978,1.2578913,0.61904764,2.5434792,68.92444,0
6bba_085bf656,20,21000358,158,223,38,0.98493004,1.5010418,0.6031746,2.5434792,68.92444,0
6bba_085bf656,20,21000362,27,146,59,1.0502789,2.0090382,0.93650794,2.5434792,68.92444,0
6bba_085bf656,20,21000364,46,196,60,1.2589145,1.6996188,0.95238096,2.5401762,68.65625,0
6bba_085bf656,21,22000366,171,134,14,0.9458873,1.4802853,0.22222222,2.5302145,67.851685,0
6bba_085bf656,21,22000368,238,195,2,0.58053994,1.739373,0.031746034,2.3665042,55.515015,0
6bba_085bf656,21,22000369,241,234,6,0.9534683,1.6550434,0.0952381,2.5434792,68.92444,0
6bba_085bf656,21,22000371,176,182,22,1.0374737,2.2430987,0.34920636,2.5434792,68.92444,0
6bba_085bf656,21,22000372,104,90,24,0.698366,1.741847,0.3809524,2.5434792,68.92444,0
6bba_085bf656,21,22000373,194,219,24,0.7477254,2.550102,0.3809524,2.5434792,68.92444,0
6bba_085bf656,21,22000374,203,154,25,0.8498813,5.494902,0.3968254,2.5434792,68.92444,0
6bba_085bf656,21,22000375,14,7,28,0.6212404,1.5427973,0.44444445,2.5434792,68.92444,0
6bba_085bf656,21,22000376,79,109,38,0.751651,1.1759956,0.6031746,2.5401762,68.65625,0
6bba_085bf656,21,22000377,154,217,37,0.9610953,1.4211501,0.5873016,2.5434792,68.92444,0
6bba_085bf656,21,22000382,21,140,58,0.9775101,1.7799916,0.9206349,2.5434792,68.92444,0
6bba_085bf656,21,22000384,43,191,60,1.1514494,1.228434,0.95238096,2.5335438,68.11987,0
6bba_085bf656,22,23000387,172,129,12,0.96199757,1.6134845,0.1904762,2.5434792,68.92444,0
6bba_085bf656,22,23000390,239,193,2,0.50213397,1.467023,0.031746034,2.262959,48.542114,0
6bba_085bf656,22,23000391,243,231,6,0.94631845,1.6813583,0.0952381,2.5401762,68.65625,0
6bba_085bf656,22,23000392,176,178,21,1.0507734,2.240574,0.33333334,2.5434792,68.92444,0
6bba_085bf656,22,23000393,194,215,23,0.79189485,2.81335,0.36507937,2.5434792,68.92444,0
6bba_085bf656,22,23000394,105,84,24,0.72903454,1.7204497,0.3809524,2.5434792,68.92444,0
6bba_085bf656,22,23000395,201,150,26,0.76846236,4.33271,0.41269842,2.5434792,68.92444,0
6bba_085bf656,22,23000396,17,4,26,0.54773,1.8480597,0.41269842,2.5434792,68.92444,0
6bba_085bf656,22,23000397,78,108,37,0.835116,1.465825,0.5873016,2.5434792,68.92444,0
6bba_085bf656,22,23000398,153,214,37,0.967406,1.3276851,0.5873016,2.5434792,68.92444,0
6bba_085bf656,22,23000402,20,136,57,0.93089217,1.6251533,0.9047619,2.5434792,68.92444,0
6bba_085bf656,22,23000404,44,188,60,1.0999124,1.2301809,0.95238096,2.5368643,68.38806,0
6bba_085bf656,23,24000406,238,189,2,0.5380559,1.4936392,0.031746034,2.2958198,50.687622,0
6bba_085bf656,23,24000407,241,228,7,0.94980145,1.62754,0.11111111,2.5434792,68.92444,0
6bba_085bf656,23,24000408,169,124,12,0.90809184,1.4971246,0.1904762,2.5434792,68.92444,0
6bba_085bf656,23,24000409,174,173,21,1.1214156,2.343017,0.33333334,2.5434792,68.92444,0
6bba_085bf656,23,24000410,102,80,24,0.84289813,2.3239453,0.3809524,2.5434792,68.92444,0
6bba_085bf656,23,24000411,193,211,23,0.8436453,2.8725533,0.36507937,2.5434792,68.92444,0
6bba_085bf656,23,24000412,200,144,24,0.8343286,5.403495,0.3809524,2.5434792,68.92444,0
6bba_085bf656,23,24000413,13,2,25,0.5621233,2.6177514,0.3968254,2.4687274,63.024292,0
6bba_085bf656,23,24000415,77,102,37,0.93626606,1.7513995,0.5873016,2.5434792,68.92444,0
6bba_085bf656,23,24000416,153,211,36,0.9410136,1.296732,0.5714286,2.5401762,68.65625,0
6bba_085bf656,23,24000418,180,246,52,0.667387,3.542733,0.82539684,2.5401762,68.65625,0
6bba_085bf656,23,24000420,20,132,56,0.83404124,1.2673391,0.8888889,2.5401762,68.65625,0
6bba_085bf656,23,24000422,44,185,59,0.9614286,1.2721324,0.93650794,2.4826555,64.097046,0
6bba_085bf656,24,25000423,239,186,1,0.53310806,1.7895336,0.015873017,2.2461646,47.46936,0
6bba_085bf656,24,25000424,241,224,6,0.910845,1.5394578,0.0952381,2.5434792,68.92444,0
6bba_085bf656,24,25000425,169,120,11,0.9162591,1.389496,0.17460318,2.5434792,68.92444,0
6bba_085bf656,24,25000426,240,253,13,0.86914736,2.6133997,0.20634921,2.4687274,63.024292,0
6bba_085bf656,24,25000427,175,170,21,1.0424625,2.2818513,0.33333334,2.5434792,68.92444,0
6bba_085bf656,24,25000428,103,75,23,0.8754404,2.3406627,0.36507937,2.5434792,68.92444,0
6bba_085bf656,24,25000429,199,137,24,0.8088442,4.7419844,0.3809524,2.5434792,68.92444,0
6bba_085bf656,24,25000430,193,207,23,0.79875165,2.7463815,0.36507937,2.5434792,68.92444,0
6bba_085bf656,24,25000432,153,206,36,0.9341682,1.3478904,0.5714286,2.5434792,68.92444,0
6bba_085bf656,24,25000433,78,97,36,0.8579221,1.5154402,0.5714286,2.5434792,68.92444,0
6bba_085bf656,24,25000435,180,240,52,0.6482709,3.0347621,0.82539684,2.5235295,67.31531,0
6bba_085bf656,24,25000437,22,126,55,0.766606,1.0745043,0.8730159,2.493,64.90161,0
6bba_085bf656,24,25000439,96,253,58,1.0229548,1.8773547,0.9206349,2.4687274,63.024292,0
6bba_085bf656,24,25000440,44,180,59,1.0266913,1.6811526,0.93650794,2.5434792,68.92444,0
6bba_085bf656,25,26000442,243,181,1,0.53474927,1.7680935,0.015873017,2.2545931,48.005737,0
6bba_085bf656,25,26000443,242,219,6,0.90059143,1.5937008,0.0952381,2.5434792,68.92444,0
6bba_085bf656,25,26000444,172,113,11,0.8864181,1.347416,0.17460318,2.5368643,68.38806,0
6bba_085bf656,25,26000445,242,250,12,1.0190876,2.2335746,0.1904762,2.5434792,68.92444,0
6bba_085bf656,25,26000446,177,164,20,1.0435774,2.175379,0.31746033,2.5434792,68.92444,0
6bba_085bf656,25,26000447,105,69,23,0.8311445,2.2956688,0.36507937,2.5434792,68.92444,0
6bba_085bf656,25,26000448,200,130,23,0.83551264,4.531752,0.36507937,2.5434792,68.92444,0
6bba_085bf656,25,26000449,194,201,25,0.69218165,1.6534057,0.3968254,2.5434792,68.92444,0
6bba_085bf656,25,26000450,79,89,35,0.8176666,1.3920791,0.5555556,2.5434792,68.92444,0
6bba_085bf656,25,26000451,155,201,36,0.9459621,1.4592918,0.5714286,2.5434792,68.92444,0
6bba_085bf656,25,26000453,182,232,52,0.6030898,2.318544,0.82539684,2.472224,63.29248,0
6bba_085bf656,25,26000454,21,118,54,0.7228963,1.1397635,0.85714287,2.5032594,65.70618,0
6bba_085bf656,25,26000456,100,250,58,1.242159,1.753477,0.9206349,2.5434792,68.92444,0
6bba_085bf656,25,26000458,47,175,59,0.88143504,1.1317794,0.93650794,2.5434792,68.92444,0
6bba_085bf656,26,27000460,172,111,10,0.8616694,1.3027515,0.15873016,2.5434792,68.92444,0
6bba_085bf656,26,27000461,241,182,1,0.4846396,1.6418731,0.015873017,2.220492,45.86023,0
6bba_085bf656,26,27000462,242,217,6,0.9014535,1.7676352,0.0952381,2.5434792,68.92444,0
6bba_085bf656,26,27000463,243,249,11,1.0352378,1.9018775,0.17460318,2.5434792,68.92444,0
6bba_085bf656,26,27000464,176,160,20,1.0208058,2.2560818,0.31746033,2.5434792,68.92444,0
6bba_085bf656,26,27000465,105,66,21,0.81754595,2.287175,0.33333334,2.5434792,68.92444,0
6bba_085bf656,26,27000466,198,123,22,0.7889752,4.588749,0.34920636,2.5434792,68.92444,0
6bba_085bf656,26,27000467,193,197,24,0.7141716,1.6984059,0.3809524,2.5434792,68.92444,0
6bba_085bf656,26,27000468,79,85,35,0.80972934,1.4881668,0.5555556,2.5434792,68.92444,0
6bba_085bf656,26,27000469,152,195,35,0.95304877,1.4974396,0.5555556,2.5434792,68.92444,0
6bba_085bf656,26,27000471,180,226,51,0.6401267,3.110349,0.8095238,2.5335438,68.11987,0
6bba_085bf656,26,27000472,21,113,53,0.69985455,1.0951817,0.84126985,2.5100527,66.24255,0
6bba_085bf656,26,27000475,100,248,57,1.3007891,1.6903423,0.9047619,2.5434792,68.92444,0
6bba_085bf656,26,27000476,46,170,58,0.8990051,1.2664837,0.9206349,2.5434792,68.92444,0
6bba_085bf656,26,27000477,41,242,62,0.44287035,1.6295627,0.984127,2.2545931,48.005737,0
6bba_085bf656,27,28000479,243,212,5,0.8906195,1.7516694,0.07936508,2.5434792,68.92444,0
6bba_085bf656,27,28000480,170,104,9,0.87929696,1.4079586,0.14285715,2.5401762,68.65625,0
6bba_085bf656,27,28000481,245,249,10,0.994103,1.9294664,0.15873016,2.5434792,68.92444,0
6bba_085bf656,27,28000482,104,59,20,0.81660914,2.3515615,0.31746033,2.5434792,68.92444,0
6bba_085bf656,27,28000483,196,117,21,0.78892344,4.9435844,0.33333334,2.5434792,68.92444,0
6bba_085bf656,27,28000484,177,157,20,0.97792965,2.4636395,0.31746033,2.5434792,68.92444,0
6bba_085bf656,27,28000485,194,194,23,0.73970765,2.1164489,0.36507937,2.5434792,68.92444,0
6bba_085bf656,27,28000486,79,80,34,0.79201555,1.5010774,0.53968257,2.5434792,68.92444,0
6bba_085bf656,27,28000487,152,192,35,0.8954704,1.4425815,0.5555556,2.5434792,68.92444,0
6bba_085bf656,27,28000489,180,219,50,0.63996,2.7388365,0.7936508,2.493,64.90161,0
6bba_085bf656,27,28000490,23,109,52,0.7584847,0.9967113,0.82539684,2.5134354,66.51074,0
6bba_085bf656,27,28000491,101,246,57,1.3221986,1.8465658,0.9047619,2.5434792,68.92444,0
6bba_085bf656,27,28000493,45,166,58,0.7978896,0.83878267,0.9206349,2.5401762,68.65625,0
6bba_085bf656,27,28000494,40,238,62,0.5350999,1.5457721,0.984127,2.2836077,49.883057,0
6bba_085bf656,28,29000495,243,208,4,0.8490249,1.5790082,0.06349207,2.5434792,68.92444,0
6bba_085bf656,28,29000496,169,99,8,0.84757656,1.3126346,0.12698413,2.5434792,68.92444,0
6bba_085bf656,28,29000497,243,245,10,1.0915346,1.5452603,0.15873016,2.5434792,68.92444,0
6bba_085bf656,28,29000498,102,56,20,0.83645517,2.322122,0.31746033,2.5434792,68.92444,0
6bba_085bf656,28,29000499,175,151,19,0.9549167,2.5676055,0.3015873,2.5434792,68.92444,0
6bba_085bf656,28,29000500,194,113,21,0.7707786,4.8991656,0.33333334,2.5434792,68.92444,0
6bba_085bf656,28,29000501,192,188,22,0.81465495,2.3163178,0.34920636,2.5434792,68.92444,0
6bba_085bf656,28,29000502,76,74,33,0.8122524,1.6153582,0.52380955,2.5434792,68.92444,0
6bba_085bf656,28,29000503,151,189,34,0.92574817,1.6081747,0.53968257,2.5434792,68.92444,0
6bba_085bf656,28,29000505,178,216,50,0.62330955,2.8096082,0.7936508,2.499849,65.43799,0
6bba_085bf656,28,29000507,21,106,52,0.7615769,1.4206526,0.82539684,2.5401762,68.65625,0
6bba_085bf656,28,29000509,100,244,57,1.3395962,1.9073937,0.9047619,2.5434792,68.92444,0
6bba_085bf656,28,29000510,44,161,58,0.7437079,0.64741457,0.9206349,2.5368643,68.38806,0
6bba_085bf656,28,29000511,41,234,62,0.54341793,1.4638295,0.984127,2.2998617,50.95581,0
6bba_085bf656,29,30000512,169,95,7,0.839737,1.0998974,0.11111111,2.5434792,68.92444,0
6bba_085bf656,29,30000513,244,206,4,0.8724517,1.8354397,0.06349207,2.5434792,68.92444,0
6bba_085bf656,29,30000514,243,243,10,1.1425204,1.8643748,0.15873016,2.5434792,68.92444,0
6bba_085bf656,29,30000515,101,51,19,0.79717106,2.3108654,0.3015873,2.5434792,68.92444,0
6bba_085bf656,29,30000516,176,148,18,0.9431573,2.3111012,0.2857143,2.5434792,68.92444,0
6bba_085bf656,29,30000517,193,107,20,0.77948034,4.3336287,0.31746033,2.5434792,68.92444,0
6bba_085bf656,29,30000518,193,184,22,0.7789113,2.1311693,0.34920636,2.5434792,68.92444,0
6bba_085bf656,29,30000519,74,71,32,0.8220692,1.4626735,0.50793654,2.5434792,68.92444,0
6bba_085bf656,29,30000520,151,185,34,0.88145804,1.4691054,0.53968257,2.5434792,68.92444,0
6bba_085bf656,29,30000522,176,208,49,0.6630649,3.273886,0.7777778,2.5434792,68.92444,0
6bba_085bf656,29,30000523,19,102,51,0.71596485,1.5906843,0.8095238,2.5401762,68.65625,0
6bba_085bf656,29,30000525,98,241,57,1.2011621,1.2938269,0.9047619,2.5434792,68.92444,0
6bba_085bf656,29,30000526,42,157,57,0.75756514,0.81308335,0.9047619,2.5335438,68.11987,0
6bba_085bf656,29,30000527,36,229,62,0.5858735,1.3040081,0.984127,2.2917635,50.419434,0
6bba_085bf656,30,31000528,168,90,6,0.8750553,1.3145045,0.0952381,2.5434792,68.92444,0
6bba_085bf656,30,31000529,243,200,4,0.8725322,1.9073945,0.06349207,2.5434792,68.92444,0
6bba_085bf656,30,31000530,243,241,9,1.1025065,1.742472,0.14285715,2.5434792,68.92444,0
6bba_085bf656,30,31000531,100,47,18,0.7755031,2.2671113,0.2857143,2.5434792,68.92444,0
6bba_085bf656,30,31000532,175,141,17,0.914374,2.2244518,0.26984128,2.5434792,68.92444,0
6bba_085bf656,30,31000533,188,100,20,0.7919351,4.71752,0.31746033,2.5434792,68.92444,0
6bba_085bf656,30,31000534,191,179,21,0.8122295,2.6063766,0.33333334,2.5434792,68.92444,0
6bba_085bf656,30,31000535,75,65,31,0.82288533,1.5735334,0.4920635,2.5434792,68.92444,0
6bba_085bf656,30,31000536,149,178,33,0.8791073,1.5207537,0.52380955,2.5434792,68.92444,0
6bba_085bf656,30,31000538,174,201,49,0.58773255,2.480254,0.7777778,2.4826555,64.097046,0
6bba_085bf656,30,31000539,18,99,50,0.74465054,1.7909107,0.7936508,2.5434792,68.92444,0
6bba_085bf656,30,31000541,99,239,55,1.0536183,1.0273827,0.8730159,2.4687274,63.024292,0
6bba_085bf656,30,31000543,42,153,56,0.9398755,1.9363353,0.8888889,2.5434792,68.92444,0
6bba_085bf656,30,31000544,35,226,62,0.7295033,1.992363,0.984127,2.3277657,52.83313,0
6bba_085bf656,31,32000545,169,86,5,0.88705033,1.4119902,0.07936508,2.5434792,68.92444,0
6bba_085bf656,31,32000546,244,196,4,0.82027024,1.844571,0.06349207,2.5434792,68.92444,0
6bba_085bf656,31,32000547,244,238,9,1.0458075,1.7275058,0.14285715,2.5434792,68.92444,0
6bba_085bf656,31,32000548,99,42,17,0.7443631,2.0727255,0.26984128,2.5434792,68.92444,0
6bba_085bf656,31,32000549,176,137,16,0.90918964,2.1703796,0.25396827,2.5434792,68.92444,0
6bba_085bf656,31,32000550,187,93,18,0.7847565,4.196484,0.2857143,2.5434792,68.92444,0
6bba_085bf656,31,32000551,192,177,20,0.77470416,3.1124034,0.31746033,2.5434792,68.92444,0
6bba_085bf656,31,32000552,74,59,30,0.78233683,1.4542508,0.47619048,2.5434792,68.92444,0
6bba_085bf656,31,32000553,150,175,33,0.90935636,1.6481234,0.52380955,2.5434792,68.92444,0
6bba_085bf656,31,32000555,172,195,47,0.67678416,2.8116853,0.74603176,2.5401762,68.65625,0
6bba_085bf656,31,32000557,19,93,49,0.74765646,1.8146842,0.7777778,2.5434792,68.92444,0
6bba_085bf656,31,32000559,101,235,55,1.1079378,1.28211,0.8730159,2.5401762,68.65625,0
6bba_085bf656,31,32000560,42,149,56,0.9615263,1.9647073,0.8888889,2.5434792,68.92444,0
6bba_085bf656,31,32000561,36,223,62,0.7907062,1.9384145,0.984127,2.3277657,52.83313,0
6bba_085bf656,32,33000562,168,85,6,0.8817799,1.2985474,0.0952381,2.5434792,68.92444,0
6bba_085bf656,32,33000563,244,195,4,0.8242935,1.9058055,0.06349207,2.5434792,68.92444,0
6bba_085bf656,32,33000564,243,236,9,1.0167711,1.665021,0.14285715,2.5434792,68.92444,0
6bba_085bf656,32,33000565,97,38,16,0.76463455,2.1584058,0.25396827,2.5434792,68.92444,0
6bba_085bf656,32,33000566,176,135,16,0.946807,2.2287362,0.25396827,2.5434792,68.92444,0
6bba_085bf656,32,33000567,185,87,18,0.7162464,3.2108145,0.2857143,2.5434792,68.92444,0
6bba_085bf656,32,33000568,192,176,20,0.7764342,2.8865912,0.31746033,2.5434792,68.92444,0
6bba_085bf656,32,33000569,70,55,30,0.7785147,1.424118,0.47619048,2.5434792,68.92444,0
6bba_085bf656,32,33000570,149,175,33,0.888447,1.491768,0.52380955,2.5434792,68.92444,0
6bba_085bf656,32,33000572,171,189,47,0.65584034,2.2364075,0.74603176,2.493,64.90161,0
6bba_085bf656,32,33000574,17,92,50,0.71711427,1.5986171,0.7936508,2.5434792,68.92444,0
6bba_085bf656,32,33000576,102,232,55,1.09715,1.2735789,0.8730159,2.5434792,68.92444,0
6bba_085bf656,32,33000577,43,147,55,1.0266742,2.1535442,0.8730159,2.5434792,68.92444,0
6bba_085bf656,32,33000578,35,222,61,0.79229385,1.7936523,0.96825397,2.4617038,62.487915,0
6bba_085bf656,33,34000579,168,83,5,0.8515653,1.2348018,0.07936508,2.5401762,68.65625,0
6bba_085bf656,33,34000580,243,191,4,0.847887,1.8896829,0.06349207,2.5401762,68.65625,0
6bba_085bf656,33,34000581,244,236,8,1.0351919,1.8014133,0.12698413,2.5434792,68.92444,0
6bba_085bf656,33,34000582,99,35,15,0.75226593,2.027527,0.23809524,2.5434792,68.92444,0
6bba_085bf656,33,34000583,175,132,16,0.899304,1.876825,0.25396827,2.5434792,68.92444,0
6bba_085bf656,33,34000584,183,81,17,0.7036422,3.1460843,0.26984128,2.5434792,68.92444,0
