dataset,t,node_id,y,x,z,mean_intensity,snr,z_depth_ratio,estimated_radius_um,volume_um3,local_density_r15
6bba_7af54fde,56,57000912,89,19,23,0.41045186,2.6743588,0.36507937,2.5434792,68.92444,0
6bba_7af54fde,56,57000913,134,126,27,0.4299508,3.9329371,0.42857143,2.5434792,68.92444,0
6bba_7af54fde,56,57000914,149,53,37,0.29808685,1.9213735,0.5873016,2.5434792,68.92444,0
6bba_7af54fde,56,57000915,157,85,48,0.35260525,2.0017333,0.7619048,2.5434792,68.92444,0
6bba_7af54fde,56,57000916,125,60,51,0.3533557,2.3214893,0.8095238,2.5401762,68.65625,0
6bba_7af54fde,56,57000917,97,50,50,0.41171634,2.0855877,0.7936508,2.5434792,68.92444,0
6bba_7af54fde,56,57000918,230,157,50,0.44491363,4.4456916,0.7936508,2.5434792,68.92444,0
6bba_7af54fde,56,57000919,230,84,52,0.31826428,1.4905782,0.82539684,2.5434792,68.92444,0
6bba_7af54fde,56,57000920,50,14,59,0.5807663,3.8760493,0.93650794,2.5434792,68.92444,0
6bba_7af54fde,56,57000921,110,17,61,0.36957756,1.691616,0.96825397,2.4652207,62.756104,0
6bba_7af54fde,56,57000922,193,72,61,0.3066556,1.4065299,0.96825397,2.400316,57.92871,0
6bba_7af54fde,57,58000923,163,70,4,0.29116827,1.5788878,0.06349207,2.5168092,66.77893,0
6bba_7af54fde,57,58000925,90,19,23,0.40601337,2.87249,0.36507937,2.5434792,68.92444,0
6bba_7af54fde,57,58000926,134,124,28,0.41115093,3.7096243,0.44444445,2.5434792,68.92444,0
6bba_7af54fde,57,58000927,150,55,37,0.28582513,1.9256363,0.5873016,2.5434792,68.92444,0
6bba_7af54fde,57,58000928,125,59,50,0.38512662,2.6494107,0.7936508,2.5434792,68.92444,0
6bba_7af54fde,57,58000930,157,85,48,0.3639006,2.072937,0.7619048,2.5434792,68.92444,0
6bba_7af54fde,57,58000933,96,48,50,0.42094025,2.2635312,0.7936508,2.5434792,68.92444,0
6bba_7af54fde,57,58000934,230,85,51,0.30980113,1.3738884,0.8095238,2.5434792,68.92444,0
6bba_7af54fde,57,58000935,230,155,49,0.4718657,5.3066196,0.7777778,2.5434792,68.92444,0
6bba_7af54fde,57,58000936,52,14,59,0.5613496,3.9281335,0.93650794,2.5434792,68.92444,0
6bba_7af54fde,57,58000937,111,17,61,0.35806236,1.5803729,0.96825397,2.4687274,63.024292,0
6bba_7af54fde,57,58000938,193,71,61,0.30932856,1.309704,0.96825397,2.3928847,57.392334,0
6bba_7af54fde,58,59000939,162,70,3,0.3173325,1.8254778,0.04761905,2.5368643,68.38806,0
6bba_7af54fde,58,59000942,89,18,23,0.41511908,2.8349361,0.36507937,2.5434792,68.92444,0
6bba_7af54fde,58,59000943,134,125,27,0.39346385,3.8986723,0.42857143,2.5434792,68.92444,0
6bba_7af54fde,58,59000944,150,53,37,0.28774756,2.0414712,0.5873016,2.5434792,68.92444,0
6bba_7af54fde,58,59000945,160,84,47,0.35625985,2.253388,0.74603176,2.5434792,68.92444,0
6bba_7af54fde,58,59000946,230,156,49,0.45887926,5.1682677,0.7777778,2.5434792,68.92444,0
6bba_7af54fde,58,59000947,96,48,50,0.41314015,2.1478207,0.7936508,2.5401762,68.65625,0
6bba_7af54fde,58,59000948,126,58,50,0.36461508,2.2654476,0.7936508,2.5434792,68.92444,0
6bba_7af54fde,58,59000951,229,85,51,0.3043064,1.3401517,0.8095238,2.5434792,68.92444,0
6bba_7af54fde,58,59000952,52,14,59,0.5543153,3.5604007,0.93650794,2.5434792,68.92444,0
6bba_7af54fde,58,59000953,113,17,61,0.34125748,1.3977537,0.96825397,2.4652207,62.756104,0
6bba_7af54fde,58,59000954,192,70,61,0.31681892,1.2569262,0.96825397,2.3854067,56.855957,0
6bba_7af54fde,59,60000955,162,70,3,0.3173325,1.8254778,0.04761905,2.5368643,68.38806,0
6bba_7af54fde,59,60000958,89,18,23,0.41511908,2.8349361,0.36507937,2.5434792,68.92444,0
6bba_7af54fde,59,60000959,134,125,27,0.39346385,3.8986723,0.42857143,2.5434792,68.92444,0
6bba_7af54fde,59,60000960,150,53,37,0.28774756,2.0414712,0.5873016,2.5434792,68.92444,0
6bba_7af54fde,59,60000961,160,84,47,0.35625985,2.253388,0.74603176,2.5434792,68.92444,0
6bba_7af54fde,59,60000962,230,156,49,0.45887926,5.1682677,0.7777778,2.5434792,68.92444,0
6bba_7af54fde,59,60000963,96,48,50,0.41314015,2.1478207,0.7936508,2.5401762,68.65625,0
6bba_7af54fde,59,60000964,126,58,50,0.36461508,2.2654476,0.7936508,2.5434792,68.92444,0
6bba_7af54fde,59,60000967,229,85,51,0.3043064,1.3401517,0.8095238,2.5434792,68.92444,0
6bba_7af54fde,59,60000968,52,14,59,0.5543153,3.5604007,0.93650794,2.5434792,68.92444,0
6bba_7af54fde,59,60000969,113,17,61,0.34125748,1.3977537,0.96825397,2.4652207,62.756104,0
6bba_7af54fde,59,60000970,192,70,61,0.31681892,1.2569262,0.96825397,2.3854067,56.855957,0
6bba_7af54fde,60,61000971,162,70,4,0.27126843,1.4292955,0.06349207,2.4687274,63.024292,0
6bba_7af54fde,60,61000973,86,15,22,0.38912562,2.6749985,0.34920636,2.5434792,68.92444,0
6bba_7af54fde,60,61000974,135,123,27,0.39322484,3.5793586,0.42857143,2.5434792,68.92444,0
6bba_7af54fde,60,61000975,149,50,36,0.3216979,2.113344,0.5714286,2.5434792,68.92444,0
6bba_7af54fde,60,61000976,163,86,47,0.35972175,2.2757185,0.74603176,2.5434792,68.92444,0
6bba_7af54fde,60,61000977,98,47,49,0.431223,2.2787623,0.7777778,2.5434792,68.92444,0
6bba_7af54fde,60,61000979,230,154,49,0.44873273,4.382257,0.7777778,2.5434792,68.92444,0
6bba_7af54fde,60,61000980,228,80,50,0.30459678,1.6477953,0.7936508,2.5401762,68.65625,0
6bba_7af54fde,60,61000981,55,15,59,0.5582552,3.6418204,0.93650794,2.5434792,68.92444,0
6bba_7af54fde,60,61000982,114,19,60,0.34717378,1.2902685,0.95238096,2.5368643,68.38806,0
6bba_7af54fde,60,61000983,191,66,61,0.3455465,1.3294264,0.96825397,2.42597,59.80603,0
6bba_7af54fde,61,62000985,161,71,3,0.33843762,1.9102314,0.04761905,2.5368643,68.38806,0
6bba_7af54fde,61,62000987,82,12,23,0.42798215,2.5926244,0.36507937,2.5434792,68.92444,0
6bba_7af54fde,61,62000988,134,124,27,0.42251307,4.0532036,0.42857143,2.5434792,68.92444,0
6bba_7af54fde,61,62000989,150,50,36,0.3137718,2.0009708,0.5714286,2.5434792,68.92444,0
6bba_7af54fde,61,62000990,163,87,47,0.35735983,2.2834632,0.74603176,2.5434792,68.92444,0
6bba_7af54fde,61,62000991,97,48,49,0.44463092,2.232908,0.7777778,2.5434792,68.92444,0
6bba_7af54fde,61,62000992,135,64,50,0.43859643,3.026531,0.7936508,2.5434792,68.92444,0
6bba_7af54fde,61,62000993,232,156,49,0.45783326,4.8398595,0.7777778,2.5434792,68.92444,0
6bba_7af54fde,61,62000994,226,82,50,0.31134573,1.2658026,0.7936508,2.5434792,68.92444,0
6bba_7af54fde,61,62000995,55,14,58,0.57927567,3.6471786,0.9206349,2.5434792,68.92444,0
6bba_7af54fde,61,62000996,114,21,60,0.36952507,1.3952496,0.95238096,2.5368643,68.38806,0
6bba_7af54fde,61,62000997,190,66,61,0.3562326,1.2850999,0.96825397,2.4439676,61.146973,0
6bba_7af54fde,62,63000998,160,70,3,0.3271652,1.8114572,0.04761905,2.5368643,68.38806,0
6bba_7af54fde,62,63001000,82,12,22,0.4234897,2.708158,0.34920636,2.5434792,68.92444,0
6bba_7af54fde,62,63001001,135,122,27,0.38741395,3.4269671,0.42857143,2.5434792,68.92444,0
6bba_7af54fde,62,63001002,148,48,36,0.30571735,1.9227957,0.5714286,2.5401762,68.65625,0
6bba_7af54fde,62,63001003,163,86,46,0.33440417,2.1913853,0.73015875,2.5434792,68.92444,0
6bba_7af54fde,62,63001004,136,63,50,0.42520908,2.813746,0.7936508,2.5434792,68.92444,0
6bba_7af54fde,62,63001005,96,48,49,0.4368745,1.8383408,0.7777778,2.5434792,68.92444,0
6bba_7af54fde,62,63001006,231,156,48,0.46897954,4.9653606,0.7619048,2.5434792,68.92444,0
6bba_7af54fde,62,63001007,224,81,51,0.31842366,1.0897928,0.8095238,2.5434792,68.92444,0
6bba_7af54fde,62,63001008,58,15,58,0.55061454,3.478503,0.9206349,2.5434792,68.92444,0
6bba_7af54fde,62,63001009,116,22,60,0.37306494,1.2298782,0.95238096,2.5401762,68.65625,0
6bba_7af54fde,62,63001010,190,65,61,0.3548751,1.2689651,0.96825397,2.458177,62.219727,0
6bba_7af54fde,63,64001011,160,69,3,0.3159986,1.8296859,0.04761905,2.5368643,68.38806,0
6bba_7af54fde,63,64001013,82,11,22,0.4156074,2.7998068,0.34920636,2.5434792,68.92444,0
6bba_7af54fde,63,64001014,134,122,27,0.39807194,3.9725566,0.42857143,2.5434792,68.92444,0
6bba_7af54fde,63,64001015,149,47,36,0.30211928,2.028718,0.5714286,2.5434792,68.92444,0
6bba_7af54fde,63,64001016,165,86,46,0.30752409,1.7129215,0.73015875,2.5434792,68.92444,0
6bba_7af54fde,63,64001017,97,47,48,0.45590058,2.2513435,0.7619048,2.5434792,68.92444,0
6bba_7af54fde,63,64001018,225,80,48,0.2946173,1.2747844,0.7619048,2.5302145,67.851685,0
6bba_7af54fde,63,64001019,136,63,50,0.43951908,3.0338585,0.7936508,2.5434792,68.92444,0
6bba_7af54fde,63,64001020,233,155,49,0.46251586,4.5844345,0.7777778,2.5434792,68.92444,0
6bba_7af54fde,63,64001021,58,15,59,0.53909814,2.9582021,0.93650794,2.5434792,68.92444,0
6bba_7af54fde,63,64001022,117,21,60,0.3762049,1.2407548,0.95238096,2.5401762,68.65625,0
6bba_7af54fde,63,64001023,191,64,61,0.36108094,1.285645,0.96825397,2.4546402,61.951538,0
6bba_7af54fde,64,65001024,160,69,3,0.3159986,1.8296859,0.04761905,2.5368643,68.38806,0
6bba_7af54fde,64,65001026,82,11,22,0.4156074,2.7998068,0.34920636,2.5434792,68.92444,0
6bba_7af54fde,64,65001027,134,122,27,0.39807194,3.9725566,0.42857143,2.5434792,68.92444,0
6bba_7af54fde,64,65001028,149,47,36,0.30211928,2.028718,0.5714286,2.5434792,68.92444,0
6bba_7af54fde,64,65001029,165,86,46,0.30752409,1.7129215,0.73015875,2.5434792,68.92444,0
6bba_7af54fde,64,65001030,97,47,48,0.45590058,2.2513435,0.7619048,2.5434792,68.92444,0
6bba_7af54fde,64,65001031,225,80,48,0.2946173,1.2747844,0.7619048,2.5302145,67.851685,0
6bba_7af54fde,64,65001032,136,63,50,0.43951908,3.0338585,0.7936508,2.5434792,68.92444,0
6bba_7af54fde,64,65001033,233,155,49,0.46251586,4.5844345,0.7777778,2.5434792,68.92444,0
6bba_7af54fde,64,65001034,58,15,59,0.53909814,2.9582021,0.93650794,2.5434792,68.92444,0
6bba_7af54fde,64,65001035,117,21,60,0.3762049,1.2407548,0.95238096,2.5401762,68.65625,0
6bba_7af54fde,64,65001036,191,64,61,0.36108094,1.285645,0.96825397,2.4546402,61.951538,0
6bba_7af54fde,65,66001037,164,69,3,0.32362533,1.7369391,0.04761905,2.5368643,68.38806,0
6bba_7af54fde,65,66001038,81,10,21,0.40691033,2.4873405,0.33333334,2.5434792,68.92444,0
6bba_7af54fde,65,66001039,137,122,27,0.39686662,3.8390305,0.42857143,2.5434792,68.92444,0
6bba_7af54fde,65,66001040,152,46,36,0.2987474,2.0470202,0.5714286,2.5434792,68.92444,0
6bba_7af54fde,65,66001041,169,87,45,0.34129962,2.4419696,0.71428573,2.5434792,68.92444,0
6bba_7af54fde,65,66001042,139,62,49,0.45228964,3.2091868,0.7777778,2.5434792,68.92444,0
6bba_7af54fde,65,66001043,227,78,48,0.29782727,1.3143883,0.7619048,2.5434792,68.92444,0
6bba_7af54fde,65,66001044,100,45,49,0.40697202,1.2654947,0.7777778,2.5434792,68.92444,0
6bba_7af54fde,65,66001045,234,154,48,0.47387803,4.139307,0.7619048,2.5434792,68.92444,0
6bba_7af54fde,65,66001046,62,15,59,0.5311773,3.5299494,0.93650794,2.5434792,68.92444,0
6bba_7af54fde,65,66001047,118,23,60,0.3949931,1.275666,0.95238096,2.5401762,68.65625,0
6bba_7af54fde,65,66001048,191,62,61,0.37982798,1.2813599,0.96825397,2.4687274,63.024292,0
6bba_7af54fde,66,67001049,165,70,3,0.31991774,1.7273803,0.04761905,2.5368643,68.38806,0
6bba_7af54fde,66,67001050,81,10,21,0.4020941,2.4677572,0.33333334,2.5434792,68.92444,0
6bba_7af54fde,66,67001051,136,121,28,0.39790747,3.9620821,0.44444445,2.5434792,68.92444,0
6bba_7af54fde,66,67001052,152,48,36,0.30403653,2.2550857,0.5714286,2.5434792,68.92444,0
6bba_7af54fde,66,67001053,169,87,45,0.36016378,2.544534,0.71428573,2.5434792,68.92444,0
6bba_7af54fde,66,67001054,228,79,48,0.29869342,1.2612349,0.7619048,2.5235295,67.31531,0
6bba_7af54fde,66,67001055,99,45,49,0.43922865,1.6599369,0.7777778,2.5434792,68.92444,0
6bba_7af54fde,66,67001056,138,62,49,0.45308894,3.2481236,0.7777778,2.5434792,68.92444,0
6bba_7af54fde,66,67001057,234,156,48,0.45364407,4.05328,0.7619048,2.5434792,68.92444,0
6bba_7af54fde,66,67001058,61,14,59,0.56611186,3.7641788,0.93650794,2.5434792,68.92444,0
6bba_7af54fde,66,67001059,118,23,60,0.3927381,1.2728556,0.95238096,2.5401762,68.65625,0
6bba_7af54fde,66,67001060,190,63,61,0.391762,1.2425358,0.96825397,2.4617038,62.487915,0
6bba_7af54fde,67,68001061,164,70,4,0.30914062,1.6695405,0.06349207,2.5401762,68.65625,0
6bba_7af54fde,67,68001062,80,9,21,0.40922594,2.5136702,0.33333334,2.5434792,68.92444,0
6bba_7af54fde,67,68001063,135,119,28,0.3965299,3.7789836,0.44444445,2.5434792,68.92444,0
6bba_7af54fde,67,68001064,151,47,36,0.30600774,2.1341794,0.5714286,2.5434792,68.92444,0
6bba_7af54fde,67,68001065,168,86,45,0.3565657,2.386834,0.71428573,2.5434792,68.92444,0
6bba_7af54fde,67,68001066,99,45,48,0.44698763,1.8929206,0.7619048,2.5434792,68.92444,0
6bba_7af54fde,67,68001067,138,61,49,0.47203532,3.3736746,0.7777778,2.5434792,68.92444,0
6bba_7af54fde,67,68001068,227,78,48,0.29474068,1.2217438,0.7619048,2.5368643,68.38806,0
6bba_7af54fde,67,68001069,234,155,47,0.45061138,4.244967,0.74603176,2.5434792,68.92444,0
6bba_7af54fde,67,68001070,62,14,59,0.5536574,3.8361077,0.93650794,2.5434792,68.92444,0
6bba_7af54fde,67,68001071,119,22,60,0.39364624,1.1831518,0.95238096,2.5401762,68.65625,0
6bba_7af54fde,67,68001072,189,62,61,0.3540403,0.97176284,0.96825397,2.4617038,62.487915,0
6bba_7af54fde,68,69001073,158,66,4,0.30465847,1.6441967,0.06349207,2.5434792,68.92444,0
6bba_7af54fde,68,69001074,78,8,19,0.37848818,2.6280468,0.3015873,2.5434792,68.92444,0
6bba_7af54fde,68,69001075,133,118,28,0.3924204,3.8844898,0.44444445,2.5434792,68.92444,0
6bba_7af54fde,68,69001076,152,48,35,0.31165156,2.3614957,0.5555556,2.5434792,68.92444,0
6bba_7af54fde,68,69001077,227,78,46,0.2974315,1.2687796,0.73015875,2.5434792,68.92444,0
6bba_7af54fde,68,69001078,233,154,47,0.46144414,3.699104,0.74603176,2.5434792,68.92444,0
6bba_7af54fde,68,69001079,98,44,49,0.43657383,1.5291835,0.7777778,2.5434792,68.92444,0
6bba_7af54fde,68,69001080,136,60,49,0.46097898,2.9672136,0.7777778,2.5434792,68.92444,0
6bba_7af54fde,68,69001081,119,22,59,0.41875312,1.2484345,0.93650794,2.5434792,68.92444,0
6bba_7af54fde,68,69001082,60,13,59,0.5761248,3.8327947,0.93650794,2.5434792,68.92444,0
6bba_7af54fde,69,70001083,158,65,3,0.32741806,1.9642634,0.04761905,2.5401762,68.65625,0
6bba_7af54fde,69,70001085,79,7,19,0.38222507,2.85925,0.3015873,2.5434792,68.92444,0
6bba_7af54fde,69,70001086,133,116,27,0.36255133,3.9390373,0.42857143,2.5434792,68.92444,0
6bba_7af54fde,69,70001087,153,46,35,0.3103357,2.371115,0.5555556,2.5434792,68.92444,0
6bba_7af54fde,69,70001088,229,75,46,0.2763057,1.3475013,0.73015875,2.5434792,68.92444,0
6bba_7af54fde,69,70001089,235,153,46,0.45029274,2.4522414,0.73015875,2.5434792,68.92444,0
6bba_7af54fde,69,70001090,136,59,49,0.42957044,2.877972,0.7777778,2.5434792,68.92444,0
6bba_7af54fde,69,70001091,99,41,49,0.43763524,1.5173626,0.7777778,2.5434792,68.92444,0
6bba_7af54fde,69,70001092,125,21,59,0.40442768,1.1064237,0.93650794,2.5401762,68.65625,0
6bba_7af54fde,69,70001093,60,9,60,0.572841,3.893623,0.95238096,2.5401762,68.65625,0
6bba_7af54fde,70,71001094,157,65,4,0.29884246,1.7902642,0.06349207,2.5434792,68.92444,0
6bba_7af54fde,70,71001096,79,7,18,0.37619057,2.9186375,0.2857143,2.5434792,68.92444,0
6bba_7af54fde,70,71001097,153,46,35,0.2978478,2.2632992,0.5555556,2.5434792,68.92444,0
6bba_7af54fde,70,71001098,231,75,46,0.2747714,1.377379,0.73015875,2.5401762,68.65625,0
6bba_7af54fde,70,71001099,236,153,46,0.4448571,2.8903925,0.73015875,2.5434792,68.92444,0
6bba_7af54fde,70,71001100,98,38,49,0.40940073,1.3563403,0.7777778,2.5434792,68.92444,0
6bba_7af54fde,70,71001101,136,57,48,0.39356923,2.5756989,0.7619048,2.5434792,68.92444,0
6bba_7af54fde,70,71001102,61,9,59,0.55357003,3.6723213,0.93650794,2.5434792,68.92444,0
6bba_7af54fde,70,71001103,124,20,59,0.3877609,1.0930094,0.93650794,2.5434792,68.92444,0
6bba_7af54fde,71,72001104,157,65,4,0.29884246,1.7902642,0.06349207,2.5434792,68.92444,0
6bba_7af54fde,71,72001106,79,7,18,0.37619057,2.9186375,0.2857143,2.5434792,68.92444,0
6bba_7af54fde,71,72001107,153,46,35,0.2978478,2.2632992,0.5555556,2.5434792,68.92444,0
6bba_7af54fde,71,72001108,231,75,46,0.2747714,1.377379,0.73015875,2.5401762,68.65625,0
6bba_7af54fde,71,72001109,236,153,46,0.4448571,2.8903925,0.73015875,2.5434792,68.92444,0
6bba_7af54fde,71,72001110,98,38,49,0.40940073,1.3563403,0.7777778,2.5434792,68.92444,0
6bba_7af54fde,71,72001111,136,57,48,0.39356923,2.5756989,0.7619048,2.5434792,68.92444,0
6bba_7af54fde,71,72001112,61,9,59,0.55357003,3.6723213,0.93650794,2.5434792,68.92444,0
6bba_7af54fde,71,72001113,124,20,59,0.3877609,1.0930094,0.93650794,2.5434792,68.92444,0
6bba_7af54fde,72,73001114,155,62,4,0.26521853,1.7082099,0.06349207,2.5401762,68.65625,0
6bba_7af54fde,72,73001116,128,115,26,0.3441421,3.5512292,0.41269842,2.5434792,68.92444,0
6bba_7af54fde,72,73001117,151,45,34,0.28792748,2.1847131,0.53968257,2.5434792,68.92444,0
6bba_7af54fde,72,73001118,230,75,45,0.28206003,1.3644383,0.71428573,2.5302145,67.851685,0
6bba_7af54fde,72,73001119,237,153,46,0.44299382,3.2620492,0.73015875,2.5434792,68.92444,0
6bba_7af54fde,72,73001120,136,54,49,0.43355918,2.924853,0.7777778,2.5434792,68.92444,0
6bba_7af54fde,72,73001121,98,35,50,0.41912577,1.7483189,0.7936508,2.5434792,68.92444,0
6bba_7af54fde,72,73001122,127,21,59,0.38615975,0.9328198,0.93650794,2.5434792,68.92444,0
6bba_7af54fde,72,73001123,65,10,60,0.5404532,4.0524297,0.95238096,2.5401762,68.65625,0
6bba_7af54fde,73,74001125,152,58,4,0.29249957,1.8121332,0.06349207,2.5434792,68.92444,0
6bba_7af54fde,73,74001126,247,112,10,0.2586932,2.0525224,0.15873016,2.5434792,68.92444,0
6bba_7af54fde,73,74001130,127,114,26,0.39725724,3.8930511,0.41269842,2.5434792,68.92444,0
6bba_7af54fde,73,74001131,152,43,34,0.28562987,2.1655147,0.53968257,2.5434792,68.92444,0
6bba_7af54fde,73,74001133,231,74,45,0.29685837,1.509889,0.71428573,2.5434792,68.92444,0
6bba_7af54fde,73,74001134,237,151,45,0.471786,3.7713063,0.71428573,2.5434792,68.92444,0
6bba_7af54fde,73,74001135,136,52,49,0.450853,2.8604643,0.7777778,2.5434792,68.92444,0
6bba_7af54fde,73,74001136,99,34,50,0.4310919,1.7479247,0.7936508,2.5434792,68.92444,0
6bba_7af54fde,73,74001137,129,22,59,0.3927931,0.78839767,0.93650794,2.5401762,68.65625,0
6bba_7af54fde,73,74001138,185,53,59,0.36616224,1.2201544,0.93650794,2.5401762,68.65625,0
6bba_7af54fde,73,74001139,67,9,60,0.5156715,3.573885,0.95238096,2.5401762,68.65625,0
6bba_7af54fde,74,75001141,148,57,4,0.30105013,1.971438,0.06349207,2.5434792,68.92444,0
6bba_7af54fde,74,75001143,247,112,10,0.2648073,2.1365986,0.15873016,2.5434792,68.92444,0
6bba_7af54fde,74,75001145,127,113,26,0.39325568,3.5084677,0.41269842,2.5434792,68.92444,0
6bba_7af54fde,74,75001146,151,42,33,0.2780842,2.2508261,0.52380955,2.5434792,68.92444,0
6bba_7af54fde,74,75001147,229,72,45,0.28566584,1.1554526,0.71428573,2.5434792,68.92444,0
6bba_7af54fde,74,75001148,238,150,45,0.47447687,3.4606614,0.71428573,2.5434792,68.92444,0
6bba_7af54fde,74,75001149,138,52,48,0.4576559,2.914853,0.7619048,2.5434792,68.92444,0
6bba_7af54fde,74,75001150,99,32,50,0.4283471,1.8690561,0.7936508,2.5434792,68.92444,0
6bba_7af54fde,74,75001151,132,21,59,0.3818524,0.7483555,0.93650794,2.5268764,67.583496,0
6bba_7af54fde,74,75001152,187,52,58,0.37105304,1.1701444,0.9206349,2.5401762,68.65625,0
6bba_7af54fde,74,75001153,70,7,60,0.4948682,3.3105953,0.95238096,2.5401762,68.65625,0
6bba_7af54fde,75,76001154,148,58,4,0.30006322,2.0347826,0.06349207,2.5434792,68.92444,0
6bba_7af54fde,75,76001155,246,112,9,0.22740288,1.5251982,0.14285715,2.5434792,68.92444,0
6bba_7af54fde,75,76001157,128,114,26,0.37664035,3.2661054,0.41269842,2.5434792,68.92444,0
6bba_7af54fde,75,76001158,150,43,33,0.2835327,2.3021507,0.52380955,2.5434792,68.92444,0
6bba_7af54fde,75,76001160,229,73,45,0.291744,1.2344508,0.71428573,2.5434792,68.92444,0
6bba_7af54fde,75,76001162,239,151,45,0.4630093,3.5043879,0.71428573,2.5401762,68.65625,0
6bba_7af54fde,75,76001163,136,52,49,0.46760714,3.2714927,0.7777778,2.5434792,68.92444,0
6bba_7af54fde,75,76001164,99,34,50,0.4274296,1.7134533,0.7936508,2.4791882,63.828857,0
6bba_7af54fde,75,76001165,133,23,59,0.37763494,0.77171946,0.93650794,2.4895616,64.63342,0
6bba_7af54fde,75,76001166,187,54,58,0.37567142,1.1882478,0.9206349,2.5434792,68.92444,0
6bba_7af54fde,75,76001167,71,8,60,0.47887683,3.1755106,0.95238096,2.5401762,68.65625,0
6bba_7af54fde,76,77001168,148,57,4,0.3009756,1.9514605,0.06349207,2.5434792,68.92444,0
6bba_7af54fde,76,77001170,246,110,9,0.24079795,1.5766399,0.14285715,2.5434792,68.92444,0
6bba_7af54fde,76,77001173,127,113,25,0.40842152,3.8164144,0.3968254,2.5434792,68.92444,0
6bba_7af54fde,76,77001174,152,43,33,0.29294163,2.3802495,0.52380955,2.5434792,68.92444,0
6bba_7af54fde,76,77001176,229,72,44,0.28738007,1.284332,0.6984127,2.5434792,68.92444,0
6bba_7af54fde,76,77001177,241,150,45,0.46177056,3.2786496,0.71428573,2.5434792,68.92444,0
6bba_7af54fde,76,77001178,138,52,48,0.43867356,2.828247,0.7619048,2.5434792,68.92444,0
6bba_7af54fde,76,77001179,98,31,49,0.4307835,1.9545491,0.7777778,2.5368643,68.38806,0
6bba_7af54fde,76,77001180,131,22,59,0.38778663,0.6908496,0.93650794,2.493,64.90161,0
6bba_7af54fde,76,77001181,186,53,58,0.3851806,1.3267788,0.9206349,2.5401762,68.65625,0
6bba_7af54fde,77,78001182,147,57,4,0.32754216,2.1106422,0.06349207,2.5434792,68.92444,0
6bba_7af54fde,77,78001184,245,111,8,0.25777054,1.6455853,0.12698413,2.5434792,68.92444,0
6bba_7af54fde,77,78001186,126,112,26,0.37927976,3.2269783,0.41269842,2.5434792,68.92444,0
6bba_7af54fde,77,78001187,154,43,33,0.27960822,2.0277982,0.52380955,2.5434792,68.92444,0
6bba_7af54fde,77,78001189,229,73,44,0.27758557,1.1384075,0.6984127,2.5401762,68.65625,0
6bba_7af54fde,77,78001191,242,151,45,0.45200178,3.3150954,0.71428573,2.5434792,68.92444,0
6bba_7af54fde,77,78001192,138,53,48,0.45376486,2.9816663,0.7619048,2.5434792,68.92444,0
6bba_7af54fde,77,78001193,99,32,49,0.4279873,1.969173,0.7777778,2.5434792,68.92444,0
6bba_7af54fde,77,78001194,135,22,59,0.37375674,0.82607347,0.93650794,2.5335438,68.11987,0
6bba_7af54fde,77,78001195,188,54,58,0.38411146,1.1263055,0.9206349,2.5368643,68.38806,0
6bba_7af54fde,78,79001196,145,56,5,0.3045608,2.006295,0.07936508,2.5434792,68.92444,0
6bba_7af54fde,78,79001197,246,112,9,0.2851955,2.2126095,0.14285715,2.5434792,68.92444,0
6bba_7af54fde,78,79001199,127,113,26,0.40206066,3.7617972,0.41269842,2.5434792,68.92444,0
6bba_7af54fde,78,79001200,155,44,33,0.29240447,2.2166562,0.52380955,2.5434792,68.92444,0
6bba_7af54fde,78,79001202,228,71,44,0.2822785,1.3180974,0.6984127,2.5434792,68.92444,0
6bba_7af54fde,78,79001203,243,152,45,0.4378383,3.4605188,0.71428573,2.5434792,68.92444,0
6bba_7af54fde,78,79001204,138,54,48,0.43300918,2.8471603,0.7619048,2.5434792,68.92444,0
6bba_7af54fde,78,79001205,100,32,49,0.42747074,2.233765,0.7777778,2.5434792,68.92444,0
6bba_7af54fde,78,79001206,189,54,59,0.411778,1.3858215,0.93650794,2.5401762,68.65625,0
6bba_7af54fde,78,79001207,134,23,60,0.37721628,0.6018401,0.95238096,2.3703089,55.783203,0
6bba_7af54fde,79,80001209,144,54,4,0.3235971,1.9636602,0.06349207,2.5434792,68.92444,0
6bba_7af54fde,79,80001211,247,112,9,0.3219369,2.646136,0.14285715,2.5434792,68.92444,0
6bba_7af54fde,79,80001212,127,114,26,0.4117446,3.7395456,0.41269842,2.5434792,68.92444,0
6bba_7af54fde,79,80001213,153,43,32,0.29002973,2.1410172,0.50793654,2.5434792,68.92444,0
6bba_7af54fde,79,80001215,227,69,44,0.30574304,1.4011343,0.6984127,2.5401762,68.65625,0
6bba_7af54fde,79,80001217,244,152,45,0.43386245,3.2458932,0.71428573,2.5434792,68.92444,0
6bba_7af54fde,79,80001218,140,53,48,0.42429927,2.5724373,0.7619048,2.5434792,68.92444,0
6bba_7af54fde,79,80001219,100,31,49,0.42357966,2.1643393,0.7777778,2.5401762,68.65625,0
6bba_7af54fde,79,80001220,139,23,59,0.3704388,0.94395965,0.93650794,2.5168092,66.77893,0
6bba_7af54fde,79,80001221,190,53,59,0.41231,1.4089879,0.93650794,2.5434792,68.92444,0
6bba_7af54fde,80,81001222,141,53,5,0.327113,2.0684054,0.07936508,2.5434792,68.92444,0
6bba_7af54fde,80,81001225,246,112,10,0.31289032,2.2870176,0.15873016,2.5434792,68.92444,0
