dataset,node_id,t,z,y,x,z_norm,y_norm,x_norm,dist_to_center_xy_um,dist_to_border_z_slices,dist_to_border_xy_um,raw_intensity,mean_intensity_3x3,max_intensity_3x3,min_intensity_3x3,std_intensity_3x3,local_contrast,local_snr,laplacian_sharpness,det_prob,neighbor_count_5um,neighbor_count_10um,neighbor_count_15um,nearest_neighbor_dist_um,is_gt_node,gt_matched_dist_um
44b6_0113de3b,17890,69,35,124,92,0.5556,0.4863,0.3608,14.72,28,37.38,1510.0,1356.33,1674.0,989.0,238.95,0.505,2.1804,357.0,1.0,0,2,6,8.75,0,52.32
44b6_0113de3b,17891,69,35,184,92,0.5556,0.7216,0.3608,27.05,28,28.84,2074.0,1834.96,2153.0,1546.0,173.73,0.3308,3.0392,449.0,1.0,0,3,10,6.89,0,56.86
44b6_0113de3b,17892,69,35,252,120,0.5556,0.9882,0.4706,50.48,28,1.22,1202.0,1052.96,1270.0,847.0,112.27,0.4017,3.162,287.0,1.0,0,1,2,9.61,0,67.29
44b6_0113de3b,17893,69,36,12,196,0.5714,0.0471,0.7686,54.63,27,4.88,1233.0,1179.89,1352.0,1034.0,75.69,0.2695,2.6293,80.0,1.0,0,0,5,11.6,0,59.75
44b6_0113de3b,17894,69,36,56,236,0.5714,0.2196,0.9255,52.73,27,7.72,275.0,253.52,313.0,185.0,38.85,0.5049,2.3167,52.0,1.0,0,0,1,13.98,0,51.37
44b6_0113de3b,17895,69,36,100,108,0.5714,0.3922,0.4235,13.98,27,40.62,1541.0,1428.26,1567.0,1231.0,90.49,0.2353,3.4257,284.0,1.0,0,1,8,8.29,0,48.17
44b6_0113de3b,17896,69,36,164,132,0.5714,0.6431,0.5176,14.72,27,36.97,749.0,673.15,801.0,559.0,56.23,0.3595,3.379,138.0,1.0,0,1,8,9.61,0,43.51
44b6_0113de3b,17897,69,36,232,76,0.5714,0.9098,0.298,47.24,27,9.34,1838.0,1721.74,2007.0,1374.0,184.68,0.3677,2.5125,295.0,1.0,0,4,9,8.29,0,69.88
44b6_0113de3b,17898,69,37,8,168,0.5873,0.0314,0.6588,51.39,26,3.25,1669.0,1604.41,1791.0,1370.0,92.18,0.2624,3.2437,177.0,1.0,0,2,6,7.27,0,60.11
44b6_0113de3b,17899,69,37,148,152,0.5873,0.5804,0.5961,12.69,26,41.84,1096.0,1018.96,1128.0,887.0,62.88,0.2365,3.3239,177.0,1.0,0,0,4,10.53,0,37.05
44b6_0113de3b,17900,69,37,252,76,0.5873,0.9882,0.298,54.63,26,1.22,1795.0,1695.52,1929.0,1427.0,152.67,0.2961,2.4104,234.0,1.0,0,2,4,6.08,0,74.27
44b6_0113de3b,17901,69,38,44,140,0.6032,0.1725,0.549,34.47,25,17.88,1824.0,1744.15,1967.0,1600.0,89.78,0.2104,2.4949,81.0,1.0,0,2,9,8.75,0,50.4
44b6_0113de3b,17902,69,38,148,104,0.6032,0.5804,0.4078,12.69,25,42.25,1582.0,1484.81,1663.0,1311.0,85.67,0.2371,3.1632,190.0,1.0,0,2,11,6.7,0,46.04
44b6_0113de3b,17903,69,38,184,80,0.6032,0.7216,0.3137,29.96,25,28.84,2013.0,1840.26,2077.0,1614.0,152.94,0.2516,2.6088,335.0,1.0,0,3,7,6.89,0,57.21
44b6_0113de3b,17904,69,39,72,184,0.619,0.2824,0.7216,32.17,24,28.84,932.0,862.33,1048.0,641.0,137.91,0.472,2.1101,175.0,1.0,0,0,3,11.72,0,38.6
44b6_0113de3b,17905,69,39,80,128,0.619,0.3137,0.502,19.5,24,32.5,1337.0,1225.7,1369.0,1026.0,93.8,0.2798,3.3156,279.0,1.0,0,2,7,6.7,0,42.79
44b6_0113de3b,17906,69,39,96,168,0.619,0.3765,0.6588,20.81,24,35.34,822.0,756.04,844.0,605.0,59.02,0.3161,3.6768,195.0,1.0,0,0,4,10.66,0,34.14
44b6_0113de3b,17907,69,39,116,112,0.619,0.4549,0.4392,8.12,24,45.5,2010.0,1930.07,2067.0,1737.0,82.7,0.171,3.3011,216.0,1.0,0,2,8,7.27,0,42.31
44b6_0113de3b,17908,69,39,132,104,0.619,0.5176,0.4078,9.88,24,42.25,1813.0,1679.07,1865.0,1430.0,126.01,0.2591,3.0393,331.0,1.0,0,5,7,6.7,0,44.26
44b6_0113de3b,17909,69,39,152,204,0.619,0.5961,0.8,32.38,24,20.72,538.0,557.37,791.0,322.0,142.68,0.8415,1.5139,37.0,1.0,0,1,1,9.61,0,33.47
44b6_0113de3b,17910,69,39,168,96,0.619,0.6588,0.3765,20.81,24,35.34,1939.0,1834.26,2167.0,1544.0,148.32,0.3396,2.6631,167.0,1.0,0,4,10,7.96,0,49.24
44b6_0113de3b,17911,69,39,188,124,0.619,0.7373,0.4863,24.43,24,27.22,1145.0,1085.89,1298.0,871.0,100.91,0.3932,2.7152,121.0,1.0,0,1,12,7.62,0,45.64
44b6_0113de3b,17912,69,39,220,132,0.619,0.8627,0.5176,37.41,24,14.22,1111.0,1026.22,1265.0,815.0,138.36,0.4385,2.1394,142.0,1.0,0,1,5,9.33,0,52.27
44b6_0113de3b,17913,69,40,96,128,0.6349,0.3765,0.502,13.0,23,39.0,1674.0,1585.11,1790.0,1382.0,91.91,0.2574,3.1771,176.0,1.0,0,2,5,6.7,0,38.94
44b6_0113de3b,17914,69,40,176,156,0.6349,0.6902,0.6118,22.58,23,32.09,1202.0,1156.67,1362.0,939.0,115.37,0.3657,2.2796,103.0,1.0,0,1,6,8.12,0,36.49
44b6_0113de3b,17915,69,40,196,156,0.6349,0.7686,0.6118,29.88,23,23.97,1083.0,998.41,1141.0,792.0,77.42,0.3496,3.7589,233.0,1.0,0,1,6,8.12,0,41.33
44b6_0113de3b,17916,69,40,220,68,0.6349,0.8627,0.2667,44.62,23,14.22,1246.0,1163.04,1321.0,961.0,89.76,0.3095,3.1752,210.0,1.0,0,1,6,8.75,0,66.08
44b6_0113de3b,17917,69,40,248,68,0.6349,0.9725,0.2667,54.5,23,2.84,1315.0,1231.52,1352.0,1065.0,88.86,0.233,2.8135,213.0,1.0,0,3,4,6.08,0,73.06
44b6_0113de3b,17918,69,40,248,132,0.6349,0.9725,0.5176,48.78,23,2.84,600.0,562.59,653.0,483.0,47.64,0.3022,2.4561,64.0,1.0,0,1,5,9.61,0,60.04
44b6_0113de3b,17919,69,41,176,112,0.6508,0.6902,0.4392,20.55,22,32.09,2283.0,2022.78,2283.0,1676.0,169.73,0.3001,3.5763,607.0,1.0,0,3,10,7.62,0,44.0
44b6_0113de3b,17920,69,41,212,92,0.6508,0.8314,0.3608,37.13,22,17.47,1691.0,1670.56,2013.0,1185.0,224.36,0.4956,2.2553,184.0,1.0,0,2,8,9.61,0,56.89
44b6_0113de3b,17921,69,41,236,88,0.6508,0.9255,0.3451,46.79,22,7.72,1910.0,1771.89,1962.0,1453.0,174.33,0.2873,2.6215,405.0,1.0,0,3,7,9.61,0,64.12
44b6_0113de3b,17922,69,42,16,176,0.6667,0.0627,0.6902,49.5,21,6.5,1704.0,1476.67,1950.0,906.0,262.76,0.707,3.037,552.0,1.0,0,3,7,6.7,0,52.81
44b6_0113de3b,17923,69,42,24,216,0.6667,0.0941,0.8471,55.35,21,9.75,1280.0,1162.07,1320.0,953.0,93.34,0.3158,3.5034,287.0,1.0,0,0,5,13.1,0,51.83
44b6_0113de3b,17924,69,42,40,160,0.6667,0.1569,0.6275,38.04,21,16.25,2111.0,2011.3,2196.0,1784.0,121.72,0.2048,2.6866,242.0,1.0,0,4,8,5.63,0,45.42
44b6_0113de3b,17925,69,42,136,172,0.6667,0.5333,0.6745,18.17,21,33.72,927.0,856.52,981.0,708.0,66.39,0.3187,3.2987,165.0,1.0,0,1,4,6.7,0,26.47
44b6_0113de3b,17926,69,43,32,176,0.6825,0.1255,0.6902,43.6,20,13.0,2051.0,1804.67,2074.0,1569.0,164.04,0.2798,2.9384,459.0,1.0,0,3,9,6.7,0,46.4
44b6_0113de3b,17927,69,43,120,172,0.6825,0.4706,0.6745,18.17,20,33.72,1413.0,1320.96,1653.0,1047.0,173.78,0.4588,2.1062,126.0,1.0,0,1,6,6.7,0,24.98
44b6_0113de3b,17928,69,43,136,120,0.6825,0.5333,0.4706,4.6,20,48.34,1334.0,1243.11,1458.0,1010.0,106.63,0.3604,3.0386,200.0,1.0,0,2,8,7.96,0,35.17
44b6_0113de3b,17929,69,43,224,148,0.6825,0.8784,0.5804,39.84,20,12.59,925.0,902.63,966.0,750.0,48.86,0.2393,3.5817,134.0,1.0,0,1,7,9.33,0,47.69
44b6_0113de3b,17930,69,44,48,168,0.6984,0.1882,0.6588,36.34,19,19.5,1482.0,1363.89,1864.0,767.0,320.1,0.8043,2.2336,333.0,1.0,0,3,9,5.63,0,40.41
44b6_0113de3b,17931,69,44,84,140,0.6984,0.3294,0.549,18.53,19,34.12,2312.0,2124.41,2413.0,1671.0,208.97,0.3493,3.0674,540.0,1.0,0,3,6,6.5,0,33.81
44b6_0113de3b,17932,69,44,84,156,0.6984,0.3294,0.6118,21.19,19,34.12,2037.0,1862.89,2093.0,1548.0,148.49,0.2926,3.2931,433.0,1.0,0,2,9,6.5,0,31.04
44b6_0113de3b,17933,69,44,140,96,0.6984,0.549,0.3765,13.88,19,39.0,1013.0,957.56,1075.0,827.0,66.67,0.259,2.79,124.0,1.0,0,1,6,9.33,0,41.93
44b6_0113de3b,17934,69,44,140,200,0.6984,0.549,0.7843,29.65,19,22.34,1041.0,892.96,1333.0,486.0,268.04,0.9485,2.0706,263.0,1.0,0,1,5,9.61,0,24.31
44b6_0113de3b,17935,69,44,192,104,0.6984,0.7529,0.4078,27.77,19,25.59,1759.0,1613.26,1828.0,1273.0,178.91,0.344,2.7165,417.0,1.0,0,2,8,8.75,0,46.66
44b6_0113de3b,17936,69,45,60,156,0.7143,0.2353,0.6118,29.88,18,24.38,1508.0,1573.78,1903.0,1382.0,120.33,0.3311,1.0471,269.0,1.0,0,4,9,7.08,0,36.65
44b6_0113de3b,17937,69,45,128,136,0.7143,0.502,0.5333,3.25,18,48.34,1807.0,1750.15,1894.0,1429.0,130.42,0.2657,2.8984,291.0,1.0,0,2,9,7.96,0,28.21
44b6_0113de3b,17938,69,45,160,124,0.7143,0.6275,0.4863,13.1,18,38.59,1373.0,1214.56,1373.0,1044.0,104.92,0.2709,3.1358,329.0,1.0,0,1,10,9.48,0,34.06
44b6_0113de3b,17939,69,45,176,184,0.7143,0.6902,0.7216,29.96,18,28.84,1105.0,1081.07,1213.0,897.0,76.55,0.2923,2.7171,100.0,1.0,0,0,4,10.41,0,28.49
44b6_0113de3b,17940,69,45,236,108,0.7143,0.9255,0.4235,44.62,18,7.72,1904.0,1853.89,1975.0,1697.0,83.84,0.15,2.469,136.0,1.0,0,1,5,8.44,0,56.92
44b6_0113de3b,17941,69,46,16,244,0.7302,0.0627,0.9569,65.51,17,4.47,916.0,881.7,1038.0,651.0,96.35,0.4389,2.7503,143.0,1.0,0,0,3,11.83,0,55.88
44b6_0113de3b,17942,69,46,44,144,0.7302,0.1725,0.5647,34.74,17,17.88,1070.0,1051.19,1154.0,916.0,67.17,0.2264,2.2927,70.0,1.0,0,2,5,8.29,0,42.56
44b6_0113de3b,17943,69,46,64,208,0.7302,0.251,0.8157,41.62,17,19.09,847.0,805.67,906.0,675.0,56.81,0.2867,3.0278,113.0,1.0,0,0,4,10.02,0,34.48
44b6_0113de3b,17944,69,46,216,104,0.7302,0.8471,0.4078,37.06,17,15.84,1975.0,1849.22,2035.0,1509.0,142.73,0.2844,3.2649,406.0,1.0,0,2,7,8.44,0,51.32
44b6_0113de3b,17945,69,46,244,164,0.7302,0.9569,0.6431,49.34,17,4.47,1034.0,917.67,1076.0,741.0,86.07,0.3651,3.4043,251.0,1.0,0,0,6,10.78,0,51.15
44b6_0113de3b,17946,69,47,12,176,0.746,0.0471,0.6902,51.0,16,4.88,1777.0,1671.22,1879.0,1322.0,147.05,0.3333,3.0941,353.0,1.0,0,2,3,8.29,0,50.84
44b6_0113de3b,17947,69,47,192,160,0.746,0.7529,0.6275,29.07,16,25.59,1191.0,1120.52,1262.0,911.0,103.75,0.3132,2.6989,209.0,1.0,0,1,9,9.48,0,32.47
44b6_0113de3b,17948,69,47,224,208,0.746,0.8784,0.8157,50.77,16,12.59,595.0,602.81,671.0,488.0,41.71,0.3036,2.5653,31.0,1.0,0,0,4,11.83,0,43.82
44b6_0113de3b,17949,69,48,16,196,0.7619,0.0627,0.7686,53.23,15,6.5,1770.0,1663.67,1940.0,1430.0,122.23,0.3066,2.7816,170.0,1.0,0,2,10,8.44,0,49.03
44b6_0113de3b,17950,69,48,48,252,0.7619,0.1882,0.9882,59.95,15,1.22,506.0,462.7,571.0,383.0,48.63,0.4063,2.5293,58.0,1.0,0,0,2,10.02,0,46.43
44b6_0113de3b,17951,69,48,52,188,0.7619,0.2039,0.7373,39.34,15,21.12,1854.0,1753.26,1978.0,1404.0,158.65,0.3274,2.8364,326.0,1.0,0,2,10,6.89,0,35.33
44b6_0113de3b,17952,69,48,140,252,0.7619,0.549,0.9882,50.61,15,1.22,441.0,361.3,441.0,262.0,50.75,0.4954,3.5268,179.0,1.0,0,0,1,13.5,0,33.06
44b6_0113de3b,17953,69,48,144,136,0.7619,0.5647,0.5333,7.27,15,45.09,1768.0,1550.44,1768.0,1233.0,177.33,0.3451,3.017,535.0,1.0,0,4,9,8.12,0,25.5
44b6_0113de3b,17954,69,48,192,120,0.7619,0.7529,0.4706,26.2,15,25.59,1835.0,1734.44,1980.0,1395.0,141.82,0.3373,3.1025,295.0,1.0,0,3,8,8.75,0,39.41
44b6_0113de3b,17955,69,48,252,140,0.7619,0.9882,0.549,50.61,15,1.22,1348.0,1233.11,1397.0,1086.0,82.82,0.2522,3.1636,213.0,1.0,0,1,5,9.75,0,55.25
44b6_0113de3b,17956,69,49,36,204,0.7778,0.1412,0.8,48.48,14,14.62,1483.0,1320.89,1488.0,1081.0,121.51,0.3081,3.3083,397.0,1.0,0,3,9,8.29,0,41.49
44b6_0113de3b,17957,69,49,100,152,0.7778,0.3922,0.5961,14.98,14,40.62,1948.0,1765.37,2042.0,1480.0,159.34,0.3183,2.9371,374.0,1.0,0,1,7,6.7,0,22.39
44b6_0113de3b,17958,69,49,120,200,0.7778,0.4706,0.7843,29.43,14,22.34,853.0,807.07,926.0,689.0,61.82,0.2937,2.6528,91.0,1.0,0,0,6,11.49,0,16.76
44b6_0113de3b,17959,69,49,192,196,0.7778,0.7529,0.7686,37.94,14,23.97,1142.0,1099.96,1256.0,937.0,71.59,0.29,2.8634,91.0,1.0,0,2,7,8.75,0,30.02
44b6_0113de3b,17960,69,49,220,176,0.7778,0.8627,0.6902,42.16,14,14.22,1033.0,987.22,1097.0,909.0,51.21,0.1904,2.4212,60.0,1.0,0,2,8,7.45,0,39.83
44b6_0113de3b,17961,69,50,12,220,0.7937,0.0471,0.8627,60.15,13,4.88,1626.0,1470.78,1643.0,1169.0,142.32,0.3223,3.211,440.0,1.0,0,2,9,5.39,0,51.64
44b6_0113de3b,17962,69,50,60,232,0.7937,0.2353,0.9098,50.48,13,9.34,1186.0,1147.93,1334.0,984.0,73.45,0.3049,2.7501,54.0,1.0,0,0,4,10.02,0,36.98
44b6_0113de3b,17963,69,50,88,180,0.7937,0.3451,0.7059,26.65,13,30.47,1243.0,1119.56,1385.0,899.0,133.89,0.4341,2.5694,202.0,1.0,0,1,6,8.9,0,21.14
44b6_0113de3b,17964,69,50,92,220,0.7937,0.3608,0.8627,40.13,13,14.22,1030.0,883.15,1077.0,637.0,151.46,0.4982,2.5948,346.0,1.0,0,0,5,13.5,0,25.16
44b6_0113de3b,17965,69,50,116,152,0.7937,0.4549,0.5961,10.9,13,41.84,2009.0,1928.81,2075.0,1772.0,82.08,0.1571,2.8873,171.0,1.0,0,3,7,6.7,0,18.59
44b6_0113de3b,17966,69,50,128,164,0.7937,0.502,0.6431,14.62,13,36.97,1534.0,1440.7,1666.0,1107.0,191.95,0.388,2.2245,295.0,1.0,0,2,9,6.89,0,14.92
44b6_0113de3b,17967,69,50,152,196,0.7937,0.5961,0.7686,29.3,13,23.97,872.0,820.41,1051.0,577.0,153.62,0.5778,1.9203,116.0,1.0,0,0,4,11.02,0,16.99
44b6_0113de3b,17968,69,50,172,248,0.7937,0.6745,0.9725,51.92,13,2.84,315.0,310.74,342.0,262.0,22.61,0.2574,2.3441,26.0,1.0,0,0,2,13.5,0,34.54
44b6_0113de3b,17969,69,50,176,132,0.7937,0.6902,0.5176,19.57,13,32.09,1943.0,1885.78,2041.0,1621.0,99.84,0.2227,3.2251,224.0,1.0,0,1,8,8.75,0,30.76
44b6_0113de3b,17970,69,50,204,232,0.7937,0.8,0.9098,52.33,13,9.34,669.0,663.22,829.0,481.0,112.18,0.5247,1.6759,28.0,1.0,0,0,4,11.38,0,38.86
44b6_0113de3b,17971,69,50,212,128,0.7937,0.8314,0.502,34.12,13,17.47,1667.0,1656.78,1804.0,1512.0,89.45,0.1762,1.7329,18.0,1.0,0,1,9,9.33,0,42.28
44b6_0113de3b,17972,69,50,212,160,0.7937,0.8314,0.6275,36.52,13,17.47,1086.0,1005.11,1141.0,836.0,80.92,0.3034,3.0895,195.0,1.0,0,2,10,7.45,0,37.23
44b6_0113de3b,17973,69,51,0,216,0.8095,0.0,0.8471,63.1,12,0.0,1222.0,1021.67,1319.0,739.0,197.55,0.5677,2.4449,386.0,1.0,0,2,4,5.39,0,55.38
44b6_0113de3b,17974,69,51,68,172,0.8095,0.2667,0.6745,30.23,12,27.62,1825.0,1586.07,2099.0,1097.0,289.25,0.6317,2.5168,454.0,1.0,0,2,7,8.9,0,27.57
44b6_0113de3b,17975,69,52,48,184,0.8254,0.1882,0.7216,39.67,11,19.5,1948.0,1728.7,1967.0,1290.0,199.89,0.3916,3.2918,639.0,1.0,0,2,6,6.89,0,34.33
44b6_0113de3b,17976,69,52,140,120,0.8254,0.549,0.4706,5.86,11,46.72,948.0,968.52,1087.0,811.0,68.72,0.285,1.9937,2.0,1.0,0,1,6,9.33,0,27.38
44b6_0113de3b,17977,69,52,200,180,0.8254,0.7843,0.7059,36.08,11,22.34,1360.0,1319.56,1520.0,1121.0,128.59,0.3024,1.8586,79.0,1.0,0,2,6,8.75,0,30.46
44b6_0113de3b,17978,69,52,208,100,0.8254,0.8157,0.3922,34.43,11,19.09,1154.0,1083.15,1206.0,921.0,84.59,0.2631,2.7546,181.0,1.0,0,0,4,10.41,0,47.27
44b6_0113de3b,17979,69,52,244,124,0.8254,0.9569,0.4863,47.15,11,4.47,1719.0,1546.26,1886.0,1100.0,268.29,0.5083,2.3072,452.0,1.0,0,2,6,9.48,0,53.22
44b6_0113de3b,17980,69,53,132,148,0.8413,0.5176,0.5804,8.29,10,43.47,1746.0,1680.15,1985.0,1205.0,229.6,0.4642,2.3563,302.0,1.0,0,3,9,6.5,0,16.07
44b6_0113de3b,17981,69,53,148,148,0.8413,0.5804,0.5804,11.49,10,43.47,1987.0,1809.74,1987.0,1647.0,87.77,0.1879,3.8738,340.0,1.0,0,3,10,6.5,0,17.79
44b6_0113de3b,17982,69,53,208,204,0.8413,0.8157,0.8,44.83,10,19.09,1132.0,1103.22,1341.0,886.0,159.06,0.4124,1.5466,37.0,1.0,0,2,8,9.75,0,34.29
44b6_0113de3b,17983,69,53,244,180,0.8413,0.9569,0.7059,51.64,10,4.47,980.0,958.37,1093.0,735.0,102.19,0.3736,2.3975,132.0,1.0,0,0,4,10.28,0,47.43
44b6_0113de3b,17984,69,53,252,156,0.8413,0.9882,0.6118,51.64,10,1.22,912.0,813.07,967.0,640.0,95.14,0.4022,2.8591,217.0,1.0,0,0,7,10.28,0,51.72
44b6_0113de3b,17985,69,54,32,204,0.8571,0.1255,0.8,49.74,9,13.0,1936.0,1754.44,1941.0,1552.0,113.18,0.2217,3.3927,379.0,1.0,0,3,9,8.29,0,40.93
44b6_0113de3b,17986,69,54,184,152,0.8571,0.7216,0.5961,24.75,9,28.84,1837.0,1740.04,1926.0,1524.0,105.58,0.231,2.9647,224.0,1.0,1,1,10,3.98,0,26.27
44b6_0113de3b,17987,69,55,4,252,0.873,0.0157,0.9882,71.24,8,1.22,1607.0,1590.41,1804.0,1301.0,127.99,0.3163,2.3907,109.0,1.0,0,2,5,7.62,0,58.41
44b6_0113de3b,17988,69,55,12,216,0.873,0.0471,0.8471,59.15,8,4.88,2090.0,1970.52,2092.0,1742.0,99.53,0.1776,3.4965,346.0,1.0,0,4,9,8.12,0,49.74
44b6_0113de3b,17989,69,55,72,196,0.873,0.2824,0.7686,35.79,8,23.97,2269.0,2155.41,2518.0,1882.0,138.72,0.2951,2.7898,138.0,1.0,0,0,8,10.41,0,24.34
44b6_0113de3b,17990,69,55,132,224,0.873,0.5176,0.8784,39.03,8,12.59,1174.0,1046.81,1199.0,890.0,100.96,0.2952,2.8129,259.0,1.0,0,1,5,9.61,0,17.79
44b6_0113de3b,17991,69,55,172,204,0.873,0.6745,0.8,35.68,8,20.72,1025.0,1000.07,1176.0,696.0,135.81,0.48,2.4225,178.0,1.0,0,0,6,11.6,0,20.22
44b6_0113de3b,17992,69,55,228,136,0.873,0.8941,0.5333,40.75,8,10.97,1798.0,1593.3,1857.0,1313.0,154.99,0.3414,3.1293,426.0,1.0,0,2,7,6.08,0,44.62
44b6_0113de3b,17993,69,56,32,224,0.8889,0.1255,0.8784,55.15,7,12.59,2068.0,1925.15,2068.0,1719.0,98.08,0.1813,3.5585,349.0,1.0,0,4,8,6.7,0,43.06
44b6_0113de3b,17994,69,56,100,196,0.8889,0.3922,0.7686,29.88,7,23.97,1426.0,1343.52,1544.0,1171.0,106.81,0.2776,2.3875,137.0,1.0,0,3,10,6.7,0,13.48
44b6_0113de3b,17995,69,56,104,180,0.8889,0.4078,0.7059,23.27,7,30.47,1862.0,1788.3,1994.0,1508.0,109.3,0.2718,3.2387,222.0,1.0,0,2,6,6.7,0,10.69
44b6_0113de3b,17996,69,56,180,148,0.8889,0.7059,0.5804,22.63,7,30.47,1810.0,1748.44,1974.0,1527.0,134.16,0.2557,2.1093,119.0,1.0,1,2,7,3.98,0,25.11
44b6_0113de3b,17997,69,56,192,224,0.8889,0.7529,0.8784,46.87,7,12.59,647.0,633.96,736.0,520.0,63.21,0.3407,2.0093,38.0,1.0,0,1,7,9.88,0,30.93
44b6_0113de3b,17998,69,56,216,144,0.8889,0.8471,0.5647,36.34,7,15.84,2462.0,2166.41,2462.0,1814.0,215.53,0.2991,3.0066,648.0,1.0,0,2,7,6.08,0,38.7
44b6_0113de3b,17999,69,57,16,240,0.9048,0.0627,0.9412,64.35,6,6.09,1560.0,1440.41,1594.0,1234.0,87.86,0.2499,3.7105,292.0,1.0,0,4,9,7.45,0,51.63
44b6_0113de3b,18000,69,57,48,224,0.9048,0.1882,0.8784,50.77,6,12.59,1746.0,1681.89,1857.0,1531.0,86.78,0.1938,2.4775,104.0,1.0,0,1,8,6.7,0,37.1
44b6_0113de3b,18001,69,57,108,240,0.9048,0.4235,0.9412,46.22,6,6.09,930.0,906.59,1129.0,662.0,118.58,0.5151,2.2601,69.0,1.0,0,1,5,6.89,0,25.11
44b6_0113de3b,18002,69,57,140,168,0.9048,0.549,0.6588,16.97,6,35.34,1742.0,1601.7,1852.0,1376.0,130.31,0.2972,2.8086,256.0,1.0,0,2,7,8.75,0,7.41
44b6_0113de3b,18003,69,57,160,160,0.9048,0.6275,0.6275,18.38,6,38.59,1664.0,1408.52,1664.0,1168.0,144.3,0.3521,3.4372,496.0,1.0,0,3,7,8.75,0,15.53
44b6_0113de3b,18004,69,57,252,200,0.9048,0.9882,0.7843,58.25,6,1.22,525.0,502.89,571.0,418.0,48.56,0.3042,2.2032,61.0,1.0,0,0,1,10.9,0,50.53
44b6_0113de3b,18005,69,58,88,212,0.9206,0.3451,0.8314,37.8,5,17.47,1548.0,1455.37,1640.0,1294.0,96.84,0.2377,2.623,162.0,1.0,0,3,10,6.89,0,20.64
44b6_0113de3b,18006,69,58,92,244,0.9206,0.3608,0.9569,49.34,5,4.47,1180.0,1145.74,1285.0,921.0,106.48,0.3177,2.4323,154.0,1.0,0,1,5,6.89,0,29.33
44b6_0113de3b,18007,69,58,204,152,0.9206,0.8,0.5961,32.38,5,20.72,2058.0,1857.19,2119.0,1555.0,179.43,0.3037,2.8034,442.0,1.0,0,1,8,6.7,0,32.82
44b6_0113de3b,18008,69,59,72,220,0.9365,0.2824,0.8627,43.75,4,14.22,1825.0,1760.07,1944.0,1536.0,105.12,0.2318,2.7491,170.0,1.0,0,3,6,6.7,0,27.88
44b6_0113de3b,18009,69,59,128,184,0.9365,0.502,0.7216,22.75,4,28.84,1756.0,1568.89,1756.0,1327.0,137.36,0.2734,3.1231,429.0,1.0,0,2,7,8.75,1,1.86
44b6_0113de3b,18010,69,59,208,204,0.9365,0.8157,0.8,44.83,4,19.09,1282.0,1232.96,1344.0,1125.0,55.94,0.1776,2.8068,95.0,1.0,0,3,6,9.33,0,33.35
44b6_0113de3b,18011,69,59,244,148,0.9365,0.9569,0.5804,47.82,4,4.47,1954.0,1725.74,1961.0,1509.0,132.07,0.2619,3.3695,438.0,1.0,0,1,6,7.62,0,48.74
44b6_0113de3b,18012,69,60,4,248,0.9524,0.0157,0.9725,70.1,3,1.62,1280.0,1206.07,1404.0,895.0,155.92,0.422,2.4692,261.0,1.0,0,4,4,7.62,0,57.52
44b6_0113de3b,18013,69,60,136,236,0.9524,0.5333,0.9255,44.0,3,7.72,1107.0,1040.48,1126.0,895.0,68.78,0.222,3.0822,193.0,1.0,0,1,5,9.61,0,22.36
44b6_0113de3b,18014,69,60,172,228,0.9524,0.6745,0.8941,44.38,3,10.97,1284.0,1126.26,1340.0,930.0,115.92,0.364,3.0539,298.0,1.0,0,1,4,7.45,0,25.79
44b6_0113de3b,18015,69,61,24,236,0.9683,0.0941,0.9255,60.91,2,7.72,2119.0,1989.81,2399.0,1377.0,299.72,0.5136,2.4757,462.0,1.0,0,4,8,6.7,0,48.21
44b6_0113de3b,18016,69,61,108,192,0.9683,0.4235,0.7529,27.24,2,25.59,1432.0,1385.3,1601.0,1025.0,163.37,0.4158,2.4913,238.0,1.0,0,4,6,8.9,0,10.63
44b6_0113de3b,18017,69,61,184,172,0.9683,0.7216,0.6745,28.93,2,28.84,2029.0,1862.11,2125.0,1241.0,214.39,0.4747,3.6756,692.0,1.0,0,1,7,7.45,0,23.23
44b6_0113de3b,18018,69,61,216,224,0.9683,0.8471,0.8784,52.91,2,12.59,1096.0,1031.67,1160.0,885.0,63.85,0.2666,3.3048,147.0,1.0,0,1,5,9.33,0,39.55
44b6_0113de3b,18019,69,62,24,252,0.9841,0.0941,0.9882,65.75,1,1.22,1892.0,1818.37,1987.0,1617.0,108.59,0.2035,2.5325,180.0,1.0,0,3,5,6.7,0,51.68
44b6_0113de3b,18020,69,62,44,244,0.9841,0.1725,0.9569,58.18,1,4.47,1431.0,1316.11,1838.0,738.0,387.64,0.8358,1.7877,286.0,1.0,0,2,6,8.75,0,43.23
44b6_0113de3b,18021,69,62,64,228,0.9841,0.251,0.8941,48.23,1,10.97,1091.0,1069.07,1553.0,612.0,344.71,0.8802,1.3896,17.0,1.0,0,1,6,6.7,0,33.0
44b6_0113de3b,18022,69,62,92,216,0.9841,0.3608,0.8471,38.63,1,15.84,1377.0,1375.59,1800.0,965.0,278.76,0.607,1.478,11.0,1.0,0,2,8,6.89,0,21.42
44b6_0113de3b,18023,69,62,124,208,0.9841,0.4863,0.8157,32.54,1,19.09,1507.0,1445.41,1609.0,1291.0,77.92,0.22,2.7721,114.0,1.0,0,2,8,6.89,0,12.57
