dataset,source_id,target_id,eval_result,edge_id
6bba_05b6850b,2697,2737,TP,
6bba_05b6850b,2698,2738,TP,
6bba_05b6850b,2699,2739,FP,
6bba_05b6850b,2700,2740,TP,
6bba_05b6850b,2705,2745,FP,
6bba_05b6850b,2706,2746,FP,
6bba_05b6850b,2724,2764,FP,
6bba_05b6850b,2723,2763,FP,
6bba_05b6850b,2712,2752,FP,
6bba_05b6850b,2711,2751,FP,
6bba_05b6850b,2710,2750,FP,
6bba_05b6850b,2709,2749,FP,
6bba_05b6850b,2733,2773,FP,
6bba_05b6850b,2734,2774,FP,
6bba_05b6850b,2703,2743,FP,
6bba_05b6850b,2704,2744,FP,
6bba_05b6850b,2721,2761,FP,
6bba_05b6850b,2722,2762,FP,
6bba_05b6850b,2718,2758,FP,
6bba_05b6850b,2717,2757,TP,
6bba_05b6850b,2716,2756,FP,
6bba_05b6850b,2715,2755,FP,
6bba_05b6850b,2714,2754,FP,
6bba_05b6850b,2713,2753,FP,
6bba_05b6850b,2732,2772,FP,
6bba_05b6850b,2731,2771,FP,
6bba_05b6850b,2730,2770,TP,
6bba_05b6850b,2729,2769,FP,
6bba_05b6850b,2727,2767,FP,
6bba_05b6850b,2728,2768,FP,
6bba_05b6850b,2735,2775,TP,
6bba_05b6850b,2736,2776,FP,
6bba_05b6850b,2725,2765,TP,
6bba_05b6850b,2726,2766,FP,
6bba_05b6850b,2720,2760,FP,
6bba_05b6850b,2719,2759,FP,
6bba_05b6850b,2708,2748,TP,
6bba_05b6850b,2707,2747,FP,
6bba_05b6850b,2737,2784,TP,
6bba_05b6850b,2738,2781,TP,
6bba_05b6850b,2760,2826,FP,
6bba_05b6850b,2759,2824,FP,
6bba_05b6850b,2758,2810,FP,
6bba_05b6850b,2751,2800,FP,
6bba_05b6850b,2775,2801,TP,
6bba_05b6850b,2740,2780,TP,
6bba_05b6850b,2739,2789,FP,
6bba_05b6850b,2748,2808,FP,
6bba_05b6850b,2747,2818,FP,
6bba_05b6850b,2750,2794,FP,
6bba_05b6850b,2745,2777,FP,
6bba_05b6850b,2744,2782,FP,
6bba_05b6850b,2743,2806,FP,
6bba_05b6850b,2772,2814,FP,
6bba_05b6850b,2771,2812,FP,
6bba_05b6850b,2741,2792,FP,
6bba_05b6850b,2770,2821,FP,
6bba_05b6850b,2766,2799,FP,
6bba_05b6850b,2765,2819,TP,
6bba_05b6850b,2764,2795,FP,
6bba_05b6850b,2763,2829,FP,
6bba_05b6850b,2756,2830,FP,
6bba_05b6850b,2755,2802,FP,
6bba_05b6850b,2773,2827,FP,
6bba_05b6850b,2762,2797,FP,
6bba_05b6850b,2761,2828,FP,
6bba_05b6850b,2830,2860,FP,
6bba_05b6850b,2823,2868,FP,
6bba_05b6850b,2826,2872,FP,
6bba_05b6850b,2827,2863,FP,
6bba_05b6850b,2828,2855,FP,
6bba_05b6850b,2786,2846,FP,
6bba_05b6850b,2777,2841,FP,
6bba_05b6850b,2779,2833,FP,
6bba_05b6850b,2780,2837,TP,
6bba_05b6850b,2781,2831,TP,
6bba_05b6850b,2782,2832,FP,
6bba_05b6850b,2802,2853,FP,
6bba_05b6850b,2798,2834,FP,
6bba_05b6850b,2797,2851,FP,
6bba_05b6850b,2796,2871,FP,
6bba_05b6850b,2788,2848,FP,
6bba_05b6850b,2787,2839,FP,
6bba_05b6850b,2819,2845,TP,
6bba_05b6850b,2789,2857,TP,
6bba_05b6850b,2821,2861,FP,
6bba_05b6850b,2816,2852,FP,
6bba_05b6850b,2815,2843,FP,
6bba_05b6850b,2813,2838,FP,
6bba_05b6850b,2814,2864,FP,
6bba_05b6850b,2812,2856,FP,
6bba_05b6850b,2807,2867,FP,
6bba_05b6850b,2810,2847,FP,
6bba_05b6850b,2799,2859,FP,
6bba_05b6850b,2831,2875,TP,
6bba_05b6850b,2852,2905,FP,
6bba_05b6850b,2844,2891,FP,
6bba_05b6850b,2843,2896,FP,
6bba_05b6850b,2842,2884,FP,
6bba_05b6850b,2841,2886,FP,
6bba_05b6850b,2840,2887,FP,
6bba_05b6850b,2839,2882,FP,
6bba_05b6850b,2838,2883,FP,
6bba_05b6850b,2837,2878,TP,
6bba_05b6850b,2867,2892,FP,
6bba_05b6850b,2832,2877,FP,
6bba_05b6850b,2862,2907,FP,
6bba_05b6850b,2861,2903,FP,
6bba_05b6850b,2860,2900,FP,
6bba_05b6850b,2859,2906,FP,
6bba_05b6850b,2858,2902,FP,
6bba_05b6850b,2857,2908,TP,
6bba_05b6850b,2856,2899,FP,
6bba_05b6850b,2855,2890,FP,
6bba_05b6850b,2854,2909,FP,
6bba_05b6850b,2853,2904,FP,
6bba_05b6850b,2848,2885,FP,
6bba_05b6850b,2869,2914,TP,
6bba_05b6850b,2871,2901,FP,
6bba_05b6850b,2872,2894,FP,
6bba_05b6850b,2864,2910,FP,
6bba_05b6850b,2851,2889,FP,
6bba_05b6850b,2836,2879,TP,
6bba_05b6850b,2849,2897,FP,
6bba_05b6850b,2845,2893,TP,
6bba_05b6850b,2833,2874,TP,
6bba_05b6850b,2847,2888,FP,
6bba_05b6850b,2834,2881,FP,
6bba_05b6850b,2835,2880,FP,
6bba_05b6850b,2879,2920,TP,
6bba_05b6850b,2884,2925,FP,
6bba_05b6850b,2881,2922,FP,
6bba_05b6850b,2882,2923,FP,
6bba_05b6850b,2883,2924,FP,
6bba_05b6850b,2894,2935,FP,
6bba_05b6850b,2893,2934,TP,
6bba_05b6850b,2892,2933,FP,
6bba_05b6850b,2891,2932,FP,
6bba_05b6850b,2890,2931,FP,
6bba_05b6850b,2889,2930,FP,
6bba_05b6850b,2875,2916,TP,
6bba_05b6850b,2878,2919,TP,
6bba_05b6850b,2874,2915,TP,
6bba_05b6850b,2877,2918,FP,
6bba_05b6850b,2876,2917,TP,
6bba_05b6850b,2900,2941,FP,
6bba_05b6850b,2899,2940,FP,
6bba_05b6850b,2898,2939,FP,
6bba_05b6850b,2897,2938,FP,
6bba_05b6850b,2895,2936,FP,
6bba_05b6850b,2902,2943,FP,
6bba_05b6850b,2901,2942,FP,
6bba_05b6850b,2911,2952,FP,
6bba_05b6850b,2880,2921,FP,
6bba_05b6850b,2914,2955,TP,
6bba_05b6850b,2913,2954,FP,
6bba_05b6850b,2885,2926,FP,
6bba_05b6850b,2886,2927,FP,
6bba_05b6850b,2887,2928,FP,
6bba_05b6850b,2888,2929,FP,
6bba_05b6850b,2910,2951,FP,
6bba_05b6850b,2909,2950,FP,
6bba_05b6850b,2906,2947,FP,
6bba_05b6850b,2905,2946,FP,
6bba_05b6850b,2908,2949,TP,
6bba_05b6850b,2907,2948,FP,
6bba_05b6850b,2904,2945,FP,
6bba_05b6850b,2903,2944,FP,
6bba_05b6850b,2896,2937,FP,
6bba_05b6850b,2912,2953,FP,
6bba_05b6850b,2916,2961,TP,
6bba_05b6850b,2915,2956,TP,
6bba_05b6850b,2922,2968,FP,
6bba_05b6850b,2921,2966,FP,
6bba_05b6850b,2927,2976,FP,
6bba_05b6850b,2926,2983,FP,
6bba_05b6850b,2924,2967,FP,
6bba_05b6850b,2925,2963,FP,
6bba_05b6850b,2931,2972,FP,
6bba_05b6850b,2930,2987,FP,
6bba_05b6850b,2929,2980,FP,
6bba_05b6850b,2932,2975,FP,
6bba_05b6850b,2943,2971,FP,
6bba_05b6850b,2946,2984,FP,
6bba_05b6850b,2947,2990,FP,
6bba_05b6850b,2917,2957,TP,
6bba_05b6850b,2948,2982,FP,
6bba_05b6850b,2919,2959,TP,
6bba_05b6850b,2923,2981,FP,
6bba_05b6850b,2920,2970,TP,
6bba_05b6850b,2941,2979,FP,
6bba_05b6850b,2938,2996,FP,
6bba_05b6850b,2937,2965,FP,
6bba_05b6850b,2952,2992,FP,
6bba_05b6850b,2928,2960,FP,
6bba_05b6850b,2933,2962,FP,
6bba_05b6850b,2934,2973,TP,
6bba_05b6850b,2935,2991,FP,
6bba_05b6850b,2936,2969,FP,
6bba_05b6850b,2975,3015,FP,
6bba_05b6850b,2977,3018,FP,
6bba_05b6850b,2979,3027,FP,
6bba_05b6850b,2980,3025,FP,
6bba_05b6850b,2956,2998,TP,
6bba_05b6850b,2990,3032,FP,
6bba_05b6850b,2989,3033,FP,
6bba_05b6850b,2974,3006,FP,
6bba_05b6850b,2973,3013,TP,
6bba_05b6850b,2983,3023,FP,
6bba_05b6850b,2986,3031,FP,
6bba_05b6850b,2981,3026,FP,
6bba_05b6850b,2985,3019,FP,
6bba_05b6850b,2976,3016,FP,
6bba_05b6850b,2982,3024,FP,
6bba_05b6850b,2972,3010,FP,
6bba_05b6850b,2971,3022,FP,
6bba_05b6850b,2970,3014,TP,
6bba_05b6850b,2969,3011,FP,
6bba_05b6850b,2968,3005,FP,
6bba_05b6850b,2966,3012,FP,
6bba_05b6850b,2965,3017,FP,
6bba_05b6850b,2994,3028,FP,
6bba_05b6850b,2960,3000,FP,
6bba_05b6850b,2991,3021,FP,
6bba_05b6850b,2984,3020,FP,
6bba_05b6850b,2992,3038,FP,
6bba_05b6850b,2961,3004,FP,
6bba_05b6850b,2957,2997,TP,
6bba_05b6850b,2963,3001,FP,
6bba_05b6850b,2962,3009,FP,
6bba_05b6850b,2959,3003,TP,
6bba_05b6850b,2964,3008,FP,
6bba_05b6850b,2958,3002,FP,
6bba_05b6850b,3021,3063,FP,
6bba_05b6850b,3006,3046,FP,
6bba_05b6850b,3011,3054,FP,
6bba_05b6850b,3007,3042,TP,
6bba_05b6850b,3012,3070,FP,
6bba_05b6850b,3009,3047,FP,
6bba_05b6850b,3010,3053,FP,
6bba_05b6850b,3038,3073,FP,
6bba_05b6850b,3037,3080,FP,
6bba_05b6850b,3003,3051,TP,
6bba_05b6850b,3002,3048,FP,
6bba_05b6850b,3001,3049,FP,
6bba_05b6850b,3000,3044,FP,
6bba_05b6850b,2999,3043,FP,
6bba_05b6850b,3022,3064,FP,
6bba_05b6850b,3018,3058,FP,
6bba_05b6850b,3014,3062,TP,
6bba_05b6850b,3013,3050,TP,
6bba_05b6850b,3008,3065,FP,
6bba_05b6850b,3005,3057,FP,
6bba_05b6850b,3040,3079,FP,
6bba_05b6850b,3032,3059,FP,
6bba_05b6850b,3035,3083,FP,
6bba_05b6850b,3029,3067,FP,
6bba_05b6850b,3016,3052,FP,
6bba_05b6850b,3015,3074,FP,
6bba_05b6850b,3020,3071,FP,
6bba_05b6850b,3024,3075,FP,
6bba_05b6850b,3023,3084,FP,
6bba_05b6850b,3039,3082,FP,
6bba_05b6850b,3026,3061,FP,
6bba_05b6850b,2997,3041,TP,
6bba_05b6850b,3028,3056,FP,
6bba_05b6850b,3027,3045,FP,
6bba_05b6850b,3025,3072,FP,
6bba_05b6850b,3070,3106,FP,
6bba_05b6850b,3044,3128,FP,
6bba_05b6850b,3043,3111,TP,
6bba_05b6850b,3054,3095,FP,
6bba_05b6850b,3071,3120,FP,
6bba_05b6850b,3073,3119,FP,
6bba_05b6850b,3074,3116,FP,
6bba_05b6850b,3075,3130,FP,
6bba_05b6850b,3076,3092,FP,
6bba_05b6850b,3042,3094,TP,
6bba_05b6850b,3041,3087,TP,
6bba_05b6850b,3047,3096,FP,
6bba_05b6850b,3048,3097,TP,
6bba_05b6850b,3049,3089,FP,
6bba_05b6850b,3050,3098,TP,
6bba_05b6850b,3051,3103,TP,
6bba_05b6850b,3052,3104,FP,
6bba_05b6850b,3045,3090,FP,
6bba_05b6850b,3085,3117,FP,
6bba_05b6850b,3086,3134,FP,
6bba_05b6850b,3077,3133,TP,
6bba_05b6850b,3083,3135,FP,
6bba_05b6850b,3079,3114,FP,
6bba_05b6850b,3084,3112,FP,
6bba_05b6850b,3063,3100,FP,
6bba_05b6850b,3064,3121,FP,
6bba_05b6850b,3065,3093,FP,
6bba_05b6850b,3067,3129,FP,
6bba_05b6850b,3061,3101,FP,
6bba_05b6850b,3062,3105,TP,
6bba_05b6850b,3053,3091,FP,
6bba_05b6850b,3057,3113,FP,
6bba_05b6850b,3059,3099,FP,
6bba_05b6850b,3055,3115,TP,
6bba_05b6850b,3069,3123,FP,
6bba_05b6850b,3058,3102,FP,
6bba_05b6850b,3080,3131,FP,
6bba_05b6850b,3072,3109,FP,
6bba_05b6850b,3135,3161,FP,
6bba_05b6850b,3134,3176,FP,
6bba_05b6850b,3133,3180,FP,
6bba_05b6850b,3110,3185,FP,
6bba_05b6850b,3109,3171,FP,
6bba_05b6850b,3104,3149,FP,
6bba_05b6850b,3114,3170,FP,
6bba_05b6850b,3131,3139,FP,
6bba_05b6850b,3130,3162,FP,
6bba_05b6850b,3132,3179,FP,
6bba_05b6850b,3128,3163,FP,
6bba_05b6850b,3120,3181,FP,
6bba_05b6850b,3125,3175,FP,
6bba_05b6850b,3115,3165,FP,
6bba_05b6850b,3126,3168,FP,
6bba_05b6850b,3111,3156,TP,
6bba_05b6850b,3112,3137,FP,
6bba_05b6850b,3102,3169,FP,
6bba_05b6850b,3092,3140,FP,
6bba_05b6850b,3101,3152,FP,
6bba_05b6850b,3090,3141,FP,
6bba_05b6850b,3089,3145,FP,
6bba_05b6850b,3091,3144,FP,
6bba_05b6850b,3087,3160,FP,
6bba_05b6850b,3118,3167,FP,
6bba_05b6850b,3108,3150,FP,
6bba_05b6850b,3106,3164,FP,
6bba_05b6850b,3105,3154,TP,
6bba_05b6850b,3107,3174,FP,
6bba_05b6850b,3094,3138,TP,
6bba_05b6850b,3093,3146,FP,
6bba_05b6850b,3095,3159,FP,
6bba_05b6850b,3121,3183,FP,
6bba_05b6850b,3099,3158,FP,
6bba_05b6850b,3100,3151,FP,
6bba_05b6850b,3097,3147,TP,
6bba_05b6850b,3098,3142,TP,
6bba_05b6850b,3096,3148,FP,
6bba_05b6850b,3140,3197,FP,
6bba_05b6850b,3139,3188,FP,
6bba_05b6850b,3138,3190,TP,
6bba_05b6850b,3137,3187,FP,
6bba_05b6850b,3158,3219,FP,
6bba_05b6850b,3185,3233,FP,
6bba_05b6850b,3152,3203,FP,
6bba_05b6850b,3183,3238,FP,
6bba_05b6850b,3181,3221,FP,
6bba_05b6850b,3148,3198,FP,
6bba_05b6850b,3147,3202,TP,
6bba_05b6850b,3146,3200,FP,
6bba_05b6850b,3145,3192,FP,
6bba_05b6850b,3144,3195,FP,
6bba_05b6850b,3143,3189,FP,
6bba_05b6850b,3142,3196,TP,
6bba_05b6850b,3141,3194,FP,
6bba_05b6850b,3171,3225,FP,
6bba_05b6850b,3170,3231,FP,
6bba_05b6850b,3169,3229,TP,
6bba_05b6850b,3167,3220,FP,
6bba_05b6850b,3166,3211,FP,
6bba_05b6850b,3165,3224,FP,
6bba_05b6850b,3156,3191,TP,
6bba_05b6850b,3155,3209,FP,
6bba_05b6850b,3154,3205,TP,
6bba_05b6850b,3151,3210,FP,
6bba_05b6850b,3150,3201,FP,
6bba_05b6850b,3149,3208,FP,
6bba_05b6850b,3157,3204,FP,
6bba_05b6850b,3176,3226,FP,
6bba_05b6850b,3177,3236,FP,
6bba_05b6850b,3178,3234,TP,
6bba_05b6850b,3179,3222,FP,
6bba_05b6850b,3173,3228,FP,
6bba_05b6850b,3168,3230,FP,
6bba_05b6850b,3174,3193,FP,
6bba_05b6850b,3163,3216,FP,
6bba_05b6850b,3162,3213,FP,
6bba_05b6850b,3161,3217,FP,
6bba_05b6850b,3160,3214,FP,
6bba_05b6850b,3175,3227,FP,
6bba_05b6850b,3238,3276,FP,
6bba_05b6850b,3232,3266,FP,
6bba_05b6850b,3188,3241,FP,
6bba_05b6850b,3186,3239,TP,
6bba_05b6850b,3187,3262,FP,
6bba_05b6850b,3213,3256,FP,
6bba_05b6850b,3197,3247,FP,
6bba_05b6850b,3198,3249,FP,
6bba_05b6850b,3199,3259,FP,
6bba_05b6850b,3202,3245,TP,
6bba_05b6850b,3201,3244,FP,
6bba_05b6850b,3204,3282,FP,
6bba_05b6850b,3203,3268,FP,
6bba_05b6850b,3191,3240,TP,
6bba_05b6850b,3192,3252,FP,
6bba_05b6850b,3193,3257,FP,
6bba_05b6850b,3194,3242,FP,
6bba_05b6850b,3195,3246,FP,
6bba_05b6850b,3196,3253,FP,
6bba_05b6850b,3229,3254,TP,
6bba_05b6850b,3230,3267,FP,
6bba_05b6850b,3231,3279,FP,
6bba_05b6850b,3235,3275,FP,
6bba_05b6850b,3236,3281,FP,
6bba_05b6850b,3205,3251,TP,
6bba_05b6850b,3206,3265,FP,
6bba_05b6850b,3208,3255,FP,
6bba_05b6850b,3209,3258,FP,
6bba_05b6850b,3210,3263,FP,
6bba_05b6850b,3211,3250,FP,
6bba_05b6850b,3212,3264,FP,
6bba_05b6850b,3222,3270,FP,
6bba_05b6850b,3216,3272,FP,
6bba_05b6850b,3215,3248,FP,
6bba_05b6850b,3217,3260,FP,
6bba_05b6850b,3218,3284,FP,
6bba_05b6850b,3190,3243,TP,
6bba_05b6850b,3225,3277,FP,
6bba_05b6850b,3227,3271,FP,
6bba_05b6850b,3223,3261,FP,
6bba_05b6850b,3281,3329,FP,
6bba_05b6850b,3240,3288,FP,
6bba_05b6850b,3241,3286,FP,
6bba_05b6850b,3248,3309,FP,
6bba_05b6850b,3244,3291,FP,
6bba_05b6850b,3283,3293,FP,
6bba_05b6850b,3284,3331,FP,
6bba_05b6850b,3253,3289,FP,
6bba_05b6850b,3265,3311,FP,
6bba_05b6850b,3258,3295,FP,
6bba_05b6850b,3256,3302,FP,
6bba_05b6850b,3255,3301,FP,
6bba_05b6850b,3262,3285,FP,
6bba_05b6850b,3261,3308,FP,
6bba_05b6850b,3260,3314,FP,
6bba_05b6850b,3254,3297,TP,
6bba_05b6850b,3259,3306,FP,
6bba_05b6850b,3245,3299,TP,
6bba_05b6850b,3242,3290,FP,
6bba_05b6850b,3267,3310,TP,
6bba_05b6850b,3266,3313,FP,
6bba_05b6850b,3251,3300,TP,
6bba_05b6850b,3252,3292,FP,
6bba_05b6850b,3249,3305,FP,
6bba_05b6850b,3250,3298,FP,
6bba_05b6850b,3247,3296,FP,
6bba_05b6850b,3246,3294,FP,
6bba_05b6850b,3264,3304,FP,
6bba_05b6850b,3274,3327,FP,
6bba_05b6850b,3275,3312,FP,
6bba_05b6850b,3277,3320,FP,
6bba_05b6850b,3278,3323,FP,
6bba_05b6850b,3279,3322,FP,
6bba_05b6850b,3280,3333,FP,
6bba_05b6850b,3273,3316,TP,
6bba_05b6850b,3272,3325,FP,
6bba_05b6850b,3271,3319,FP,
6bba_05b6850b,3270,3324,FP,
6bba_05b6850b,3285,3346,FP,
6bba_05b6850b,3286,3334,FP,
6bba_05b6850b,3287,3337,TP,
6bba_05b6850b,3288,3345,FP,
6bba_05b6850b,3304,3353,FP,
6bba_05b6850b,3303,3335,TP,
6bba_05b6850b,3302,3340,FP,
6bba_05b6850b,3301,3351,FP,
6bba_05b6850b,3316,3374,FP,
6bba_05b6850b,3315,3359,FP,
6bba_05b6850b,3314,3354,FP,
6bba_05b6850b,3313,3368,FP,
6bba_05b6850b,3312,3348,FP,
6bba_05b6850b,3311,3372,FP,
6bba_05b6850b,3310,3357,TP,
6bba_05b6850b,3309,3364,FP,
6bba_05b6850b,3333,3373,FP,
6bba_05b6850b,3326,3375,FP,
6bba_05b6850b,3327,3342,FP,
6bba_05b6850b,3331,3356,FP,
6bba_05b6850b,3332,3378,FP,
6bba_05b6850b,3325,3363,FP,
6bba_05b6850b,3319,3367,FP,
6bba_05b6850b,3320,3360,FP,
6bba_05b6850b,3321,3381,FP,
6bba_05b6850b,3322,3379,FP,
6bba_05b6850b,3323,3358,FP,
6bba_05b6850b,3324,3336,FP,
6bba_05b6850b,3289,3338,TP,
6bba_05b6850b,3292,3344,FP,
6bba_05b6850b,3305,3349,FP,
6bba_05b6850b,3306,3361,FP,
6bba_05b6850b,3300,3366,TP,
6bba_05b6850b,3299,3339,TP,
6bba_05b6850b,3298,3341,FP,
6bba_05b6850b,3297,3343,TP,
6bba_05b6850b,3296,3352,FP,
6bba_05b6850b,3294,3350,FP,
6bba_05b6850b,3293,3355,TP,
6bba_05b6850b,3317,3371,FP,
6bba_05b6850b,3355,3403,TP,
6bba_05b6850b,3354,3402,FP,
6bba_05b6850b,3353,3401,FP,
6bba_05b6850b,3352,3400,FP,
6bba_05b6850b,3351,3399,FP,
6bba_05b6850b,3350,3398,FP,
6bba_05b6850b,3349,3397,FP,
6bba_05b6850b,3356,3404,FP,
6bba_05b6850b,3334,3382,FP,
6bba_05b6850b,3336,3384,FP,
6bba_05b6850b,3335,3383,TP,
6bba_05b6850b,3339,3387,TP,
6bba_05b6850b,3338,3386,TP,
6bba_05b6850b,3340,3388,FP,
6bba_05b6850b,3337,3385,TP,
6bba_05b6850b,3381,3429,FP,
6bba_05b6850b,3374,3422,FP,
6bba_05b6850b,3375,3423,FP,
6bba_05b6850b,3376,3424,TP,
6bba_05b6850b,3377,3425,FP,
6bba_05b6850b,3378,3426,FP,
6bba_05b6850b,3379,3427,FP,
6bba_05b6850b,3380,3428,FP,
6bba_05b6850b,3373,3421,FP,
6bba_05b6850b,3347,3395,TP,
6bba_05b6850b,3346,3394,FP,
6bba_05b6850b,3345,3393,FP,
6bba_05b6850b,3344,3392,FP,
6bba_05b6850b,3343,3391,TP,
6bba_05b6850b,3342,3390,FP,
6bba_05b6850b,3341,3389,FP,
6bba_05b6850b,3372,3420,FP,
6bba_05b6850b,3371,3419,FP,
6bba_05b6850b,3370,3418,FP,
6bba_05b6850b,3369,3417,FP,
6bba_05b6850b,3368,3416,FP,
6bba_05b6850b,3367,3415,FP,
6bba_05b6850b,3366,3414,TP,
6bba_05b6850b,3365,3413,FP,
6bba_05b6850b,3364,3412,FP,
6bba_05b6850b,3363,3411,FP,
6bba_05b6850b,3362,3410,FP,
6bba_05b6850b,3361,3409,FP,
6bba_05b6850b,3360,3408,FP,
6bba_05b6850b,3359,3407,FP,
6bba_05b6850b,3358,3406,FP,
6bba_05b6850b,3357,3405,TP,
6bba_05b6850b,3348,3396,FP,
6bba_05b6850b,3419,3468,FP,
6bba_05b6850b,3418,3455,FP,
6bba_05b6850b,3417,3442,FP,
6bba_05b6850b,3416,3448,FP,
6bba_05b6850b,3413,3444,FP,
6bba_05b6850b,3420,3474,FP,
6bba_05b6850b,3382,3431,FP,
6bba_05b6850b,3384,3433,FP,
6bba_05b6850b,3383,3464,FP,
6bba_05b6850b,3387,3441,TP,
6bba_05b6850b,3386,3432,TP,
6bba_05b6850b,3388,3453,FP,
6bba_05b6850b,3385,3434,TP,
6bba_05b6850b,3404,3461,FP,
6bba_05b6850b,3403,3437,TP,
6bba_05b6850b,3402,3430,FP,
6bba_05b6850b,3400,3475,FP,
6bba_05b6850b,3399,3447,FP,
6bba_05b6850b,3398,3439,FP,
6bba_05b6850b,3397,3435,FP,
6bba_05b6850b,3396,3436,FP,
6bba_05b6850b,3395,3440,FP,
6bba_05b6850b,3394,3443,FP,
6bba_05b6850b,3392,3449,FP,
6bba_05b6850b,3391,3454,TP,
6bba_05b6850b,3390,3445,FP,
6bba_05b6850b,3389,3457,FP,
6bba_05b6850b,3406,3469,FP,
6bba_05b6850b,3407,3450,FP,
6bba_05b6850b,3421,3458,FP,
6bba_05b6850b,3426,3473,FP,
6bba_05b6850b,3425,3462,FP,
6bba_05b6850b,3412,3459,FP,
6bba_05b6850b,3433,3486,FP,
6bba_05b6850b,3434,3482,TP,
6bba_05b6850b,3436,3488,FP,
6bba_05b6850b,3431,3484,FP,
6bba_05b6850b,3432,3483,TP,
6bba_05b6850b,3430,3477,FP,
6bba_05b6850b,3435,3496,FP,
6bba_05b6850b,3452,3503,FP,
6bba_05b6850b,3451,3485,TP,
6bba_05b6850b,3450,3490,FP,
6bba_05b6850b,3449,3491,FP,
6bba_05b6850b,3448,3493,TP,
6bba_05b6850b,3447,3487,FP,
6bba_05b6850b,3446,3497,FP,
6bba_05b6850b,3445,3507,FP,
6bba_05b6850b,3469,3520,FP,
6bba_05b6850b,3470,3518,FP,
6bba_05b6850b,3471,3500,FP,
6bba_05b6850b,3473,3523,FP,
6bba_05b6850b,3475,3522,FP,
6bba_05b6850b,3444,3506,FP,
6bba_05b6850b,3443,3495,TP,
6bba_05b6850b,3442,3499,FP,
6bba_05b6850b,3441,3480,TP,
6bba_05b6850b,3440,3478,FP,
6bba_05b6850b,3439,3508,FP,
6bba_05b6850b,3438,3481,TP,
6bba_05b6850b,3437,3498,TP,
6bba_05b6850b,3468,3504,FP,
6bba_05b6850b,3465,3501,FP,
6bba_05b6850b,3464,3479,FP,
6bba_05b6850b,3463,3514,FP,
6bba_05b6850b,3462,3510,TP,
6bba_05b6850b,3461,3517,FP,
6bba_05b6850b,3460,3516,FP,
6bba_05b6850b,3459,3512,FP,
6bba_05b6850b,3458,3509,FP,
6bba_05b6850b,3457,3502,FP,
6bba_05b6850b,3455,3515,FP,
6bba_05b6850b,3454,3511,TP,
6bba_05b6850b,3453,3492,FP,
6bba_05b6850b,3485,3530,TP,
6bba_05b6850b,3486,3528,FP,
6bba_05b6850b,3487,3539,FP,
6bba_05b6850b,3488,3525,FP,
6bba_05b6850b,3490,3549,FP,
6bba_05b6850b,3491,3540,FP,
6bba_05b6850b,3492,3557,FP,
6bba_05b6850b,3493,3537,TP,
6bba_05b6850b,3494,3541,FP,
6bba_05b6850b,3495,3527,FP,
6bba_05b6850b,3496,3542,FP,
6bba_05b6850b,3497,3535,FP,
6bba_05b6850b,3498,3559,TP,
6bba_05b6850b,3499,3544,FP,
6bba_05b6850b,3500,3546,FP,
6bba_05b6850b,3484,3534,FP,
6bba_05b6850b,3483,3547,TP,
6bba_05b6850b,3482,3545,FP,
6bba_05b6850b,3481,3536,TP,
6bba_05b6850b,3480,3531,TP,
6bba_05b6850b,3477,3526,FP,
6bba_05b6850b,3516,3548,FP,
6bba_05b6850b,3515,3560,FP,
6bba_05b6850b,3514,3554,FP,
6bba_05b6850b,3513,3529,FP,
6bba_05b6850b,3512,3550,FP,
6bba_05b6850b,3511,3569,TP,
6bba_05b6850b,3510,3563,TP,
6bba_05b6850b,3509,3565,FP,
6bba_05b6850b,3522,3532,FP,
6bba_05b6850b,3521,3568,FP,
6bba_05b6850b,3519,3567,FP,
6bba_05b6850b,3518,3572,FP,
6bba_05b6850b,3517,3555,FP,
6bba_05b6850b,3507,3551,FP,
6bba_05b6850b,3506,3553,FP,
6bba_05b6850b,3505,3543,TP,
6bba_05b6850b,3504,3556,FP,
6bba_05b6850b,3502,3538,FP,
6bba_05b6850b,3501,3533,FP,
6bba_05b6850b,3532,3574,FP,
6bba_05b6850b,3531,3582,TP,
6bba_05b6850b,3530,3575,TP,
6bba_05b6850b,3529,3589,FP,
6bba_05b6850b,3561,3593,FP,
6bba_05b6850b,3562,3617,FP,
6bba_05b6850b,3563,3605,TP,
6bba_05b6850b,3564,3608,FP,
6bba_05b6850b,3533,3577,FP,
6bba_05b6850b,3534,3578,FP,
6bba_05b6850b,3535,3604,FP,
6bba_05b6850b,3537,3586,TP,
6bba_05b6850b,3538,3581,FP,
6bba_05b6850b,3539,3580,FP,
6bba_05b6850b,3540,3591,FP,
6bba_05b6850b,3556,3603,FP,
6bba_05b6850b,3555,3598,FP,
6bba_05b6850b,3554,3592,FP,
6bba_05b6850b,3553,3587,FP,
6bba_05b6850b,3552,3596,TP,
6bba_05b6850b,3551,3606,FP,
6bba_05b6850b,3550,3594,FP,
6bba_05b6850b,3549,3597,FP,
6bba_05b6850b,3565,3609,FP,
6bba_05b6850b,3569,3613,TP,
6bba_05b6850b,3570,3616,FP,
6bba_05b6850b,3571,3607,FP,
6bba_05b6850b,3572,3618,FP,
6bba_05b6850b,3558,3610,FP,
6bba_05b6850b,3559,3621,TP,
6bba_05b6850b,3560,3612,FP,
6bba_05b6850b,3525,3579,FP,
