edge_id,dataset,track_id,edge_type,t,s_node_id,s_z,s_y,s_x,s_mean_intensity,s_snr,s_z_depth_ratio,s_estimated_radius,s_volume,s_local_density_r15,e_node_id,e_z,e_y,e_x,e_mean_intensity,e_snr,e_estimated_radius,e_volume,e_local_density_r15,track_distance_3d_um
1274,6bba_6feb10f0,74001560,move,73,74001560,6,243,168,100.0,3.5,0.2,4.0,268.0,3,75001571,5,243,169,102.0,3.6,4.0,268.0,3,1.6750116604071745
1275,6bba_6feb10f0,75001571,move,74,75001571,5,243,169,100.0,3.5,0.16666666666666666,4.0,268.0,3,76001583,5,245,170,102.0,3.6,4.0,268.0,3,0.9084026158592896
1276,6bba_6feb10f0,76001583,move,75,76001583,5,245,170,100.0,3.5,0.16666666666666666,4.0,268.0,3,77001594,5,245,170,102.0,3.6,4.0,268.0,3,0.0
1277,6bba_6feb10f0,77001594,move,76,77001594,5,245,170,100.0,3.5,0.16666666666666666,4.0,268.0,3,78001608,5,245,170,102.0,3.6,4.0,268.0,3,0.0
1278,6bba_6feb10f0,78001608,move,77,78001608,5,245,170,100.0,3.5,0.16666666666666666,4.0,268.0,3,79001622,5,245,170,102.0,3.6,4.0,268.0,3,0.0
1279,6bba_6feb10f0,79001622,move,78,79001622,5,245,170,100.0,3.5,0.16666666666666666,4.0,268.0,3,80001636,5,245,170,102.0,3.6,4.0,268.0,3,0.0
1280,6bba_6feb10f0,80001636,move,79,80001636,5,245,170,100.0,3.5,0.16666666666666666,4.0,268.0,3,81001649,4,245,170,102.0,3.6,4.0,268.0,3,1.625
1281,6bba_6feb10f0,81001649,move,80,81001649,4,245,170,100.0,3.5,0.13333333333333333,4.0,268.0,3,82001663,4,245,168,102.0,3.6,4.0,268.0,3,0.8125
1282,6bba_6feb10f0,82001663,move,81,82001663,4,245,168,100.0,3.5,0.13333333333333333,4.0,268.0,3,83001678,5,246,169,102.0,3.6,4.0,268.0,3,1.7235727791422095
1283,6bba_6feb10f0,83001678,move,82,83001678,5,246,169,100.0,3.5,0.16666666666666666,4.0,268.0,3,84001689,5,247,169,102.0,3.6,4.0,268.0,3,0.40625
1284,6bba_6feb10f0,84001689,move,83,84001689,5,247,169,100.0,3.5,0.16666666666666666,4.0,268.0,3,85001705,4,248,167,102.0,3.6,4.0,268.0,3,1.86167137607581
1285,6bba_6feb10f0,85001705,move,84,85001705,4,248,167,100.0,3.5,0.13333333333333333,4.0,268.0,3,86001721,4,248,167,102.0,3.6,4.0,268.0,3,0.0
1286,6bba_6feb10f0,86001721,move,85,86001721,4,248,167,100.0,3.5,0.13333333333333333,4.0,268.0,3,87001737,4,248,167,102.0,3.6,4.0,268.0,3,0.0
1287,6bba_6feb10f0,87001737,move,86,87001737,4,248,167,100.0,3.5,0.13333333333333333,4.0,268.0,3,88001753,4,248,167,102.0,3.6,4.0,268.0,3,0.0
1288,6bba_6feb10f0,88001753,move,87,88001753,4,248,167,100.0,3.5,0.13333333333333333,4.0,268.0,3,89001765,3,248,165,102.0,3.6,4.0,268.0,3,1.8168052317185792
1289,6bba_6feb10f0,89001765,move,88,89001765,3,248,165,100.0,3.5,0.1,4.0,268.0,3,90001777,3,248,165,102.0,3.6,4.0,268.0,3,0.0
1290,6bba_6feb10f0,90001777,move,89,90001777,3,248,165,100.0,3.5,0.1,4.0,268.0,3,91001791,2,247,165,102.0,3.6,4.0,268.0,3,1.6750116604071745
1291,6bba_6feb10f0,91001791,move,90,91001791,2,247,165,100.0,3.5,0.06666666666666667,4.0,268.0,3,92001807,3,248,165,102.0,3.6,4.0,268.0,3,1.6750116604071745
1292,6bba_6feb10f0,92001807,move,91,92001807,3,248,165,100.0,3.5,0.1,4.0,268.0,3,93001820,2,249,164,102.0,3.6,4.0,268.0,3,1.7235727791422095
1293,6bba_6feb10f0,93001820,move,92,93001820,2,249,164,100.0,3.5,0.06666666666666667,4.0,268.0,3,94001834,2,249,164,102.0,3.6,4.0,268.0,3,0.0
1294,6bba_6feb10f0,76001584,move,75,76001584,4,28,236,100.0,3.5,0.13333333333333333,4.0,268.0,3,77001596,4,28,236,102.0,3.6,4.0,268.0,3,0.0
1295,6bba_6feb10f0,77001596,move,76,77001596,4,28,236,100.0,3.5,0.13333333333333333,4.0,268.0,3,78001594,5,26,236,102.0,3.6,4.0,268.0,3,1.8168052317185792
1296,6bba_6feb10f0,90001778,move,89,90001778,3,31,242,100.0,3.5,0.1,4.0,268.0,3,91001792,3,30,242,102.0,3.6,4.0,268.0,3,0.40625
1297,6bba_6feb10f0,91001792,move,90,91001792,3,30,242,100.0,3.5,0.1,4.0,268.0,3,92001808,3,31,243,102.0,3.6,4.0,268.0,3,0.5745242597140698
1298,6bba_6feb10f0,92001808,move,91,92001808,3,31,243,100.0,3.5,0.1,4.0,268.0,3,93001821,3,33,241,102.0,3.6,4.0,268.0,3,1.1490485194281397
1299,6bba_6feb10f0,93001821,move,92,93001821,3,33,241,100.0,3.5,0.1,4.0,268.0,3,94001835,3,34,242,102.0,3.6,4.0,268.0,3,0.5745242597140698
1300,6bba_6feb10f0,94001835,move,93,94001835,3,34,242,100.0,3.5,0.1,4.0,268.0,3,95001849,3,34,242,102.0,3.6,4.0,268.0,3,0.0
1301,6bba_6feb10f0,95001849,move,94,95001849,3,34,242,100.0,3.5,0.1,4.0,268.0,3,96001863,3,34,243,102.0,3.6,4.0,268.0,3,0.40625
1302,6bba_6feb10f0,96001863,move,95,96001863,3,34,243,100.0,3.5,0.1,4.0,268.0,3,97001881,2,34,242,102.0,3.6,4.0,268.0,3,1.6750116604071745
1303,6bba_6feb10f0,97001881,move,96,97001881,2,34,242,100.0,3.5,0.06666666666666667,4.0,268.0,3,98001899,2,34,242,102.0,3.6,4.0,268.0,3,0.0
1304,6bba_6feb10f0,98001899,move,97,98001899,2,34,242,100.0,3.5,0.06666666666666667,4.0,268.0,3,99001914,2,37,243,102.0,3.6,4.0,268.0,3,1.284675299443404
1305,6bba_6feb10f0,99001914,move,98,99001914,2,37,243,100.0,3.5,0.06666666666666667,4.0,268.0,3,100001927,2,35,245,102.0,3.6,4.0,268.0,3,1.1490485194281397
1306,6bba_6feb10f0,75001572,move,74,75001572,13,38,247,100.0,3.5,0.43333333333333335,4.0,268.0,3,76001585,14,38,248,102.0,3.6,4.0,268.0,3,1.6750116604071745
1307,6bba_6feb10f0,76001585,move,75,76001585,14,38,248,100.0,3.5,0.4666666666666667,4.0,268.0,3,77001597,14,38,248,102.0,3.6,4.0,268.0,3,0.0
1308,6bba_6feb10f0,77001597,move,76,77001597,14,38,248,100.0,3.5,0.4666666666666667,4.0,268.0,3,78001609,13,35,248,102.0,3.6,4.0,268.0,3,2.03125
1309,6bba_6feb10f0,78001609,move,77,78001609,13,35,248,100.0,3.5,0.43333333333333335,4.0,268.0,3,79001623,14,34,247,102.0,3.6,4.0,268.0,3,1.7235727791422095
1310,6bba_6feb10f0,79001623,move,78,79001623,14,34,247,100.0,3.5,0.4666666666666667,4.0,268.0,3,80001637,14,33,247,102.0,3.6,4.0,268.0,3,0.40625
1311,6bba_6feb10f0,80001637,move,79,80001637,14,33,247,100.0,3.5,0.4666666666666667,4.0,268.0,3,81001650,13,32,246,102.0,3.6,4.0,268.0,3,1.7235727791422095
1312,6bba_6feb10f0,81001650,move,80,81001650,13,32,246,100.0,3.5,0.43333333333333335,4.0,268.0,3,82001664,13,31,246,102.0,3.6,4.0,268.0,3,0.40625
1313,6bba_6feb10f0,82001664,move,81,82001664,13,31,246,100.0,3.5,0.43333333333333335,4.0,268.0,3,83001679,15,31,247,102.0,3.6,4.0,268.0,3,3.2752922102462856
1314,6bba_6feb10f0,83001679,move,82,83001679,15,31,247,100.0,3.5,0.5,4.0,268.0,3,84001690,15,33,247,102.0,3.6,4.0,268.0,3,0.8125
1315,6bba_6feb10f0,84001690,move,83,84001690,15,33,247,100.0,3.5,0.5,4.0,268.0,3,85001706,16,29,248,102.0,3.6,4.0,268.0,3,2.333728575156074
1316,6bba_6feb10f0,85001706,move,84,85001706,16,29,248,100.0,3.5,0.5333333333333333,4.0,268.0,3,86001722,16,29,248,102.0,3.6,4.0,268.0,3,0.0
1317,6bba_6feb10f0,86001722,move,85,86001722,16,29,248,100.0,3.5,0.5333333333333333,4.0,268.0,3,87001738,16,29,248,102.0,3.6,4.0,268.0,3,0.0
1318,6bba_6feb10f0,87001738,move,86,87001738,16,29,248,100.0,3.5,0.5333333333333333,4.0,268.0,3,88001754,16,29,248,102.0,3.6,4.0,268.0,3,0.0
1319,6bba_6feb10f0,88001754,move,87,88001754,16,29,248,100.0,3.5,0.5333333333333333,4.0,268.0,3,89001766,15,26,244,102.0,3.6,4.0,268.0,3,2.6012692214570947
1320,6bba_6feb10f0,89001766,move,88,89001766,15,26,244,100.0,3.5,0.5,4.0,268.0,3,90001779,15,24,245,102.0,3.6,4.0,268.0,3,0.9084026158592896
1321,6bba_6feb10f0,90001779,move,89,90001779,15,24,245,100.0,3.5,0.5,4.0,268.0,3,91001793,15,23,243,102.0,3.6,4.0,268.0,3,0.9084026158592896
1322,6bba_6feb10f0,91001793,move,90,91001793,15,23,243,100.0,3.5,0.5,4.0,268.0,3,92001809,15,23,243,102.0,3.6,4.0,268.0,3,0.0
1323,6bba_6feb10f0,92001809,move,91,92001809,15,23,243,100.0,3.5,0.5,4.0,268.0,3,93001822,15,20,243,102.0,3.6,4.0,268.0,3,1.21875
1324,6bba_6feb10f0,93001822,move,92,93001822,15,20,243,100.0,3.5,0.5,4.0,268.0,3,94001836,14,21,243,102.0,3.6,4.0,268.0,3,1.6750116604071745
1325,6bba_6feb10f0,94001836,move,93,94001836,14,21,243,100.0,3.5,0.4666666666666667,4.0,268.0,3,95001850,14,21,243,102.0,3.6,4.0,268.0,3,0.0
1326,6bba_6feb10f0,95001850,move,94,95001850,14,21,243,100.0,3.5,0.4666666666666667,4.0,268.0,3,96001864,14,20,245,102.0,3.6,4.0,268.0,3,0.9084026158592896
1327,6bba_6feb10f0,96001864,move,95,96001864,14,20,245,100.0,3.5,0.4666666666666667,4.0,268.0,3,97001882,14,18,243,102.0,3.6,4.0,268.0,3,1.1490485194281397
1328,6bba_6feb10f0,97001882,move,96,97001882,14,18,243,100.0,3.5,0.4666666666666667,4.0,268.0,3,98001900,14,18,243,102.0,3.6,4.0,268.0,3,0.0
1329,6bba_6feb10f0,98001900,move,97,98001900,14,18,243,100.0,3.5,0.4666666666666667,4.0,268.0,3,99001915,12,19,245,102.0,3.6,4.0,268.0,3,3.374565944310468
1330,6bba_6feb10f0,99001915,move,98,99001915,12,19,245,100.0,3.5,0.4,4.0,268.0,3,100001928,13,19,244,102.0,3.6,4.0,268.0,3,1.6750116604071745
1331,6bba_6feb10f0,64001391,move,63,64001391,12,30,244,100.0,3.5,0.4,4.0,268.0,3,65001407,12,34,244,102.0,3.6,4.0,268.0,3,1.625
1332,6bba_6feb10f0,65001407,move,64,65001407,12,34,244,100.0,3.5,0.4,4.0,268.0,3,66001424,12,33,246,102.0,3.6,4.0,268.0,3,0.9084026158592896
1333,6bba_6feb10f0,66001424,move,65,66001424,12,33,246,100.0,3.5,0.4,4.0,268.0,3,67001440,13,33,245,102.0,3.6,4.0,268.0,3,1.6750116604071745
1334,6bba_6feb10f0,67001440,move,66,67001440,13,33,245,100.0,3.5,0.43333333333333335,4.0,268.0,3,68001455,13,33,247,102.0,3.6,4.0,268.0,3,0.8125
1335,6bba_6feb10f0,68001455,move,67,68001455,13,33,247,100.0,3.5,0.43333333333333335,4.0,268.0,3,69001473,14,34,246,102.0,3.6,4.0,268.0,3,1.7235727791422095
1336,6bba_6feb10f0,69001473,move,68,69001473,14,34,246,100.0,3.5,0.4666666666666667,4.0,268.0,3,70001474,15,36,246,102.0,3.6,4.0,268.0,3,1.8168052317185792
1337,6bba_6feb10f0,96001865,move,95,96001865,56,239,88,100.0,3.5,1.8666666666666667,4.0,268.0,3,97001876,56,239,90,102.0,3.6,4.0,268.0,3,0.8125
1338,6bba_6feb10f0,96001866,move,95,96001866,21,243,128,100.0,3.5,0.7,4.0,268.0,3,97001883,23,245,133,102.0,3.6,4.0,268.0,3,3.917733121653388
1339,6bba_6feb10f0,97001883,move,96,97001883,23,245,133,100.0,3.5,0.7666666666666667,4.0,268.0,3,98001901,23,245,133,102.0,3.6,4.0,268.0,3,0.0
1340,6bba_6feb10f0,98001901,move,97,98001901,23,245,133,100.0,3.5,0.7666666666666667,4.0,268.0,3,99001916,23,242,137,102.0,3.6,4.0,268.0,3,2.03125
1341,6bba_6feb10f0,99001916,move,98,99001916,23,242,137,100.0,3.5,0.7666666666666667,4.0,268.0,3,100001929,23,241,138,102.0,3.6,4.0,268.0,3,0.5745242597140698
1342,6bba_6feb10f0,20000478,move,19,20000478,42,88,227,100.0,3.5,1.4,4.0,268.0,3,21000490,42,88,228,102.0,3.6,4.0,268.0,3,0.40625
0,6bba_6feeb0b1,1000001,move,0,1000001,4,193,28,100.0,3.5,0.13333333333333333,4.0,268.0,3,2000017,4,195,26,102.0,3.6,4.0,268.0,3,1.1490485194281397
1,6bba_6feeb0b1,1000003,move,0,1000003,5,207,185,100.0,3.5,0.16666666666666666,4.0,268.0,3,2000020,6,209,185,102.0,3.6,4.0,268.0,3,1.8168052317185792
2,6bba_6feeb0b1,1000004,move,0,1000004,8,99,145,100.0,3.5,0.26666666666666666,4.0,268.0,3,2000021,9,99,145,102.0,3.6,4.0,268.0,3,1.625
3,6bba_6feeb0b1,1000005,move,0,1000005,10,149,232,100.0,3.5,0.3333333333333333,4.0,268.0,3,2000022,10,152,232,102.0,3.6,4.0,268.0,3,1.21875
4,6bba_6feeb0b1,1000007,move,0,1000007,9,245,40,100.0,3.5,0.3,4.0,268.0,3,2000024,10,245,38,102.0,3.6,4.0,268.0,3,1.8168052317185792
5,6bba_6feeb0b1,1000008,move,0,1000008,19,124,106,100.0,3.5,0.6333333333333333,4.0,268.0,3,2000026,19,127,106,102.0,3.6,4.0,268.0,3,1.21875
6,6bba_6feeb0b1,1000009,move,0,1000009,21,20,142,100.0,3.5,0.7,4.0,268.0,3,2000029,21,20,140,102.0,3.6,4.0,268.0,3,0.8125
7,6bba_6feeb0b1,1000011,move,0,1000011,24,71,144,100.0,3.5,0.8,4.0,268.0,3,2000031,24,71,144,102.0,3.6,4.0,268.0,3,0.0
8,6bba_6feeb0b1,1000013,move,0,1000013,29,93,13,100.0,3.5,0.9666666666666667,4.0,268.0,3,2000033,30,96,14,102.0,3.6,4.0,268.0,3,2.0714766773970688
9,6bba_6feeb0b1,1000014,move,0,1000014,33,8,174,100.0,3.5,1.1,4.0,268.0,3,2000034,33,8,174,102.0,3.6,4.0,268.0,3,0.0
10,6bba_6feeb0b1,1000015,move,0,1000015,39,15,52,100.0,3.5,1.3,4.0,268.0,3,2000035,40,16,53,102.0,3.6,4.0,268.0,3,1.7235727791422095
11,6bba_6feeb0b1,2000016,move,1,2000016,3,171,101,100.0,3.5,0.1,4.0,268.0,3,3000036,3,175,99,102.0,3.6,4.0,268.0,3,1.8168052317185792
12,6bba_6feeb0b1,2000017,move,1,2000017,4,195,26,100.0,3.5,0.13333333333333333,4.0,268.0,3,3000037,5,199,31,102.0,3.6,4.0,268.0,3,3.0671202393287422
13,6bba_6feeb0b1,2000020,move,1,2000020,6,209,185,100.0,3.5,0.2,4.0,268.0,3,3000042,6,213,190,102.0,3.6,4.0,268.0,3,2.6012692214570947
14,6bba_6feeb0b1,2000021,move,1,2000021,9,99,145,100.0,3.5,0.3,4.0,268.0,3,3000041,9,103,149,102.0,3.6,4.0,268.0,3,2.2980970388562794
15,6bba_6feeb0b1,2000022,move,1,2000022,10,152,232,100.0,3.5,0.3333333333333333,4.0,268.0,3,3000043,10,154,233,102.0,3.6,4.0,268.0,3,0.9084026158592896
16,6bba_6feeb0b1,2000024,move,1,2000024,10,245,38,100.0,3.5,0.3333333333333333,4.0,268.0,3,3000044,10,245,41,102.0,3.6,4.0,268.0,3,1.21875
17,6bba_6feeb0b1,2000026,move,1,2000026,19,127,106,100.0,3.5,0.6333333333333333,4.0,268.0,3,3000046,19,131,107,102.0,3.6,4.0,268.0,3,1.6750116604071745
18,6bba_6feeb0b1,2000028,move,1,2000028,15,57,180,100.0,3.5,0.5,4.0,268.0,3,3000049,15,61,186,102.0,3.6,4.0,268.0,3,2.9295104113144914
19,6bba_6feeb0b1,2000029,move,1,2000029,21,20,140,100.0,3.5,0.7,4.0,268.0,3,3000050,21,23,142,102.0,3.6,4.0,268.0,3,1.4647552056572457
20,6bba_6feeb0b1,2000031,move,1,2000031,24,71,144,100.0,3.5,0.8,4.0,268.0,3,3000051,25,72,145,102.0,3.6,4.0,268.0,3,1.7235727791422095
21,6bba_6feeb0b1,2000033,move,1,2000033,30,96,14,100.0,3.5,1.0,4.0,268.0,3,3000052,30,98,17,102.0,3.6,4.0,268.0,3,1.4647552056572457
22,6bba_6feeb0b1,2000034,move,1,2000034,33,8,174,100.0,3.5,1.1,4.0,268.0,3,3000053,34,9,178,102.0,3.6,4.0,268.0,3,2.333728575156074
23,6bba_6feeb0b1,2000035,move,1,2000035,40,16,53,100.0,3.5,1.3333333333333333,4.0,268.0,3,3000054,40,14,55,102.0,3.6,4.0,268.0,3,1.1490485194281397
24,6bba_6feeb0b1,3000036,move,2,3000036,3,175,99,100.0,3.5,0.1,4.0,268.0,3,4000055,3,177,99,102.0,3.6,4.0,268.0,3,0.8125
25,6bba_6feeb0b1,3000037,move,2,3000037,5,199,31,100.0,3.5,0.16666666666666666,4.0,268.0,3,4000056,4,200,32,102.0,3.6,4.0,268.0,3,1.7235727791422095
26,6bba_6feeb0b1,3000041,move,2,3000041,9,103,149,100.0,3.5,0.3,4.0,268.0,3,4000062,10,105,155,102.0,3.6,4.0,268.0,3,3.040096626753827
27,6bba_6feeb0b1,3000042,move,2,3000042,6,213,190,100.0,3.5,0.2,4.0,268.0,3,4000060,6,214,192,102.0,3.6,4.0,268.0,3,0.9084026158592896
28,6bba_6feeb0b1,3000043,move,2,3000043,10,154,233,100.0,3.5,0.3333333333333333,4.0,268.0,3,4000061,10,154,234,102.0,3.6,4.0,268.0,3,0.40625
29,6bba_6feeb0b1,3000044,move,2,3000044,10,245,41,100.0,3.5,0.3333333333333333,4.0,268.0,3,4000064,11,245,41,102.0,3.6,4.0,268.0,3,1.625
30,6bba_6feeb0b1,3000046,move,2,3000046,19,131,107,100.0,3.5,0.6333333333333333,4.0,268.0,3,4000066,19,133,108,102.0,3.6,4.0,268.0,3,0.9084026158592896
31,6bba_6feeb0b1,3000049,move,2,3000049,15,61,186,100.0,3.5,0.5,4.0,268.0,3,4000068,15,63,189,102.0,3.6,4.0,268.0,3,1.4647552056572457
32,6bba_6feeb0b1,3000050,move,2,3000050,21,23,142,100.0,3.5,0.7,4.0,268.0,3,4000069,22,23,140,102.0,3.6,4.0,268.0,3,1.8168052317185792
33,6bba_6feeb0b1,3000051,move,2,3000051,25,72,145,100.0,3.5,0.8333333333333334,4.0,268.0,3,4000070,24,74,147,102.0,3.6,4.0,268.0,3,1.9902104160113323
34,6bba_6feeb0b1,3000052,move,2,3000052,30,98,17,100.0,3.5,1.0,4.0,268.0,3,4000071,30,100,18,102.0,3.6,4.0,268.0,3,0.9084026158592896
35,6bba_6feeb0b1,3000053,move,2,3000053,34,9,178,100.0,3.5,1.1333333333333333,4.0,268.0,3,4000072,34,9,178,102.0,3.6,4.0,268.0,3,0.0
36,6bba_6feeb0b1,3000054,move,2,3000054,40,14,55,100.0,3.5,1.3333333333333333,4.0,268.0,3,4000073,40,16,57,102.0,3.6,4.0,268.0,3,1.1490485194281397
37,6bba_6feeb0b1,4000055,move,3,4000055,3,177,99,100.0,3.5,0.1,4.0,268.0,3,5000074,3,178,98,102.0,3.6,4.0,268.0,3,0.5745242597140698
38,6bba_6feeb0b1,4000056,move,3,4000056,4,200,32,100.0,3.5,0.13333333333333333,4.0,268.0,3,5000075,4,201,35,102.0,3.6,4.0,268.0,3,1.284675299443404
39,6bba_6feeb0b1,4000060,move,3,4000060,6,214,192,100.0,3.5,0.2,4.0,268.0,3,5000080,6,214,194,102.0,3.6,4.0,268.0,3,0.8125
40,6bba_6feeb0b1,4000061,move,3,4000061,10,154,234,100.0,3.5,0.3333333333333333,4.0,268.0,3,5000081,10,157,234,102.0,3.6,4.0,268.0,3,1.21875
41,6bba_6feeb0b1,4000062,move,3,4000062,10,105,155,100.0,3.5,0.3333333333333333,4.0,268.0,3,5000082,10,108,158,102.0,3.6,4.0,268.0,3,1.7235727791422095
42,6bba_6feeb0b1,4000064,move,3,4000064,11,245,41,100.0,3.5,0.36666666666666664,4.0,268.0,3,5000083,11,246,43,102.0,3.6,4.0,268.0,3,0.9084026158592896
43,6bba_6feeb0b1,4000066,move,3,4000066,19,133,108,100.0,3.5,0.6333333333333333,4.0,268.0,3,5000085,19,135,110,102.0,3.6,4.0,268.0,3,1.1490485194281397
44,6bba_6feeb0b1,4000068,move,3,4000068,15,63,189,100.0,3.5,0.5,4.0,268.0,3,5000088,15,66,192,102.0,3.6,4.0,268.0,3,1.7235727791422095
45,6bba_6feeb0b1,4000069,move,3,4000069,22,23,140,100.0,3.5,0.7333333333333333,4.0,268.0,3,5000089,22,24,143,102.0,3.6,4.0,268.0,3,1.284675299443404
46,6bba_6feeb0b1,4000070,move,3,4000070,24,74,147,100.0,3.5,0.8,4.0,268.0,3,5000090,24,75,148,102.0,3.6,4.0,268.0,3,0.5745242597140698
47,6bba_6feeb0b1,4000071,move,3,4000071,30,100,18,100.0,3.5,1.0,4.0,268.0,3,5000091,30,102,20,102.0,3.6,4.0,268.0,3,1.1490485194281397
48,6bba_6feeb0b1,4000072,move,3,4000072,34,9,178,100.0,3.5,1.1333333333333333,4.0,268.0,3,5000092,34,9,180,102.0,3.6,4.0,268.0,3,0.8125
49,6bba_6feeb0b1,4000073,move,3,4000073,40,16,57,100.0,3.5,1.3333333333333333,4.0,268.0,3,5000093,40,17,58,102.0,3.6,4.0,268.0,3,0.5745242597140698
50,6bba_6feeb0b1,5000074,move,4,5000074,3,178,98,100.0,3.5,0.1,4.0,268.0,3,6000094,3,183,92,102.0,3.6,4.0,268.0,3,3.1729139308370784
51,6bba_6feeb0b1,5000075,move,4,5000075,4,201,35,100.0,3.5,0.13333333333333333,4.0,268.0,3,6000095,4,208,37,102.0,3.6,4.0,268.0,3,2.9575446425202108
52,6bba_6feeb0b1,5000080,move,4,5000080,6,214,194,100.0,3.5,0.2,4.0,268.0,3,6000097,5,216,194,102.0,3.6,4.0,268.0,3,1.8168052317185792
53,6bba_6feeb0b1,5000081,move,4,5000081,10,157,234,100.0,3.5,0.3333333333333333,4.0,268.0,3,6000102,11,155,235,102.0,3.6,4.0,268.0,3,1.86167137607581
54,6bba_6feeb0b1,5000082,move,4,5000082,10,108,158,100.0,3.5,0.3333333333333333,4.0,268.0,3,6000098,10,111,165,102.0,3.6,4.0,268.0,3,3.093907824257213
55,6bba_6feeb0b1,5000083,move,4,5000083,11,246,43,100.0,3.5,0.36666666666666664,4.0,268.0,3,6000103,10,247,42,102.0,3.6,4.0,268.0,3,1.7235727791422095
56,6bba_6feeb0b1,5000085,move,4,5000085,19,135,110,100.0,3.5,0.6333333333333333,4.0,268.0,3,6000100,19,132,110,102.0,3.6,4.0,268.0,3,1.21875
57,6bba_6feeb0b1,5000088,move,4,5000088,15,66,192,100.0,3.5,0.5,4.0,268.0,3,6000104,15,65,195,102.0,3.6,4.0,268.0,3,1.284675299443404
58,6bba_6feeb0b1,5000089,move,4,5000089,22,24,143,100.0,3.5,0.7333333333333333,4.0,268.0,3,6000107,23,22,145,102.0,3.6,4.0,268.0,3,1.9902104160113323
59,6bba_6feeb0b1,5000090,move,4,5000090,24,75,148,100.0,3.5,0.8,4.0,268.0,3,6000106,24,76,149,102.0,3.6,4.0,268.0,3,0.5745242597140698
60,6bba_6feeb0b1,5000091,move,4,5000091,30,102,20,100.0,3.5,1.0,4.0,268.0,3,6000108,30,101,20,102.0,3.6,4.0,268.0,3,0.40625
61,6bba_6feeb0b1,5000092,move,4,5000092,34,9,180,100.0,3.5,1.1333333333333333,4.0,268.0,3,6000109,34,10,181,102.0,3.6,4.0,268.0,3,0.5745242597140698
62,6bba_6feeb0b1,5000093,move,4,5000093,40,17,58,100.0,3.5,1.3333333333333333,4.0,268.0,3,6000110,40,17,61,102.0,3.6,4.0,268.0,3,1.21875
63,6bba_6feeb0b1,6000094,move,5,6000094,3,183,92,100.0,3.5,0.1,4.0,268.0,3,7000112,3,189,89,102.0,3.6,4.0,268.0,3,2.7252078475778685
64,6bba_6feeb0b1,6000095,move,5,6000095,4,208,37,100.0,3.5,0.13333333333333333,4.0,268.0,3,7000113,3,214,36,102.0,3.6,4.0,268.0,3,2.9575446425202108
65,6bba_6feeb0b1,6000097,move,5,6000097,5,216,194,100.0,3.5,0.16666666666666666,4.0,268.0,3,7000114,5,220,195,102.0,3.6,4.0,268.0,3,1.6750116604071745
66,6bba_6feeb0b1,6000098,move,5,6000098,10,111,165,100.0,3.5,0.3333333333333333,4.0,268.0,3,7000111,8,123,170,102.0,3.6,4.0,268.0,3,6.20113711850496
67,6bba_6feeb0b1,6000100,move,5,6000100,19,132,110,100.0,3.5,0.6333333333333333,4.0,268.0,3,7000120,20,130,108,102.0,3.6,4.0,268.0,3,1.9902104160113323
68,6bba_6feeb0b1,6000102,move,5,6000102,11,155,235,100.0,3.5,0.36666666666666664,4.0,268.0,3,7000115,10,158,235,102.0,3.6,4.0,268.0,3,2.03125
69,6bba_6feeb0b1,6000103,move,5,6000103,10,247,42,100.0,3.5,0.3333333333333333,4.0,268.0,3,7000117,10,249,43,102.0,3.6,4.0,268.0,3,0.9084026158592896
70,6bba_6feeb0b1,6000104,move,5,6000104,15,65,195,100.0,3.5,0.5,4.0,268.0,3,7000118,15,69,195,102.0,3.6,4.0,268.0,3,1.625
71,6bba_6feeb0b1,6000106,move,5,6000106,24,76,149,100.0,3.5,0.8,4.0,268.0,3,7000122,24,75,149,102.0,3.6,4.0,268.0,3,0.40625
72,6bba_6feeb0b1,6000107,move,5,6000107,23,22,145,100.0,3.5,0.7666666666666667,4.0,268.0,3,7000121,23,24,143,102.0,3.6,4.0,268.0,3,1.1490485194281397
73,6bba_6feeb0b1,6000108,move,5,6000108,30,101,20,100.0,3.5,1.0,4.0,268.0,3,7000124,29,103,20,102.0,3.6,4.0,268.0,3,1.8168052317185792
74,6bba_6feeb0b1,6000109,move,5,6000109,34,10,181,100.0,3.5,1.1333333333333333,4.0,268.0,3,7000125,33,11,182,102.0,3.6,4.0,268.0,3,1.7235727791422095
75,6bba_6feeb0b1,6000110,move,5,6000110,40,17,61,100.0,3.5,1.3333333333333333,4.0,268.0,3,7000126,40,17,60,102.0,3.6,4.0,268.0,3,0.40625
76,6bba_6feeb0b1,7000111,move,6,7000111,8,123,170,100.0,3.5,0.26666666666666666,4.0,268.0,3,8000127,8,127,174,102.0,3.6,4.0,268.0,3,2.2980970388562794
77,6bba_6feeb0b1,7000112,move,6,7000112,3,189,89,100.0,3.5,0.1,4.0,268.0,3,8000128,2,192,88,102.0,3.6,4.0,268.0,3,2.0714766773970688
78,6bba_6feeb0b1,7000113,move,6,7000113,3,214,36,100.0,3.5,0.1,4.0,268.0,3,8000129,3,218,38,102.0,3.6,4.0,268.0,3,1.8168052317185792
79,6bba_6feeb0b1,7000114,move,6,7000114,5,220,195,100.0,3.5,0.16666666666666666,4.0,268.0,3,8000130,4,222,195,102.0,3.6,4.0,268.0,3,1.8168052317185792
80,6bba_6feeb0b1,7000115,move,6,7000115,10,158,235,100.0,3.5,0.3333333333333333,4.0,268.0,3,8000131,9,160,235,102.0,3.6,4.0,268.0,3,1.8168052317185792
