dataset,t,bg_median,bg_noise,snr_proxy,fg_ratio,p01,p995,detected_nodes
6bba_3a1849c2,38,68.0,34.1,13.7246,0.0962,31.0,536.0,85
6bba_3a1849c2,39,66.0,31.13,14.6463,0.0889,30.0,522.0,83
6bba_3a1849c2,40,66.0,31.88,13.741,0.0855,30.0,504.0,85
6bba_3a1849c2,41,66.0,31.88,13.741,0.0855,30.0,504.0,82
6bba_3a1849c2,42,67.0,31.13,14.8711,0.0875,31.0,530.0,80
6bba_3a1849c2,43,68.0,31.88,14.7763,0.0892,31.0,539.0,90
6bba_3a1849c2,44,68.0,32.62,13.9805,0.0887,31.0,524.0,91
6bba_3a1849c2,45,70.0,33.36,13.49,0.0954,32.0,520.0,98
6bba_3a1849c2,46,68.0,32.62,14.1032,0.0883,31.0,528.0,88
6bba_3a1849c2,47,67.0,31.88,14.1802,0.0879,31.0,519.0,81
6bba_3a1849c2,48,68.0,31.88,13.8665,0.087,31.0,510.0,84
6bba_3a1849c2,49,68.0,31.88,13.3018,0.0873,31.0,492.0,87
6bba_3a1849c2,50,69.0,32.62,12.9995,0.0889,31.0,493.0,91
6bba_3a1849c2,51,69.0,32.62,12.9995,0.0889,31.0,493.0,89
6bba_3a1849c2,52,69.0,32.62,13.1834,0.0929,32.0,499.0,95
6bba_3a1849c2,53,69.0,32.62,13.2141,0.0925,32.0,500.0,100
6bba_3a1849c2,54,69.0,32.62,13.2754,0.091,32.0,502.0,91
6bba_3a1849c2,55,69.0,31.88,13.2704,0.0895,32.0,492.0,92
6bba_3a1849c2,56,68.0,31.88,13.2076,0.0877,32.0,489.0,77
6bba_3a1849c2,57,68.0,31.13,13.4579,0.0886,32.0,487.0,84
6bba_3a1849c2,58,69.0,31.88,12.988,0.0862,32.0,483.0,79
6bba_3a1849c2,59,69.0,31.88,13.49,0.0879,32.0,499.0,80
6bba_3a1849c2,60,69.0,31.88,13.7096,0.09,32.0,506.0,81
6bba_3a1849c2,61,68.0,31.88,13.6782,0.0915,32.0,504.0,81
6bba_3a1849c2,62,68.0,31.88,13.5841,0.0912,32.0,501.0,79
6bba_3a1849c2,63,69.0,32.62,12.8768,0.0926,33.0,489.0,90
6bba_3a1849c2,64,69.0,32.62,12.7235,0.0928,33.0,484.0,90
6bba_3a1849c2,65,71.0,34.1,11.7891,0.098,34.0,473.0,101
6bba_3a1849c2,66,68.0,31.88,12.8312,0.0976,33.0,477.0,93
6bba_3a1849c2,67,68.0,31.88,12.5802,0.0974,33.0,469.0,87
6bba_3a1849c2,68,69.0,33.36,12.008,0.0975,33.0,469.57,99
6bba_3a1849c2,69,70.0,33.36,12.8305,0.1,34.0,498.0,92
6bba_3a1849c2,70,70.0,33.36,12.4108,0.0979,34.0,484.0,102
6bba_3a1849c2,71,69.0,33.36,12.4708,0.0959,34.0,485.0,94
6bba_3a1849c2,72,69.0,32.62,12.5702,0.0977,34.0,479.0,92
6bba_3a1849c2,73,69.0,32.62,12.7848,0.0975,34.0,486.0,94
6bba_3a1849c2,74,70.0,33.36,12.8904,0.0984,34.0,500.0,92
6bba_3a1849c2,75,70.0,33.36,13.0104,0.1005,35.0,504.0,94
6bba_3a1849c2,76,69.0,34.1,12.3756,0.0998,34.0,491.0,92
6bba_3a1849c2,77,70.0,34.1,11.965,0.1026,35.0,478.0,95
6bba_3a1849c2,78,69.0,34.1,11.9944,0.1012,34.0,478.0,101
6bba_3a1849c2,79,70.0,34.1,12.2583,0.1007,35.0,488.0,94
6bba_3a1849c2,80,69.0,34.1,13.0208,0.0995,35.0,513.0,85
6bba_3a1849c2,81,69.0,34.84,12.7437,0.0982,35.0,513.0,85
6bba_3a1849c2,82,70.0,35.58,12.1972,0.0997,35.0,504.0,92
6bba_3a1849c2,83,70.0,36.32,10.5598,0.1039,36.0,453.57,120
6bba_3a1849c2,84,70.0,36.32,10.5167,0.1039,35.0,452.0,135
6bba_3a1849c2,85,69.0,35.58,10.6515,0.1052,35.0,448.0,145
6bba_3a1849c2,86,70.0,37.06,10.4413,0.1018,35.0,457.0,137
6bba_3a1849c2,87,69.0,37.06,10.1984,0.1018,35.0,447.0,148
6bba_3a1849c2,88,69.0,37.06,10.1984,0.1018,35.0,447.0,139
6bba_3a1849c2,89,70.0,38.55,10.792,0.0961,35.0,486.0,103
6bba_3a1849c2,90,70.0,37.81,11.3475,0.0937,35.0,499.0,100
6bba_3a1849c2,91,69.0,38.55,11.4924,0.0921,35.0,512.0,87
6bba_3a1849c2,92,70.0,39.29,11.0974,0.0882,35.0,506.0,85
6bba_3a1849c2,93,70.0,39.29,11.4792,0.0873,35.0,521.0,84
6bba_3a1849c2,94,69.0,40.03,10.4672,0.0877,35.0,488.0,87
6bba_3a1849c2,95,70.0,40.77,9.5902,0.0918,35.0,461.0,124
6bba_3a1849c2,96,70.0,40.77,9.5902,0.0918,35.0,461.0,114
6bba_3a1849c2,97,69.0,42.25,9.0407,0.0884,35.0,451.0,119
6bba_3a1849c2,98,70.0,42.25,8.9697,0.0911,35.0,449.0,131
6bba_3a1849c2,99,70.0,42.99,8.6188,0.0853,35.0,440.57,122
6bba_3abfe10a,0,214.0,413.64,4.2888,0.044,59.0,1988.0,281
6bba_3abfe10a,1,214.0,420.31,4.2659,0.0442,59.0,2007.0,273
6bba_3abfe10a,2,232.0,451.45,4.0071,0.037,61.0,2041.0,286
6bba_3abfe10a,3,235.0,461.08,3.9884,0.0346,60.87,2074.0,271
6bba_3abfe10a,4,256.0,492.22,3.6285,0.0202,62.0,2042.0,292
6bba_3abfe10a,5,265.0,508.52,3.5121,0.0174,61.0,2051.0,308
6bba_3abfe10a,6,265.0,508.52,3.5121,0.0174,61.0,2051.0,284
6bba_3abfe10a,7,267.0,518.16,3.4777,0.0162,62.0,2069.0,297
6bba_3abfe10a,8,270.0,526.32,3.4751,0.0156,61.0,2099.0,295
6bba_3abfe10a,9,283.0,552.26,3.2774,0.01,61.0,2093.0,320
6bba_3abfe10a,10,312.0,601.19,2.9226,0.004,62.0,2069.0,344
6bba_3abfe10a,11,330.0,622.68,2.8072,0.0025,62.0,2078.0,349
6bba_3abfe10a,12,342.0,633.8,2.7532,0.0021,63.0,2087.0,353
6bba_3abfe10a,13,344.0,636.77,2.7592,0.0021,62.0,2101.0,364
6bba_3abfe10a,14,361.0,660.49,2.6186,0.0012,64.0,2090.57,374
6bba_3abfe10a,15,373.0,681.99,2.6144,0.0011,64.0,2156.0,370
6bba_3abfe10a,16,392.0,702.74,2.5187,0.0006,65.0,2162.0,393
6bba_3abfe10a,17,417.0,724.24,2.466,0.0006,65.0,2203.0,399
6bba_3abfe10a,18,433.0,742.77,2.422,0.0003,66.0,2232.0,415
6bba_3abfe10a,19,433.0,742.77,2.422,0.0003,66.0,2232.0,396
6bba_3abfe10a,20,457.0,763.53,2.3339,0.0002,67.0,2239.0,438
6bba_3abfe10a,21,471.0,781.32,2.2769,0.0002,68.0,2250.0,419
6bba_3abfe10a,22,495.0,792.44,2.192,0.0001,69.0,2232.0,437
6bba_3abfe10a,23,522.0,814.68,2.1199,0.0,70.0,2249.0,443
6bba_3abfe10a,24,522.0,814.68,2.1199,0.0,70.0,2249.0,427
6bba_3abfe10a,25,609.0,825.8,2.0865,0.0001,73.0,2332.0,495
6bba_3abfe10a,26,643.0,839.88,2.0122,0.0,75.0,2333.0,492
6bba_3abfe10a,27,710.0,874.72,1.9332,0.0,79.0,2401.0,511
6bba_3abfe10a,28,762.0,894.0,1.9172,0.0,82.0,2476.0,533
6bba_3abfe10a,29,812.0,873.98,1.849,0.0001,83.0,2428.0,545
6bba_3abfe10a,30,882.0,883.62,1.8164,0.0,87.0,2487.0,565
6bba_3abfe10a,31,964.0,876.95,1.7841,0.0,91.0,2528.57,616
6bba_3abfe10a,32,1003.0,859.15,1.8227,0.0,93.0,2569.0,626
6bba_3abfe10a,33,1020.0,843.59,1.7995,0.0,95.0,2538.0,601
6bba_3abfe10a,34,1066.0,840.62,1.7939,0.0,99.0,2574.0,606
6bba_3abfe10a,35,1136.0,788.73,1.9411,0.0001,113.0,2667.0,685
6bba_3abfe10a,36,1148.0,767.98,1.9545,0.0001,116.0,2649.0,689
6bba_3abfe10a,37,1160.0,761.3,1.9559,0.0001,120.0,2649.0,701
6bba_3abfe10a,38,1272.0,757.6,1.9417,0.0,137.0,2743.0,728
6bba_3abfe10a,39,1294.0,728.69,2.0214,0.0001,147.0,2767.0,742
6bba_3abfe10a,40,1303.0,706.45,2.0653,0.0002,157.0,2762.0,750
6bba_3abfe10a,41,1354.0,656.78,2.2504,0.0005,185.0,2832.0,817
6bba_3abfe10a,42,1380.0,626.39,2.2941,0.0005,202.0,2817.0,826
6bba_3abfe10a,43,1401.0,585.62,2.4402,0.001,237.0,2830.0,820
6bba_3abfe10a,44,1430.0,564.12,2.5048,0.0012,266.0,2843.0,792
6bba_3abfe10a,45,1451.0,538.92,2.6646,0.0021,309.0,2887.0,805
6bba_3abfe10a,46,1431.0,538.92,2.7017,0.0022,322.0,2887.0,785
6bba_3abfe10a,47,1464.0,534.47,2.8496,0.0035,438.0,2987.0,826
6bba_3abfe10a,48,1464.0,534.47,2.8496,0.0035,438.0,2987.0,802
6bba_3abfe10a,49,1464.0,534.47,2.8496,0.0035,438.0,2987.0,802
6bba_3abfe10a,50,1464.0,534.47,2.8496,0.0035,438.0,2987.0,802
6bba_3abfe10a,51,1076.0,584.14,3.1201,0.0063,318.0,2898.57,836
6bba_3abfe10a,52,1503.0,519.64,3.0463,0.0055,539.0,3086.0,833
6bba_3abfe10a,53,1504.0,529.28,3.0494,0.0055,517.0,3118.0,817
6bba_3abfe10a,54,1504.0,529.28,3.0494,0.0055,517.0,3118.0,797
6bba_3abfe10a,55,1513.0,527.06,3.0376,0.0054,505.0,3114.0,847
6bba_3abfe10a,56,1515.0,532.99,3.0845,0.0059,495.0,3159.0,833
6bba_3abfe10a,57,1512.0,521.87,3.177,0.0067,503.0,3170.0,852
6bba_3abfe10a,58,1520.0,532.25,3.2673,0.0077,500.0,3259.0,843
6bba_3abfe10a,59,1523.0,541.14,3.2542,0.0076,486.0,3284.0,818
6bba_3abfe10a,60,1514.0,536.69,3.2775,0.0078,485.0,3273.0,812
6bba_3abfe10a,61,1522.0,538.92,3.186,0.0069,486.0,3239.0,804
6bba_3abfe10a,62,1522.0,538.92,3.186,0.0069,486.0,3239.0,797
6bba_3abfe10a,63,1517.0,551.52,3.0371,0.0053,475.0,3192.0,841
6bba_3abfe10a,64,1521.0,548.55,3.0363,0.0054,480.0,3186.57,837
6bba_3abfe10a,65,1507.0,544.85,3.0008,0.005,479.0,3142.0,860
6bba_3abfe10a,66,1507.0,544.85,3.0008,0.005,479.0,3142.0,846
6bba_3abfe10a,67,1510.0,561.16,3.1043,0.0059,493.0,3252.0,853
6bba_3abfe10a,68,1520.0,563.38,3.1826,0.0065,497.0,3313.0,856
6bba_3abfe10a,69,1532.0,571.53,3.0899,0.0057,502.0,3298.0,856
6bba_3abfe10a,70,1518.0,563.38,3.0459,0.0054,514.0,3234.0,860
6bba_3abfe10a,71,1518.0,563.38,3.0459,0.0054,514.0,3234.0,846
6bba_3abfe10a,72,1514.0,572.28,3.0929,0.0058,520.0,3284.0,837
6bba_3abfe10a,73,1522.0,570.05,3.0559,0.0055,532.0,3264.0,816
6bba_3abfe10a,74,1520.0,576.72,2.9972,0.005,530.0,3248.57,803
6bba_3abfe10a,75,1512.0,557.45,3.1178,0.0061,549.0,3250.0,813
6bba_3abfe10a,76,1529.0,576.72,3.0066,0.0051,564.0,3263.0,823
6bba_3abfe10a,77,1518.0,578.21,2.9799,0.0048,554.0,3241.0,833
6bba_3abfe10a,78,1518.0,578.21,2.9799,0.0048,554.0,3241.0,816
6bba_3abfe10a,79,1494.0,556.71,2.9513,0.0044,556.0,3137.0,850
6bba_3abfe10a,80,1493.0,550.04,3.0907,0.006,579.0,3193.0,842
6bba_3abfe10a,81,1510.0,550.78,3.052,0.0055,605.0,3191.0,829
6bba_3abfe10a,82,1507.0,564.12,2.9745,0.0047,583.0,3185.0,817
6bba_3abfe10a,83,1496.0,559.67,3.0375,0.0054,597.0,3196.0,835
6bba_3abfe10a,84,1494.0,556.71,3.0403,0.0055,593.0,3186.57,836
6bba_3abfe10a,85,1467.0,549.3,3.053,0.0056,585.0,3144.0,833
6bba_3abfe10a,86,1475.0,547.81,3.0467,0.0055,602.0,3144.0,824
6bba_3abfe10a,87,1454.0,551.52,3.086,0.0061,581.0,3156.0,821
6bba_3abfe10a,88,1461.0,550.78,3.0666,0.0058,588.0,3150.0,830
6bba_3abfe10a,89,1450.0,549.3,3.0603,0.0057,576.0,3131.0,828
6bba_3abfe10a,90,1439.0,547.81,3.0696,0.0058,581.0,3120.57,833
6bba_3abfe10a,91,1460.0,554.48,3.0651,0.0056,591.0,3159.57,858
6bba_3abfe10a,92,1458.0,557.45,3.0488,0.0055,593.0,3157.57,864
6bba_3abfe10a,93,1454.0,568.57,3.0832,0.0059,581.0,3207.0,863
6bba_3abfe10a,94,1443.0,576.72,3.0354,0.0054,567.0,3193.57,838
6bba_3abfe10a,95,1441.0,576.72,3.0153,0.0052,567.0,3180.0,844
6bba_3abfe10a,96,1425.0,571.53,3.0532,0.0056,553.0,3170.0,834
6bba_3abfe10a,97,1427.0,584.14,3.0216,0.0052,551.87,3192.0,817
6bba_3abfe10a,98,1411.0,577.46,2.9127,0.004,540.0,3093.0,810
6bba_3abfe10a,99,1431.0,581.91,2.887,0.0038,549.0,3111.0,827
6bba_3c5691b6,0,53.0,27.43,16.6984,0.0761,18.0,511.0,70
6bba_3c5691b6,1,53.0,26.69,18.8697,0.0776,18.0,556.57,69
6bba_3c5691b6,2,53.0,26.69,18.9984,0.079,18.0,560.0,63
6bba_3c5691b6,3,53.0,27.43,17.9016,0.0789,18.0,544.0,58
6bba_3c5691b6,4,53.0,27.43,18.1568,0.0794,18.0,551.0,62
6bba_3c5691b6,5,53.0,27.43,17.6099,0.0813,18.0,536.0,64
6bba_3c5691b6,6,54.0,27.43,16.8807,0.0844,18.0,517.0,76
6bba_3c5691b6,7,54.0,28.91,16.0496,0.0844,18.0,518.0,77
6bba_3c5691b6,8,54.0,28.91,16.0496,0.0844,18.0,518.0,79
6bba_3c5691b6,9,54.0,28.91,16.015,0.0849,18.0,517.0,82
6bba_3c5691b6,10,54.0,30.39,15.168,0.0815,18.0,515.0,82
6bba_3c5691b6,11,54.0,29.65,15.6821,0.0851,18.0,519.0,81
6bba_3c5691b6,12,54.0,29.65,15.2437,0.0849,18.0,506.0,84
6bba_3c5691b6,13,54.0,29.65,15.2774,0.0847,18.0,507.0,79
6bba_3c5691b6,14,55.0,30.39,15.1351,0.0822,18.0,515.0,81
6bba_3c5691b6,15,55.0,30.39,15.3654,0.0851,18.0,522.0,74
6bba_3c5691b6,16,55.0,30.39,15.8919,0.0844,18.0,538.0,73
6bba_3c5691b6,17,56.0,31.13,15.1783,0.0827,18.0,528.57,68
6bba_3c5691b6,18,55.0,30.39,15.859,0.0846,17.0,537.0,61
6bba_3c5691b6,19,56.0,31.13,16.0455,0.0823,17.0,555.57,60
6bba_3c5691b6,20,56.0,31.13,16.2201,0.0809,18.0,561.0,60
6bba_3c5691b6,21,55.0,30.39,16.3525,0.0813,17.0,552.0,57
6bba_3c5691b6,22,57.0,31.88,15.4978,0.081,18.0,551.0,68
6bba_3c5691b6,23,57.0,32.62,15.8507,0.0819,18.0,574.0,65
6bba_3c5691b6,24,57.0,32.62,15.7281,0.0852,18.0,570.0,63
6bba_3c5691b6,25,57.0,32.62,15.4522,0.0835,18.0,561.0,62
6bba_3c5691b6,26,57.0,31.88,15.9056,0.0848,18.0,564.0,67
6bba_3c5691b6,27,57.0,32.62,15.6055,0.0844,18.0,566.0,65
6bba_3c5691b6,28,57.0,33.36,15.1088,0.0818,18.0,561.0,67
6bba_3c5691b6,29,57.0,33.36,16.218,0.0847,18.0,598.0,67
6bba_3c5691b6,30,57.0,33.36,16.218,0.0847,18.0,598.0,63
6bba_3c5691b6,31,57.0,34.1,16.1587,0.0869,18.0,608.0,60
6bba_3c5691b6,32,57.0,34.1,16.0414,0.0863,18.0,604.0,59
6bba_3c5691b6,33,57.0,34.1,15.9241,0.0868,18.0,600.0,60
6bba_3c5691b6,34,58.0,34.1,16.188,0.0906,18.0,610.0,67
6bba_3c5691b6,35,58.0,34.84,15.2982,0.0891,18.0,591.0,63
6bba_3c5691b6,36,58.0,34.84,14.9825,0.0914,18.0,580.0,70
6bba_3c5691b6,37,58.0,35.58,14.2769,0.0932,18.0,566.0,74
6bba_3c5691b6,38,58.0,35.58,14.2769,0.0932,18.0,566.0,71
6bba_3c5691b6,39,59.0,37.06,13.7328,0.0913,19.0,568.0,76
6bba_3c5691b6,40,59.0,37.06,13.8947,0.0906,19.0,574.0,87
6bba_3c5691b6,41,59.0,37.81,13.5429,0.09,19.0,571.0,85
6bba_3c5691b6,42,61.0,39.29,12.5991,0.089,19.0,556.0,106
6bba_3c5691b6,43,60.0,38.55,13.49,0.0911,19.0,580.0,86
6bba_3c5691b6,44,60.0,38.55,13.4381,0.0917,19.0,578.0,91
6bba_3c5691b6,45,60.0,39.29,13.4136,0.0921,19.0,587.0,91
6bba_3c5691b6,46,60.0,40.03,13.1902,0.0897,19.0,588.0,81
6bba_3c5691b6,47,60.0,40.03,13.2901,0.0898,19.0,592.0,87
6bba_3c5691b6,48,60.0,40.03,13.1153,0.0898,18.0,585.0,86
6bba_3c5691b6,49,60.0,40.77,12.7297,0.0908,19.0,579.0,85
6bba_3c5691b6,50,60.0,40.77,12.9013,0.0908,19.0,586.0,82
6bba_3c5691b6,51,61.0,40.77,12.5334,0.0904,19.0,572.0,85
6bba_3c5691b6,52,60.0,39.29,13.2864,0.0943,19.0,582.0,79
6bba_3c5691b6,53,60.0,39.29,13.2864,0.0943,19.0,582.0,76
6bba_3c5691b6,54,60.0,40.03,13.1153,0.0935,19.0,585.0,77
6bba_3c5691b6,55,60.0,40.03,13.6399,0.0944,18.0,606.0,75
6bba_3c5691b6,56,60.0,41.51,13.0805,0.0935,19.0,603.0,78
6bba_3c5691b6,57,60.0,41.51,13.1046,0.0925,19.0,604.0,80
6bba_3c5691b6,58,60.0,40.77,13.073,0.0924,18.0,593.0,80
6bba_3c5691b6,59,59.0,41.51,13.1287,0.0922,18.0,604.0,76
6bba_3c5691b6,60,60.0,40.77,13.6617,0.0933,19.0,617.0,73
6bba_3c5691b6,61,59.0,41.51,13.1287,0.0912,19.0,604.0,73
6bba_3c5691b6,62,60.0,42.25,12.709,0.0913,19.0,597.0,76
6bba_3c5691b6,63,61.0,42.25,12.5907,0.0927,19.0,593.0,78
6bba_3c5691b6,64,60.0,42.25,12.6143,0.0912,19.0,593.0,76
6bba_3c5691b6,65,60.0,42.25,12.6853,0.092,19.0,596.0,78
6bba_3c5691b6,66,60.0,42.25,12.6617,0.092,19.0,595.0,75
6bba_3c5691b6,67,60.0,41.51,12.7914,0.0925,19.0,591.0,76
6bba_3c5691b6,68,60.0,41.51,12.7914,0.0925,19.0,591.0,76
6bba_3c5691b6,69,61.0,42.25,13.1587,0.0903,19.0,617.0,76
6bba_3c5691b6,70,60.0,41.51,13.49,0.0911,19.0,620.0,77
6bba_3c5691b6,71,61.0,42.99,12.5131,0.0892,19.0,599.0,74
6bba_3c5691b6,72,61.0,42.99,12.6992,0.0885,19.0,607.0,78
6bba_3c5691b6,73,60.0,42.25,12.6143,0.0887,18.0,593.0,75
6bba_3c5691b6,74,61.0,43.74,11.8895,0.0852,18.0,581.0,82
6bba_3c5691b6,75,61.0,43.74,11.7066,0.0847,18.0,573.0,86
6bba_3c5691b6,76,61.0,43.74,12.141,0.0849,18.0,592.0,82
6bba_3c5691b6,77,61.0,42.99,11.6991,0.0856,18.0,564.0,81
6bba_3c5691b6,78,61.0,42.99,11.6991,0.0856,18.0,564.0,80
6bba_3c5691b6,79,63.0,45.22,11.1679,0.0823,18.0,568.0,109
6bba_3c5691b6,80,62.0,43.74,11.1807,0.0835,18.0,551.0,96
6bba_3c5691b6,81,62.0,44.48,11.1742,0.0819,18.0,559.0,93
6bba_3c5691b6,82,61.0,43.74,11.5008,0.0843,18.0,564.0,82
6bba_3c5691b6,83,61.0,43.74,11.5008,0.0843,18.0,564.0,82
6bba_3c5691b6,84,62.0,43.74,12.3468,0.0847,18.0,602.0,75
6bba_3c5691b6,85,62.0,43.74,12.3468,0.0847,18.0,602.0,76
6bba_3c5691b6,86,63.0,46.7,11.2631,0.0787,18.0,589.0,87
6bba_3c5691b6,87,63.0,46.7,11.1988,0.078,18.0,586.0,87
6bba_3c5691b6,88,63.0,46.7,11.1988,0.078,18.0,586.0,83
6bba_3c5691b6,89,63.0,45.22,11.4112,0.0828,18.0,579.0,98
6bba_3c5691b6,90,63.0,47.44,10.518,0.0758,18.0,562.0,109
6bba_3c5691b6,91,64.0,47.44,10.4758,0.0737,18.0,561.0,116
6bba_3c5691b6,92,64.0,47.44,10.4758,0.0737,18.0,561.0,120
6bba_3c5691b6,93,62.0,45.96,11.5658,0.081,18.0,593.57,86
6bba_3c5691b6,94,62.0,45.96,11.4883,0.0814,18.0,590.0,83
6bba_3c5691b6,95,62.0,45.96,11.3795,0.0808,18.0,585.0,84
6bba_3c5691b6,96,63.0,46.7,10.9847,0.0781,18.0,576.0,105
6bba_3c5691b6,97,61.0,44.48,12.096,0.0832,18.0,599.0,81
6bba_3c5691b6,98,61.0,44.48,11.8487,0.0819,18.0,588.0,85
6bba_3c5691b6,99,61.0,43.74,12.5526,0.0843,18.0,610.0,78
6bba_3db54e20,0,56.0,31.88,13.5214,0.0669,20.0,487.0,47
6bba_3db54e20,1,56.0,31.88,13.2704,0.0669,20.0,479.0,48
6bba_3db54e20,2,56.0,31.88,13.3645,0.0657,20.0,482.0,44
6bba_3db54e20,3,56.0,31.88,13.0822,0.0646,20.0,473.0,42
6bba_3db54e20,4,56.0,31.88,13.239,0.0641,20.0,478.0,39
6bba_3db54e20,5,56.0,31.13,13.3615,0.0636,20.0,472.0,40
6bba_3db54e20,6,56.0,31.88,12.988,0.0618,20.0,470.0,44
6bba_3db54e20,7,55.0,31.88,12.6743,0.0605,20.0,459.0,46
6bba_3db54e20,8,56.0,31.88,13.6469,0.0596,20.0,491.0,52
6bba_3db54e20,9,58.0,33.36,14.6591,0.0619,21.0,547.0,47
6bba_3db54e20,10,59.0,33.36,14.9889,0.0645,21.0,559.0,48
6bba_3db54e20,11,59.0,33.36,15.0488,0.066,21.0,561.0,50
6bba_3db54e20,12,59.0,33.36,14.7491,0.0674,21.0,551.0,47
6bba_3db54e20,13,60.0,34.1,14.4871,0.0639,21.0,554.0,45
6bba_3db54e20,14,60.0,34.1,14.1352,0.0628,21.0,542.0,45
6bba_3db54e20,15,61.0,33.36,14.5692,0.0625,21.0,547.0,45
6bba_3db54e20,16,62.0,34.1,14.3698,0.0616,21.0,552.0,52
6bba_3db54e20,17,62.0,33.36,14.9289,0.0641,22.0,560.0,50
6bba_3db54e20,18,63.0,33.36,14.9289,0.0644,22.0,561.0,51
6bba_3db54e20,19,62.0,33.36,15.2587,0.0657,22.0,571.0,52
6bba_3db54e20,20,63.0,33.36,15.5154,0.0656,22.0,580.57,51
6bba_3db54e20,21,64.0,34.1,16.0414,0.0656,22.0,611.0,59
6bba_3db54e20,22,65.0,34.1,15.8654,0.0677,22.0,606.0,60
6bba_3db54e20,23,66.0,34.84,15.3269,0.0644,23.0,600.0,61
6bba_3db54e20,24,66.0,34.1,15.3669,0.0669,23.0,590.0,59
6bba_3db54e20,25,67.0,34.84,14.6955,0.0653,23.0,579.0,60
6bba_3db54e20,26,69.0,35.58,14.305,0.0648,24.0,578.0,61
6bba_3db54e20,27,70.0,35.58,14.8268,0.0663,24.0,597.57,61
6bba_3db54e20,28,72.0,35.58,15.4854,0.0675,25.0,623.0,66
6bba_3db54e20,29,73.0,35.58,15.654,0.07,25.0,630.0,62
6bba_3db54e20,30,74.0,35.58,15.2043,0.071,25.0,615.0,67
6bba_3db54e20,31,74.0,36.32,14.6738,0.0712,25.0,607.0,68
6bba_3db54e20,32,76.0,36.32,14.371,0.0706,26.0,598.0,73
6bba_3db54e20,33,75.0,34.84,14.3511,0.071,26.0,575.0,68
6bba_3db54e20,34,76.0,34.84,14.3224,0.0716,26.0,575.0,72
6bba_3db54e20,35,77.0,35.58,14.1364,0.0757,26.0,580.0,73
6bba_3db54e20,36,77.0,35.58,14.1364,0.0757,26.0,580.0,73
6bba_3db54e20,37,79.0,38.55,16.1361,0.0909,28.0,701.0,91
6bba_3db54e20,38,82.0,41.51,18.1392,0.1057,29.0,835.0,100
6bba_3db54e20,39,85.0,45.22,18.4658,0.114,31.0,920.0,105
6bba_3db54e20,40,87.0,50.41,16.8823,0.1236,32.0,938.0,120
6bba_3db54e20,41,90.0,57.08,15.9778,0.1314,33.0,1002.0,118
6bba_3db54e20,42,93.0,65.97,14.7632,0.1357,34.0,1067.0,130
6bba_3db54e20,43,97.0,82.28,12.3354,0.1425,35.0,1112.0,154
6bba_3db54e20,44,103.0,106.0,9.9713,0.1364,36.0,1160.0,157
6bba_3db54e20,45,109.0,131.95,8.1167,0.1281,37.0,1180.0,172
6bba_3db54e20,46,120.0,161.6,7.0235,0.1144,39.0,1255.0,183
6bba_3db54e20,47,128.0,186.81,6.0759,0.0911,40.0,1263.0,182
6bba_3db54e20,48,139.0,218.68,5.2039,0.0653,41.0,1277.0,201
6bba_3db54e20,49,154.0,247.59,4.6528,0.0466,42.0,1306.0,207
6bba_3db54e20,50,168.0,273.54,4.1713,0.0336,44.0,1309.0,223
6bba_3db54e20,51,185.0,304.67,3.7155,0.0206,45.0,1317.0,227
6bba_3db54e20,52,210.0,332.1,3.3605,0.0116,47.0,1326.0,240
6bba_3db54e20,53,227.0,348.41,3.2146,0.0085,49.0,1347.0,245
6bba_3db54e20,54,257.0,370.64,2.9138,0.004,51.0,1337.0,270
6bba_3db54e20,55,361.0,404.74,2.5498,0.0011,57.0,1393.0,329
6bba_3db54e20,56,468.0,435.88,2.2988,0.0003,74.0,1470.0,355
6bba_3db54e20,57,468.0,435.88,2.2988,0.0003,74.0,1470.0,358
6bba_3db54e20,58,549.0,443.29,2.204,0.0002,82.0,1526.0,398
6bba_3db54e20,59,573.0,452.19,2.2026,0.0003,86.0,1569.0,397
6bba_3db54e20,60,613.0,462.56,2.1878,0.0004,92.0,1625.0,426
6bba_3db54e20,61,637.0,473.68,2.1449,0.0002,95.0,1653.0,426
6bba_3db54e20,62,655.0,477.39,2.1345,0.0003,98.0,1674.0,454
6bba_3db54e20,63,671.0,486.29,2.1572,0.0004,101.0,1720.0,456
6bba_3db54e20,64,687.0,492.96,2.1016,0.0002,103.0,1723.0,461
6bba_3db54e20,65,707.0,516.68,2.0109,0.0001,105.0,1746.0,467
6bba_3db54e20,66,707.0,516.68,2.0109,0.0001,105.0,1746.0,455
6bba_3db54e20,67,739.0,560.42,1.9057,0.0,105.87,1807.0,504
6bba_3db54e20,68,739.0,560.42,1.9057,0.0,105.87,1807.0,496
6bba_3db54e20,69,792.0,619.72,1.8073,0.0,109.0,1912.0,528
6bba_3db54e20,70,814.0,628.61,1.7753,0.0,113.0,1930.0,528
6bba_3db54e20,71,847.0,664.2,1.6983,0.0,113.0,1975.0,536
6bba_3db54e20,72,857.0,664.94,1.6633,0.0,117.0,1963.0,557
6bba_3db54e20,73,872.0,676.8,1.5958,0.0,114.0,1952.0,557
6bba_3db54e20,74,871.0,678.28,1.5878,0.0,116.0,1948.0,564
6bba_3db54e20,75,871.0,678.28,1.5878,0.0,116.0,1948.0,567
6bba_3db54e20,76,900.0,687.92,1.5234,0.0,115.0,1948.0,575
