dataset,nodes,length,gt_count,group,mean_z,mean_step,total_disp,disp_ratio,raw_intensity,dog_response,local_contrast
6bba_c73a1d11,[9024],1,0,Group B: Static/Optical Noise (Yolk/Debris),20.0,0.0,0.0,0.0,830.0,20.46429443359375,-0.15938385102291436
6bba_c73a1d11,[9031],1,1,Group A: Annotated GT Cells,9.0,0.0,0.0,0.0,796.0,29.19964599609375,1.6173980261973604
6bba_c73a1d11,"[9537, 9033, 9972, 10421, 10873, 11355]",6,0,Group C: Unannotated Cell Candidates,28.666666666666668,2.2756513245515873,6.2541392543258905,0.5496087716150042,753.5,25.798665364583332,1.046181977473726
6bba_c73a1d11,"[9688, 9034]",2,0,Group C: Unannotated Cell Candidates,17.0,2.6012692214570947,2.6012692214570947,0.9996157200063105,644.0,17.6724853515625,0.63359650603509
6bba_c73a1d11,"[10409, 11274, 9995, 11670, 9049, 9530, 10846]",7,0,Group C: Unannotated Cell Candidates,37.0,2.820463494281207,12.827468390625642,0.7579552356907228,741.4285714285714,29.513750348772323,1.0181051342318639
6bba_c73a1d11,"[9984, 9052, 9518]",3,0,Group C: Unannotated Cell Candidates,13.0,2.1295999401477306,4.0827619710803615,0.9583498628700976,820.0,21.055826822916668,0.7208550902439387
6bba_c73a1d11,"[9766, 10257, 10705, 9333, 11160, 9053]",6,0,Group C: Unannotated Cell Candidates,61.333333333333336,2.600726886072537,8.14528717265389,0.6263372658624381,960.6666666666666,67.35941569010417,1.0916284242197876
6bba_c73a1d11,[9054],1,0,Group B: Static/Optical Noise (Yolk/Debris),61.0,0.0,0.0,0.0,804.0,30.607666015625,1.2671713535977533
6bba_c73a1d11,[9058],1,0,Group B: Static/Optical Noise (Yolk/Debris),6.0,0.0,0.0,0.0,753.0,28.6925048828125,1.4974563900209144
6bba_c73a1d11,"[16132, 11173, 9062, 9479, 11623, 10729, 12459, 12952, 10318, 9935, 13390, 13840, 15661, 15222, 16598, 12024, 14778, 14332]",18,0,Group C: Unannotated Cell Candidates,53.72222222222222,2.974570653855784,46.328533408823766,0.9161503536142668,801.3888888888889,38.278781467013886,1.2489706424845086
6bba_c73a1d11,[9063],1,0,Group B: Static/Optical Noise (Yolk/Debris),18.0,0.0,0.0,0.0,888.0,25.973876953125,2.342864822154174
6bba_c73a1d11,[9067],1,0,Group B: Static/Optical Noise (Yolk/Debris),63.0,0.0,0.0,0.0,762.0,29.30877685546875,0.6683422757461923
6bba_c73a1d11,"[9072, 9578, 10076]",3,0,Group C: Unannotated Cell Candidates,13.666666666666666,4.575438926278682,8.285906709588275,0.9053777643320375,791.3333333333334,16.763895670572918,0.9915721466200772
6bba_c73a1d11,"[10886, 12170, 9900, 9549, 10414, 11309, 9074, 11737, 12570]",9,0,Group C: Unannotated Cell Candidates,38.111111111111114,2.7376672278216123,13.201562407533435,0.602746725690976,744.4444444444445,22.04009331597222,0.7349867992923177
6bba_c73a1d11,[9078],1,0,Group B: Static/Optical Noise (Yolk/Debris),52.0,0.0,0.0,0.0,645.0,19.28131103515625,1.1893106258893331
6bba_c73a1d11,"[11393, 10435, 9091, 9574, 10891, 9964, 11952]",7,0,Group C: Unannotated Cell Candidates,31.0,2.670096170620044,12.48847124601326,0.7794782765469235,622.0,20.273489815848215,0.621794305530168
6bba_c73a1d11,"[9093, 10158, 9623]",3,0,Group C: Unannotated Cell Candidates,24.333333333333332,1.421875,2.1877232028983924,0.7690388269262299,541.0,19.307688395182293,0.12046470224798045
6bba_c73a1d11,"[11360, 9544, 9994, 9105, 10897, 10484]",6,0,Group C: Unannotated Cell Candidates,49.0,3.7293291756153635,14.608063109546727,0.7833730437106142,514.5,15.649917602539062,0.8867176830594814
6bba_c73a1d11,"[9857, 11715, 9478, 11250, 9109, 10334, 10783]",7,0,Group C: Unannotated Cell Candidates,20.0,2.5716888778185263,9.352577351992338,0.6060849316911148,844.8571428571429,34.559134347098215,1.5528643179045247
6bba_c73a1d11,"[9489, 10034, 9110]",3,0,Group C: Unannotated Cell Candidates,62.333333333333336,3.9212018405899034,5.154734625807618,0.6572063399180088,543.3333333333334,15.489044189453125,1.1041079226051846
6bba_c73a1d11,"[9576, 10099, 9118]",3,0,Group C: Unannotated Cell Candidates,27.666666666666668,3.2902266773970688,5.9150892850404215,0.8987512280599367,665.0,17.485249837239582,1.320000780579429
6bba_c73a1d11,"[9642, 9119]",2,0,Group C: Unannotated Cell Candidates,35.5,2.1877232028983924,2.1877232028983924,0.9995431126244398,532.5,12.453033447265625,0.5053683978186868
6bba_c73a1d11,[9126],1,0,Group B: Static/Optical Noise (Yolk/Debris),51.0,0.0,0.0,0.0,635.0,22.5338134765625,0.891087413654493
6bba_c73a1d11,"[9128, 9482]",2,0,Group C: Unannotated Cell Candidates,33.5,4.162823748671087,4.162823748671087,0.999759836136119,727.0,25.564849853515625,1.3723456420868567
6bba_c73a1d11,"[9632, 10500, 9129, 9961, 11341, 11834, 10942]",7,0,Group C: Unannotated Cell Candidates,25.142857142857142,3.256510046717724,11.294919004246998,0.5780391074653285,571.2857142857143,14.103206089564733,0.8111184068804128
6bba_c73a1d11,[9143],1,0,Group B: Static/Optical Noise (Yolk/Debris),41.0,0.0,0.0,0.0,721.0,19.6331787109375,0.6326039513861605
6bba_c73a1d11,"[9737, 9147]",2,0,Group C: Unannotated Cell Candidates,60.0,3.25,3.25,0.9996924023377423,605.5,14.26220703125,1.1048089397286343
6bba_c73a1d11,"[9149, 9629]",2,0,Group B: Static/Optical Noise (Yolk/Debris),10.0,0.5745242597140698,0.5745242597140698,0.9982624537834481,488.5,13.89111328125,0.7665124514936987
6bba_c73a1d11,"[9601, 9156]",2,0,Group C: Unannotated Cell Candidates,33.5,1.86167137607581,1.86167137607581,0.9994631366472669,673.0,18.48992919921875,0.2340642199034935
6bba_c73a1d11,"[10146, 9565, 9159]",3,0,Group C: Unannotated Cell Candidates,43.0,4.422299848177456,5.3895152843275245,0.6092877215038831,701.3333333333334,20.09423828125,0.9141102739846846
6bba_c73a1d11,"[9168, 10635, 10012, 9494]",4,0,Group C: Unannotated Cell Candidates,54.75,3.614824739020792,10.099214851908043,0.931191633466769,636.75,18.544586181640625,1.1196300794333611
6bba_c73a1d11,"[9169, 9570, 9970]",3,3,Group A: Annotated GT Cells,52.0,3.454965621668578,6.749131888620936,0.976587908485964,508.0,18.334065755208332,0.5749958483252268
6bba_c73a1d11,"[12160, 13253, 10827, 11275, 11726, 9551, 10416, 9175, 9946, 12700]",10,0,Group C: Unannotated Cell Candidates,19.7,2.535331431739187,16.676055298316207,0.7307974847906648,711.5,20.492218017578125,0.8737674338005469
6bba_c73a1d11,"[10446, 9618, 11031, 9176, 10047]",5,0,Group C: Unannotated Cell Candidates,51.0,3.691021713191624,10.123697832931404,0.6856510858271418,525.6,13.794244384765625,0.9485672829736777
6bba_c73a1d11,[9182],1,0,Group B: Static/Optical Noise (Yolk/Debris),26.0,0.0,0.0,0.0,683.0,18.5093994140625,0.5222901621380975
6bba_c73a1d11,"[10192, 9185, 9660]",3,0,Group C: Unannotated Cell Candidates,0.0,3.0900736757214786,6.09375,0.9858606587945917,642.6666666666666,10.66424560546875,1.1092258699259083
6bba_c73a1d11,"[9186, 11011, 10565, 10124, 9644, 11447, 11839]",7,0,Group C: Unannotated Cell Candidates,37.142857142857146,1.426266218791575,5.658407737606049,0.6611372787894709,411.14285714285717,12.999407087053571,0.13962146642592674
6bba_c73a1d11,"[9714, 9189]",2,0,Group C: Unannotated Cell Candidates,44.5,4.958913218891817,4.958913218891817,0.9997983835692545,435.0,9.619400024414062,-0.25473538619103586
6bba_c73a1d11,"[10075, 9190, 9503]",3,0,Group C: Unannotated Cell Candidates,38.0,3.240348391816124,4.021669817998489,0.6204655898366174,689.6666666666666,23.698974609375,1.8157583272744666
6bba_c73a1d11,[9192],1,0,Group B: Static/Optical Noise (Yolk/Debris),16.0,0.0,0.0,0.0,641.0,13.5167236328125,0.48463773598294907
6bba_c73a1d11,"[9195, 9742, 10127]",3,0,Group C: Unannotated Cell Candidates,53.0,3.5972918744177838,4.0827619710803615,0.5673982978435986,459.3333333333333,9.692474365234375,0.4839753484996361
6bba_c73a1d11,[9197],1,0,Group B: Static/Optical Noise (Yolk/Debris),24.0,0.0,0.0,0.0,719.0,16.19683837890625,0.7900080393102378
6bba_c73a1d11,"[9953, 14210, 11204, 12005, 15108, 16105, 10348, 12877, 9198, 9455, 10739, 12436, 15637, 13336, 14649, 13754, 11615]",17,0,Group C: Unannotated Cell Candidates,61.94117647058823,2.6646091380583963,30.324868610597473,0.7112712354845151,869.4117647058823,52.77015955307905,1.178262906779242
6bba_c73a1d11,"[14371, 12104, 11754, 10381, 14029, 10959, 9552, 9201, 9969, 13681, 13206, 12600, 15001, 11389]",14,0,Group C: Unannotated Cell Candidates,13.071428571428571,1.9789750666117263,17.388259329214065,0.6758581466826308,670.0714285714286,32.58710152762277,1.207356192966317
6bba_c73a1d11,[9202],1,0,Group B: Static/Optical Noise (Yolk/Debris),39.0,0.0,0.0,0.0,620.0,13.57659912109375,-0.013504573362893601
6bba_c73a1d11,"[9736, 9203]",2,0,Group C: Unannotated Cell Candidates,52.5,3.300390601883359,3.300390601883359,0.9996970973384884,371.5,10.639617919921875,1.2612555896766886
6bba_c73a1d11,[9207],1,1,Group A: Annotated GT Cells,35.0,0.0,0.0,0.0,635.0,12.294921875,1.7438709249048512
6bba_c73a1d11,[9208],1,0,Group B: Static/Optical Noise (Yolk/Debris),0.0,0.0,0.0,0.0,658.0,13.94677734375,3.2185599932945608
6bba_c73a1d11,[9212],1,0,Group B: Static/Optical Noise (Yolk/Debris),44.0,0.0,0.0,0.0,625.0,14.00299072265625,1.6220303692359532
6bba_c73a1d11,"[9216, 13059, 16164, 14631, 10248, 13498, 16872, 15243, 14796, 12110, 9425, 13973, 10743, 9816, 11641, 12602, 11198, 15711]",18,0,Group C: Unannotated Cell Candidates,4.166666666666667,2.8553796561162033,28.475198226921968,0.586604009278133,786.5555555555555,31.058102077907986,1.0957797901710389
6bba_c73a1d11,"[10978, 9219, 12324, 10437, 9638, 11802, 10045, 11390]",8,0,Group C: Unannotated Cell Candidates,53.375,3.2154726366390185,19.179991405433423,0.8520915443725114,412.5,12.513099670410156,0.30922431985835425
6bba_c73a1d11,[9221],1,0,Group B: Static/Optical Noise (Yolk/Debris),20.0,0.0,0.0,0.0,570.0,11.43701171875,0.2021139701631139
6bba_c73a1d11,[9223],1,0,Group B: Static/Optical Noise (Yolk/Debris),0.0,0.0,0.0,0.0,398.0,11.31390380859375,-0.2417267353117512
6bba_c73a1d11,[9226],1,0,Group B: Static/Optical Noise (Yolk/Debris),7.0,0.0,0.0,0.0,654.0,11.81982421875,-0.5597318680380338
6bba_c73a1d11,"[9508, 12581, 12997, 13895, 15238, 10825, 9227, 14827, 11693, 10382, 16236, 14385, 12148, 11287, 13435, 9918, 15743]",17,0,Group C: Unannotated Cell Candidates,5.529411764705882,2.8110307503584027,28.417180240349325,0.6318089109265197,716.2352941176471,25.344173655790442,0.8122421866662279
6bba_c73a1d11,"[9628, 10148, 9228]",3,0,Group C: Unannotated Cell Candidates,31.0,2.3162596107285474,4.596194077712559,0.991944536763398,559.0,12.5042724609375,0.13409971076824076
6bba_c73a1d11,[9231],1,0,Group B: Static/Optical Noise (Yolk/Debris),30.0,0.0,0.0,0.0,607.0,12.9459228515625,-0.017592381002874535
6bba_c73a1d11,[9232],1,0,Group B: Static/Optical Noise (Yolk/Debris),51.0,0.0,0.0,0.0,434.0,10.2862548828125,-0.2184296121603044
6bba_c73a1d11,"[9234, 9716]",2,0,Group C: Unannotated Cell Candidates,4.5,5.984436194204096,5.984436194204096,0.9998329277988179,706.5,9.79168701171875,0.2735614887705464
6bba_c73a1d11,"[10135, 10644, 9733, 9239]",4,0,Group C: Unannotated Cell Candidates,35.5,4.2387427987929085,11.17002825645486,0.8783382595877229,360.5,6.472846984863281,0.48605778866033444
6bba_c73a1d11,"[9244, 10141, 9734]",3,0,Group C: Unannotated Cell Candidates,22.333333333333332,3.037615584196109,5.701990469344894,0.9384090748564543,506.0,9.627766927083334,0.5436815611577869
6bba_c73a1d11,"[9693, 10643, 9245, 10151]",4,0,Group C: Unannotated Cell Candidates,7.0,1.7519181939404846,4.1429533547941375,0.7881199874007839,233.75,4.093593597412109,-0.15218782965565725
6bba_c73a1d11,[9247],1,0,Group B: Static/Optical Noise (Yolk/Debris),8.0,0.0,0.0,0.0,718.0,10.71710205078125,0.8319605583193791
6bba_c73a1d11,"[9251, 9668]",2,0,Group C: Unannotated Cell Candidates,35.0,4.375446405796785,4.375446405796785,0.9997715041137769,522.0,10.854339599609375,1.3409137648146399
6bba_c73a1d11,[9256],1,0,Group B: Static/Optical Noise (Yolk/Debris),51.0,0.0,0.0,0.0,436.0,6.8258056640625,0.4463745984183052
6bba_c73a1d11,"[9257, 9646]",2,0,Group C: Unannotated Cell Candidates,63.0,5.343384490423649,5.343384490423649,0.9998128877138626,501.0,9.988021850585938,0.15752736569596942
6bba_c73a1d11,"[9705, 10626, 9260, 10037]",4,0,Group C: Unannotated Cell Candidates,0.0,1.9751675252424272,3.6336104634371584,0.6131121039783322,561.0,12.813102722167969,0.6992245540124724
6bba_c73a1d11,[9261],1,0,Group B: Static/Optical Noise (Yolk/Debris),0.0,0.0,0.0,0.0,391.0,9.098114013671875,1.2667646279603026
6bba_c73a1d11,"[10197, 9750, 9263]",3,0,Group C: Unannotated Cell Candidates,0.0,2.220150442338986,1.8168052317185792,0.40907051309817105,287.3333333333333,6.2578481038411455,1.763833091488307
6bba_c73a1d11,"[9264, 10122, 10580, 9663]",4,0,Group C: Unannotated Cell Candidates,23.25,3.0350836236073953,7.3125,0.803019827120112,548.0,13.036781311035156,0.18563141439802777
6bba_c73a1d11,[9269],1,0,Group B: Static/Optical Noise (Yolk/Debris),44.0,0.0,0.0,0.0,379.0,8.083953857421875,-0.15400089372966705
6bba_c73a1d11,[9271],1,0,Group B: Static/Optical Noise (Yolk/Debris),35.0,0.0,0.0,0.0,392.0,5.687225341796875,0.4889219826323627
6bba_c73a1d11,[9274],1,0,Group B: Static/Optical Noise (Yolk/Debris),52.0,0.0,0.0,0.0,385.0,7.579681396484375,2.1853400434345693
6bba_c73a1d11,[9275],1,0,Group B: Static/Optical Noise (Yolk/Debris),38.0,0.0,0.0,0.0,604.0,8.0064697265625,-0.35950787232690856
6bba_c73a1d11,"[9276, 9645]",2,0,Group C: Unannotated Cell Candidates,35.0,4.0010984819796676,4.0010984819796676,0.999750131086353,496.0,9.19757080078125,-0.5664199218399668
6bba_c73a1d11,[9277],1,0,Group B: Static/Optical Noise (Yolk/Debris),42.0,0.0,0.0,0.0,439.0,6.24932861328125,-0.12198199759322281
6bba_c73a1d11,[9283],1,0,Group B: Static/Optical Noise (Yolk/Debris),57.0,0.0,0.0,0.0,399.0,7.823150634765625,0.4448013848612688
6bba_c73a1d11,"[10560, 9667, 10085, 9287, 11420, 11004]",6,0,Group C: Unannotated Cell Candidates,32.5,2.524930251669623,9.492698674507688,0.7518581402469112,521.5,10.435811360677084,0.5856738557540475
6bba_c73a1d11,[9288],1,0,Group B: Static/Optical Noise (Yolk/Debris),58.0,0.0,0.0,0.0,458.0,8.446868896484375,0.7418851447166144
6bba_c73a1d11,"[11136, 12864, 13408, 9797, 9319, 9290, 11981, 13869, 11537, 10679, 12411, 10238]",12,0,Group C: Unannotated Cell Candidates,45.083333333333336,3.449159788410502,29.664596428234113,0.7818456035768404,789.8333333333334,77.0379130045573,1.5237562694274684
6bba_c73a1d11,"[9291, 9708, 10165]",3,0,Group C: Unannotated Cell Candidates,28.0,3.216912028177545,5.629165124598851,0.8747970535479422,696.3333333333334,8.656229654947916,0.8477758829151711
6bba_c73a1d11,[9293],1,1,Group A: Annotated GT Cells,57.0,0.0,0.0,0.0,320.0,7.900115966796875,-0.6921006007326603
6bba_c73a1d11,[9295],1,0,Group B: Static/Optical Noise (Yolk/Debris),45.0,0.0,0.0,0.0,457.0,7.944244384765625,-0.3705598513793231
6bba_c73a1d11,[9296],1,0,Group B: Static/Optical Noise (Yolk/Debris),37.0,0.0,0.0,0.0,403.0,8.164886474609375,0.28627618480465417
6bba_c73a1d11,"[9801, 9297, 9590]",3,0,Group C: Unannotated Cell Candidates,40.333333333333336,2.7866946245512825,3.2752922102462856,0.5875607288769048,799.6666666666666,35.7462158203125,1.390503478048431
6bba_c73a1d11,[9298],1,0,Group B: Static/Optical Noise (Yolk/Debris),0.0,0.0,0.0,0.0,707.0,7.21270751953125,0.4888900705221907
6bba_c73a1d11,[9299],1,0,Group B: Static/Optical Noise (Yolk/Debris),18.0,0.0,0.0,0.0,732.0,10.25726318359375,0.6418117347043236
6bba_c73a1d11,[9301],1,0,Group B: Static/Optical Noise (Yolk/Debris),63.0,0.0,0.0,0.0,284.0,3.3800048828125,0.17685244284659835
6bba_c73a1d11,"[9650, 9302]",2,0,Group C: Unannotated Cell Candidates,63.0,2.03125,2.03125,0.999507934555296,666.5,14.63128662109375,0.6961266335165549
6bba_c73a1d11,[9303],1,0,Group B: Static/Optical Noise (Yolk/Debris),17.0,0.0,0.0,0.0,435.0,7.9266357421875,-0.3347270622042699
6bba_c73a1d11,[9304],1,0,Group B: Static/Optical Noise (Yolk/Debris),44.0,0.0,0.0,0.0,517.0,6.76446533203125,1.6049922581647273
6bba_c73a1d11,[9306],1,0,Group B: Static/Optical Noise (Yolk/Debris),39.0,0.0,0.0,0.0,538.0,7.36822509765625,-0.05772496721526414
6bba_c73a1d11,[9307],1,0,Group B: Static/Optical Noise (Yolk/Debris),43.0,0.0,0.0,0.0,253.0,6.34765625,0.044547541840142243
6bba_c73a1d11,[9308],1,0,Group B: Static/Optical Noise (Yolk/Debris),39.0,0.0,0.0,0.0,358.0,7.443206787109375,-0.6394282404876178
6bba_c73a1d11,[9309],1,0,Group B: Static/Optical Noise (Yolk/Debris),7.0,0.0,0.0,0.0,582.0,8.1773681640625,2.0765746398734732
6bba_c73a1d11,"[9748, 9310]",2,0,Group C: Unannotated Cell Candidates,34.0,3.300390601883359,3.300390601883359,0.9996970973384884,274.0,3.469757080078125,0.1250378806070662
6bba_c73a1d11,"[9729, 10591, 10190, 9311]",4,0,Group C: Unannotated Cell Candidates,35.75,4.131885506612803,8.463270828999862,0.6827059227991084,427.5,7.774986267089844,0.8902125200633259
6bba_c73a1d11,"[12033, 9762, 10691, 12906, 11627, 9325, 10254, 13357, 13845, 12441, 11132]",11,0,Group C: Unannotated Cell Candidates,37.0,2.532421521944232,22.71006539648224,0.8967373110040772,944.5454545454545,63.1709150834517,1.12585030244967
6bba_c73a1d11,"[10690, 9771, 11574, 9336, 11130, 10526]",6,0,Group C: Unannotated Cell Candidates,51.666666666666664,2.167626881875571,1.1490485194281397,0.10600925092634705,926.1666666666666,76.5663350423177,1.4693972262918018
6bba_c73a1d11,"[9337, 9785]",2,0,Group C: Unannotated Cell Candidates,60.5,2.368824207280903,2.368824207280903,0.9995780277723016,1099.0,112.17276000976562,1.6054369598761977
6bba_c73a1d11,"[11297, 13347, 14179, 12904, 10831, 15128, 12146, 9364, 10357, 9845, 11734, 14260, 14708, 12474, 15645]",15,0,Group C: Unannotated Cell Candidates,38.2,3.1537191970835723,29.988295242685936,0.6791893765358668,701.8,47.0107177734375,1.119908551371689
6bba_c73a1d11,"[9368, 9799]",2,0,Group C: Unannotated Cell Candidates,42.0,1.625,1.625,0.9993849938499386,966.0,71.6572265625,1.858165926074756
6bba_c73a1d11,[9379],1,0,Group B: Static/Optical Noise (Yolk/Debris),59.0,0.0,0.0,0.0,1052.0,66.31536865234375,1.4026062675882944
6bba_c73a1d11,"[9840, 9380]",2,0,Group C: Unannotated Cell Candidates,21.0,3.374565944310468,3.374565944310468,0.9997037533804708,966.0,40.904449462890625,1.0666702845339753
6bba_c73a1d11,"[9865, 9388, 10276]",3,0,Group C: Unannotated Cell Candidates,7.666666666666667,1.7681159415271572,1.6750116604071745,0.4735374201594164,872.3333333333334,48.43988037109375,1.0959556210601133
6bba_c73a1d11,"[10241, 11137, 11597, 9812, 9398, 10686]",6,2,Group A: Annotated GT Cells,54.833333333333336,2.697040793933033,11.447314777929364,0.8488166724808611,1015.6666666666666,57.359130859375,1.177095590775328
6bba_c73a1d11,"[13793, 12547, 14884, 15748, 10278, 9402, 14349, 11153, 12084, 9850, 11607, 13368, 15321, 10714, 12958]",15,0,Group C: Unannotated Cell Candidates,6.466666666666667,1.671842807604729,14.787723212601053,0.6317704107676053,970.4,45.2027099609375,1.143125243655727
6bba_c73a1d11,"[13751, 9413, 10214, 12038, 11177, 13323, 9804, 10710, 12887, 11610, 12415]",11,0,Group C: Unannotated Cell Candidates,52.54545454545455,2.7516901024237628,25.337757460458096,0.920773624345139,842.7272727272727,75.46894420276989,1.327688265026311
6bba_c73a1d11,"[9824, 10289, 9415]",3,3,Group A: Annotated GT Cells,6.666666666666667,3.31694969535393,5.701990469344894,0.8593936597336351,827.0,49.587666829427086,1.5953244496047843
6bba_c73a1d11,"[9881, 9419]",2,0,Group C: Unannotated Cell Candidates,49.5,4.021669817998489,4.021669817998489,0.9997514088788679,803.5,54.9808349609375,1.912025954824741
6bba_c73a1d11,"[9869, 9422]",2,0,Group C: Unannotated Cell Candidates,36.5,2.0714766773970688,2.0714766773970688,0.999517485523043,753.5,36.316131591796875,1.4362210625765162
6bba_c73a1d11,[9437],1,0,Group B: Static/Optical Noise (Yolk/Debris),55.0,0.0,0.0,0.0,732.0,49.592041015625,0.621658547663567
6bba_c73a1d11,"[12416, 13792, 10310, 9447, 12008, 13321, 14344, 10796, 12908, 9902, 11740, 11230]",12,0,Group C: Unannotated Cell Candidates,45.666666666666664,2.212363423937769,18.6167137607581,0.7649552347543728,837.6666666666666,52.47913106282552,1.1221263575638758
6bba_c73a1d11,"[9793, 10787, 9451, 10320, 12528, 13017, 11705, 11258, 12090]",9,0,Group C: Unannotated Cell Candidates,21.444444444444443,2.6532537964493166,12.281925871987667,0.5785984029317178,921.6666666666666,46.878031412760414,1.5617115097238206
6bba_c73a1d11,"[12993, 12162, 13924, 13482, 10861, 11311, 12563, 9909, 11766, 9467, 10399]",11,0,Group C: Unannotated Cell Candidates,24.545454545454547,2.7661702931641092,22.84050079491472,0.8256785626248168,841.8181818181819,32.09900457208807,1.3207601431484695
6bba_c73a1d11,[9474],1,0,Group B: Static/Optical Noise (Yolk/Debris),16.0,0.0,0.0,0.0,833.0,35.47479248046875,1.4841991584383305
6bba_c73a1d11,"[9477, 11694, 9839, 10802, 11219, 12089, 10362, 12573]",8,0,Group C: Unannotated Cell Candidates,25.0,2.78036122663735,15.942401207158223,0.8190910058440034,821.5,34.78209686279297,0.9875573664023679
6bba_c73a1d11,"[11239, 9930, 9483, 10290, 10815]",5,0,Group C: Unannotated Cell Candidates,20.2,2.1092833748012962,3.8540258983302125,0.4567391471933024,861.0,45.64239501953125,1.778925010208204
6bba_c73a1d11,"[9490, 10828, 10286, 9959]",4,0,Group C: Unannotated Cell Candidates,41.0,3.396512066649698,8.482749038489821,0.8324143962642708,775.25,40.84907531738281,1.0588671820547342
6bba_c73a1d11,"[9506, 10760, 11961, 11380, 9945, 10267]",6,0,Group C: Unannotated Cell Candidates,25.166666666666668,1.8586148906351347,6.358818311015027,0.684179833403669,735.1666666666666,36.240081787109375,1.6218812125541904
6bba_c73a1d11,"[9917, 9510]",2,0,Group C: Unannotated Cell Candidates,45.0,2.7252078475778685,2.7252078475778685,0.9996331901102521,757.5,36.688629150390625,1.422870170604714
6bba_c73a1d11,[9512],1,0,Group B: Static/Optical Noise (Yolk/Debris),2.0,0.0,0.0,0.0,845.0,27.009521484375,0.8261297785476824
6bba_c73a1d11,"[10000, 10481, 9514, 10878]",4,0,Group C: Unannotated Cell Candidates,34.0,3.1767638716937365,6.397631397634597,0.6712239700558241,698.75,19.97418212890625,0.9518696656976776
6bba_c73a1d11,[9519],1,0,Group B: Static/Optical Noise (Yolk/Debris),32.0,0.0,0.0,0.0,724.0,29.0921630859375,0.5757118912792735
6bba_c73a1d11,[9520],1,0,Group B: Static/Optical Noise (Yolk/Debris),58.0,0.0,0.0,0.0,605.0,23.475830078125,-0.5794718932689461
6bba_c73a1d11,[9523],1,0,Group B: Static/Optical Noise (Yolk/Debris),23.0,0.0,0.0,0.0,673.0,32.76007080078125,1.171378493136062
6bba_c73a1d11,"[10505, 9524, 9973]",3,0,Group C: Unannotated Cell Candidates,58.0,3.706213880694728,7.233075612248222,0.9756722322053852,506.6666666666667,18.45111083984375,0.9396580106204887
6bba_c73a1d11,[9528],1,0,Group B: Static/Optical Noise (Yolk/Debris),60.0,0.0,0.0,0.0,736.0,31.1268310546875,0.25601752543703893
6bba_c73a1d11,"[10163, 9533]",2,0,Group C: Unannotated Cell Candidates,37.5,5.154734625807618,5.154734625807618,0.9998060412196169,722.5,16.1590576171875,1.3871306961553487
6bba_c73a1d11,"[11171, 10757, 10056, 12535, 11578, 12060, 10301, 9535]",8,0,Group C: Unannotated Cell Candidates,45.75,2.5302712166919314,10.840102052102646,0.6119891694628405,782.375,49.66142272949219,1.4046284219478136
6bba_c73a1d11,"[10432, 12225, 9541, 11781, 12653, 11406, 13485, 13999, 13043, 10005, 10966]",11,1,Group A: Annotated GT Cells,50.72727272727273,2.536437966931974,19.41942990441532,0.7655879847879336,654.4545454545455,17.55978670987216,1.143934903323165
6bba_c73a1d11,"[13218, 9956, 11238, 10378, 10830, 9554, 12149, 11702, 12637]",9,0,Group C: Unannotated Cell Candidates,20.77777777777778,2.3774251911995328,14.131428293877445,0.7429616179179266,718.7777777777778,23.657518174913193,0.8636481724651774
6bba_c73a1d11,"[9556, 9950]",2,0,Group C: Unannotated Cell Candidates,9.5,2.0714766773970688,2.0714766773970688,0.999517485523043,878.0,25.90966796875,1.544793877124774
6bba_c73a1d11,"[10616, 10194, 9558]",3,0,Group C: Unannotated Cell Candidates,57.0,3.8844157806411026,6.942003043070494,0.8934560534958238,503.0,11.109761555989584,0.609392784356038
6bba_c73a1d11,"[9562, 10035, 10533]",3,0,Group C: Unannotated Cell Candidates,16.333333333333332,4.895410620708139,5.998209368219819,0.6125734141110858,694.3333333333334,15.6260986328125,0.3610947128409294
6bba_c73a1d11,"[9958, 9567]",2,0,Group C: Unannotated Cell Candidates,62.5,2.8145825622994254,2.8145825622994254,0.9996448337145606,632.5,10.3455810546875,0.5419942318695171
6bba_c73a1d11,"[9569, 11236, 10342, 13446, 12556, 13844, 10805, 11637, 13014, 9947, 12190]",11,0,Group C: Unannotated Cell Candidates,8.090909090909092,2.4683381875410637,18.902633951714243,0.7657730319973746,870.7272727272727,30.481245561079547,1.3256237187800837
6bba_c73a1d11,"[10434, 9572, 11368, 10025, 10889, 13168, 11762, 13685, 12664, 12186]",10,0,Group C: Unannotated Cell Candidates,36.4,2.99777763865617,15.885362021763935,0.5887610822040855,574.1,16.332638549804688,0.5842340178237059
6bba_c73a1d11,"[11040, 10115, 13475, 9573, 14948, 12583, 11944, 13031, 15463, 13931, 11440, 12215, 10654, 14431]",14,0,Group C: Unannotated Cell Candidates,61.92857142857143,2.6055828513672137,18.815121287477794,0.5554512666268686,564.8571428571429,19.459010532924108,1.1278655341750572
6bba_c73a1d11,[9588],1,0,Group B: Static/Optical Noise (Yolk/Debris),49.0,0.0,0.0,0.0,551.0,14.4237060546875,0.17904869970650353
6bba_c73a1d11,"[9596, 10020]",2,0,Group C: Unannotated Cell Candidates,49.5,3.65625,3.65625,0.9997265705106296,527.5,18.970428466796875,-0.06307703580746066
6bba_c73a1d11,[9603],1,0,Group B: Static/Optical Noise (Yolk/Debris),34.0,0.0,0.0,0.0,681.0,17.3291015625,0.4649913167059308
