dataset,track_id,track_length,duration_frames,total_disp_um,path_length_um,straightness_ratio,net_velocity_um,mean_step_um,max_step_um,step_velocity_cv,confinement_ratio,trajectory_aspect_ratio,directed_motion_index,mean_track_intensity,min_track_intensity,max_track_intensity,std_track_intensity,mean_track_snr,min_track_snr,max_track_snr,is_gt_track
6bba_57b7cc1e,12492,10,10,9.33,23.86,0.3912,1.04,2.65,8.12,0.8432,0.3912,7.98,1.283,1273.7,1198.0,1404.0,74.62,3.1456,1.1534,4.352,0
6bba_57b7cc1e,12493,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1281.0,1281.0,1281.0,0.0,1.4952,1.4952,1.4952,0
6bba_57b7cc1e,12494,15,15,14.89,30.26,0.4923,1.06,2.16,7.62,0.8815,0.4923,23.0722,2.0282,1070.6,913.0,1239.0,100.96,1.8575,0.9964,2.8515,0
6bba_57b7cc1e,12495,2,2,1.62,1.62,1.0,1.62,1.62,1.62,0.0,1.0,1.0,2.2981,1315.5,1227.0,1404.0,125.16,1.3769,1.0007,1.7532,0
6bba_57b7cc1e,12496,7,7,11.38,18.9,0.602,1.9,3.15,8.75,0.8012,0.6081,27.5168,3.0196,1196.29,1054.0,1303.0,101.06,2.2953,1.2587,3.8455,0
6bba_57b7cc1e,12497,4,4,3.63,3.92,0.9262,1.21,1.31,2.3,0.7377,0.9262,26.0845,2.2437,1118.5,1066.0,1152.0,37.51,2.3837,1.7239,2.9241,0
6bba_57b7cc1e,12498,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,994.0,994.0,994.0,0.0,1.7729,1.7729,1.7729,0
6bba_57b7cc1e,12499,5,5,4.6,11.32,0.406,1.15,2.83,5.39,0.6953,0.406,6.9307,1.0431,1236.4,1163.0,1300.0,50.58,2.4633,0.141,4.1965,0
6bba_57b7cc1e,12500,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1348.0,1302.0,1394.0,65.05,2.1938,1.7046,2.6829,0
6bba_57b7cc1e,12501,2,2,2.3,2.3,1.0,2.3,2.3,2.3,0.0,1.0,1.0,3.25,1551.5,1490.0,1613.0,86.97,2.0373,1.5866,2.4881,0
6bba_57b7cc1e,12502,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,900.0,900.0,900.0,0.0,1.5447,1.5447,1.5447,0
6bba_57b7cc1e,12503,17,17,3.98,38.86,0.1024,0.25,2.43,6.08,0.5858,0.2402,3.1052,0.1051,1177.41,984.0,1428.0,99.24,2.3427,1.1506,3.4212,0
6bba_57b7cc1e,12504,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,944.0,944.0,944.0,0.0,2.4344,2.4344,2.4344,0
6bba_57b7cc1e,12505,9,9,12.69,17.22,0.7372,1.59,2.15,5.39,0.7995,0.7372,14.3872,3.5086,905.22,837.0,944.0,36.97,1.37,0.0,3.8147,0
6bba_57b7cc1e,12506,6,6,4.88,7.25,0.672,0.97,1.45,2.81,0.8697,0.672,5.026,1.605,1257.67,1196.0,1323.0,54.02,2.4661,0.8275,3.4042,0
6bba_57b7cc1e,12507,4,4,14.98,16.78,0.8929,4.99,5.59,9.88,0.5679,0.8929,42.3908,8.9181,1125.5,1021.0,1242.0,101.57,2.8825,2.1883,4.2356,0
6bba_57b7cc1e,12508,12,12,6.08,25.62,0.2373,0.55,2.33,6.7,0.7698,0.3107,10.4136,0.4543,1204.5,1050.0,1383.0,112.85,2.4901,0.9364,3.8897,0
6bba_57b7cc1e,12509,2,2,1.62,1.62,1.0,1.62,1.62,1.62,0.0,1.0,1.0,2.2981,1701.5,1596.0,1807.0,149.2,2.1191,2.0676,2.1706,0
6bba_57b7cc1e,12510,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1183.0,1183.0,1183.0,0.0,1.4372,1.4372,1.4372,0
6bba_57b7cc1e,12511,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1411.0,1411.0,1411.0,0.0,2.7706,2.7706,2.7706,0
6bba_57b7cc1e,12512,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1130.0,1130.0,1130.0,0.0,1.9426,1.9426,1.9426,0
6bba_57b7cc1e,12513,41,41,18.46,66.57,0.2772,0.46,1.66,7.27,1.1243,0.3019,7.1845,0.8191,1157.93,855.0,1384.0,123.29,2.6106,0.9062,4.4881,0
6bba_57b7cc1e,12514,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1333.0,1333.0,1333.0,0.0,0.7053,0.7053,0.7053,0
6bba_57b7cc1e,12515,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1362.0,1362.0,1362.0,0.0,3.5088,3.5088,3.5088,0
6bba_57b7cc1e,12516,10,10,16.09,23.96,0.6713,1.79,2.66,5.39,0.6998,0.6713,51.6068,3.7941,1371.6,1212.0,1601.0,101.64,2.15,0.7959,3.8097,0
6bba_57b7cc1e,12517,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1022.0,1022.0,1022.0,0.0,1.5575,1.5575,1.5575,0
6bba_57b7cc1e,12518,2,2,1.62,1.62,1.0,1.62,1.62,1.62,0.0,1.0,1.0,2.2981,1188.5,1168.0,1209.0,28.99,2.2856,2.1216,2.4497,0
6bba_57b7cc1e,12519,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1359.0,1359.0,1359.0,0.0,3.4628,3.4628,3.4628,0
6bba_57b7cc1e,12520,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,889.0,889.0,889.0,0.0,0.843,0.843,0.843,0
6bba_57b7cc1e,12521,8,8,3.98,13.39,0.2972,0.57,1.91,4.88,0.8053,0.2972,5.7671,0.478,996.0,829.0,1260.0,129.49,1.9046,1.0762,2.6884,0
6bba_57b7cc1e,12522,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1064.0,1064.0,1064.0,0.0,1.8907,1.8907,1.8907,0
6bba_57b7cc1e,12523,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,943.0,943.0,943.0,0.0,2.5935,2.5935,2.5935,0
6bba_57b7cc1e,12524,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1281.0,1281.0,1281.0,0.0,2.071,2.071,2.071,0
6bba_57b7cc1e,12525,3,3,2.3,2.3,1.0,1.15,1.15,2.3,1.0,1.0,176041.6667,1.9902,1586.33,1566.0,1620.0,29.37,2.6718,2.0575,3.3716,0
6bba_57b7cc1e,12526,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,986.0,986.0,986.0,0.0,0.2641,0.2641,0.2641,0
6bba_57b7cc1e,12527,32,32,22.98,56.02,0.4102,0.74,1.81,6.89,0.8495,0.4102,4.2543,1.7203,1145.19,921.0,1874.0,192.07,2.2328,0.9153,4.31,0
6bba_57b7cc1e,12528,6,6,11.49,17.77,0.6467,2.3,3.55,6.89,0.5045,0.6467,5.6927,3.6401,1246.67,1140.0,1400.0,85.94,2.9461,1.4605,3.9629,0
6bba_57b7cc1e,12529,3,3,7.27,8.2,0.8858,3.63,4.1,5.39,0.3139,0.8858,13.9839,5.5749,1279.0,1045.0,1553.0,256.35,2.1164,1.4547,3.3131,0
6bba_57b7cc1e,12530,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,957.0,957.0,957.0,0.0,1.1071,1.1071,1.1071,0
6bba_57b7cc1e,12531,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1193.0,1193.0,1193.0,0.0,0.7733,0.7733,0.7733,0
6bba_57b7cc1e,12532,9,9,3.63,24.31,0.1495,0.45,3.04,7.62,0.8247,0.4121,23.0269,0.2037,1376.33,1221.0,1561.0,121.43,2.5324,1.2939,3.3108,0
6bba_57b7cc1e,12533,41,41,21.44,72.3,0.2965,0.54,1.81,5.39,0.9047,0.3073,5.6749,1.0173,1084.37,815.0,1336.0,134.99,2.5388,1.3128,3.9455,0
6bba_57b7cc1e,12534,13,13,8.29,17.83,0.4646,0.69,1.49,2.81,0.6284,0.4907,16.3768,1.1567,1188.54,1079.0,1404.0,92.09,1.8956,1.0592,2.4935,0
6bba_57b7cc1e,12535,3,3,8.29,8.38,0.989,4.14,4.19,6.08,0.4514,0.989,193.9744,7.0967,1271.33,1208.0,1330.0,61.13,2.2824,1.4747,2.931,0
6bba_57b7cc1e,12536,4,4,2.81,5.93,0.4745,0.94,1.98,3.63,0.759,0.4745,4.5291,0.8903,1063.5,978.0,1134.0,65.75,1.8707,0.7656,3.2182,0
6bba_57b7cc1e,12537,12,12,8.29,25.3,0.3275,0.75,2.3,3.98,0.2982,0.3275,1.854,0.8545,999.75,922.0,1092.0,49.7,2.4589,1.073,4.6382,0
6bba_57b7cc1e,12538,16,16,26.7,41.88,0.6375,1.78,2.79,6.89,0.7318,0.6375,13.621,4.5396,1153.75,924.0,1267.0,96.27,2.3105,0.928,3.5539,0
6bba_57b7cc1e,12539,2,2,1.62,1.62,1.0,1.62,1.62,1.62,0.0,1.0,1.0,2.2981,1209.0,1191.0,1227.0,25.46,1.426,1.2439,1.608,0
6bba_57b7cc1e,12540,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1303.0,1303.0,1303.0,0.0,1.9426,1.9426,1.9426,0
6bba_57b7cc1e,12541,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1518.0,1518.0,1518.0,0.0,1.7572,1.7572,1.7572,0
6bba_57b7cc1e,12542,5,5,13.1,16.08,0.8145,3.28,4.02,5.86,0.429,0.8145,26.7861,5.9654,1115.4,1012.0,1216.0,97.44,2.076,1.6097,3.3396,0
6bba_57b7cc1e,12543,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1225.0,1225.0,1225.0,0.0,2.8811,2.8811,2.8811,0
6bba_57b7cc1e,12544,3,3,1.62,1.62,1.0,0.81,0.81,1.62,1.0,1.0,88020.8333,1.4073,1039.33,1015.0,1077.0,33.08,2.1216,1.9583,2.2431,0
6bba_57b7cc1e,12545,9,9,7.45,12.43,0.599,0.93,1.55,3.63,0.7096,0.599,12.751,1.6727,1218.0,1149.0,1301.0,61.0,2.5865,1.709,3.4681,0
6bba_57b7cc1e,12546,27,27,16.33,44.4,0.3678,0.63,1.71,3.63,0.654,0.3786,6.1238,1.2004,1099.44,836.0,1309.0,126.42,2.2819,0.8368,3.8179,0
6bba_57b7cc1e,12547,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1008.0,1008.0,1008.0,0.0,1.3323,1.3323,1.3323,0
6bba_57b7cc1e,12548,13,13,4.6,23.78,0.1933,0.38,1.98,2.81,0.3479,0.1933,1.8306,0.267,1075.15,924.0,1270.0,107.13,2.0063,0.9304,3.2276,0
6bba_57b7cc1e,12549,5,5,3.63,6.88,0.5279,0.91,1.72,3.63,0.7486,0.5279,11.5553,1.0722,1194.2,1107.0,1286.0,66.8,1.7098,0.5325,2.1608,0
6bba_57b7cc1e,12550,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1261.0,1261.0,1261.0,0.0,2.8533,2.8533,2.8533,0
6bba_57b7cc1e,12551,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1169.0,1169.0,1169.0,0.0,1.6314,1.6314,1.6314,0
6bba_57b7cc1e,12552,4,4,2.3,3.25,0.7071,0.77,1.08,1.62,0.7071,0.7071,2.0,1.0833,1216.25,1186.0,1285.0,46.24,2.2412,1.7382,3.1088,0
6bba_57b7cc1e,12553,15,15,14.17,29.52,0.4798,1.01,2.11,7.62,0.8838,0.5531,17.2264,1.8804,961.27,842.0,1173.0,109.63,1.9016,0.6536,2.9122,0
6bba_57b7cc1e,12554,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1326.0,1326.0,1326.0,0.0,2.2325,2.2325,2.2325,0
6bba_57b7cc1e,12555,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1113.0,1113.0,1113.0,0.0,1.965,1.965,1.965,0
6bba_57b7cc1e,12556,14,14,11.83,20.52,0.5766,0.91,1.58,3.63,0.7414,0.5766,28.3106,1.9634,1125.79,957.0,1304.0,125.98,1.9051,0.0725,3.187,0
6bba_57b7cc1e,12557,8,8,3.25,11.1,0.2929,0.46,1.59,2.3,0.4483,0.2929,2.7455,0.3846,1048.38,992.0,1107.0,41.06,2.3933,1.7449,3.3773,0
6bba_57b7cc1e,12558,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1350.0,1350.0,1350.0,0.0,1.5796,1.5796,1.5796,0
6bba_57b7cc1e,12559,3,3,2.3,3.25,0.7071,1.15,1.62,1.62,0.0,0.7071,2.9999,1.4073,963.33,923.0,997.0,37.45,3.4611,1.8345,4.8212,0
6bba_57b7cc1e,12560,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1016.0,1016.0,1016.0,0.0,3.1426,3.1426,3.1426,0
6bba_57b7cc1e,12561,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1175.0,1175.0,1175.0,0.0,3.7029,3.7029,3.7029,0
6bba_57b7cc1e,12562,7,7,8.75,15.29,0.5722,1.46,2.55,7.45,0.9106,0.5722,10.8722,2.2081,1273.71,1122.0,1406.0,98.65,2.0915,0.794,4.3281,0
6bba_57b7cc1e,12563,3,3,0.0,3.25,0.0,0.0,1.62,1.62,0.0,0.5,88020.8333,0.0,1321.67,1280.0,1356.0,38.53,3.3118,2.6361,4.0326,0
6bba_57b7cc1e,12564,2,2,1.62,1.62,1.0,1.62,1.62,1.62,0.0,1.0,1.0,2.2981,1443.5,1406.0,1481.0,53.03,2.3651,1.7103,3.02,0
6bba_57b7cc1e,12565,5,5,3.98,7.93,0.5021,1.0,1.98,2.81,0.5871,0.5021,3.5955,1.1173,1313.8,1283.0,1328.0,17.82,2.6259,1.2185,3.5649,0
6bba_57b7cc1e,12566,3,3,1.62,1.62,1.0,0.81,0.81,1.62,1.0,1.0,88020.8333,1.4073,1236.67,1222.0,1252.0,15.01,1.9959,1.7699,2.2044,0
6bba_57b7cc1e,12567,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1203.0,1203.0,1203.0,0.0,2.2467,2.2467,2.2467,0
6bba_57b7cc1e,12568,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1333.0,1333.0,1333.0,0.0,3.2438,3.2438,3.2438,0
6bba_57b7cc1e,12569,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1108.0,1108.0,1108.0,0.0,1.5621,1.5621,1.5621,0
6bba_57b7cc1e,12570,11,11,8.29,14.79,0.5603,0.83,1.48,3.98,0.9655,0.5603,7.4787,1.5399,1099.36,994.0,1191.0,56.91,1.9149,0.3626,3.2912,0
6bba_57b7cc1e,12571,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1139.0,1139.0,1139.0,0.0,0.7591,0.7591,0.7591,0
6bba_57b7cc1e,12572,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1070.0,1070.0,1070.0,0.0,1.9187,1.9187,1.9187,0
6bba_57b7cc1e,12573,15,15,10.9,29.08,0.3748,0.78,2.08,7.45,0.8395,0.4106,3.537,1.1304,1158.4,1043.0,1448.0,123.4,1.7943,0.3079,2.7178,0
6bba_57b7cc1e,12574,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1237.0,1237.0,1237.0,0.0,2.8315,2.8315,2.8315,0
6bba_57b7cc1e,12575,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1021.0,1021.0,1021.0,0.0,1.6973,1.6973,1.6973,0
6bba_57b7cc1e,12576,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1162.0,1162.0,1162.0,0.0,2.5178,2.5178,2.5178,1
6bba_57b7cc1e,12577,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1188.0,1188.0,1188.0,0.0,1.404,1.404,1.404,0
6bba_57b7cc1e,12578,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1140.0,1140.0,1140.0,0.0,1.7818,1.7818,1.7818,0
6bba_57b7cc1e,12579,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1173.0,1173.0,1173.0,0.0,2.3733,2.3733,2.3733,0
6bba_57b7cc1e,12580,17,17,16.0,40.33,0.3969,1.0,2.52,6.08,0.7647,0.3969,4.0021,1.6368,1309.76,1052.0,1494.0,110.97,2.1392,0.4346,4.9266,0
6bba_57b7cc1e,12581,16,16,18.24,50.26,0.3629,1.22,3.35,8.29,0.6882,0.4491,19.0344,1.7651,1165.25,1070.0,1291.0,63.13,2.5417,1.1915,4.082,0
6bba_57b7cc1e,12582,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1102.0,1102.0,1102.0,0.0,1.6511,1.6511,1.6511,0
6bba_57b7cc1e,12583,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1447.0,1447.0,1447.0,0.0,3.3742,3.3742,3.3742,0
6bba_57b7cc1e,12584,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1121.0,1121.0,1121.0,0.0,0.6008,0.6008,0.6008,0
6bba_57b7cc1e,12585,3,3,2.3,2.3,1.0,1.15,1.15,2.3,1.0,1.0,176041.6667,1.9902,1125.33,1108.0,1151.0,22.68,2.7451,1.7536,3.56,0
6bba_57b7cc1e,12586,9,9,6.5,21.43,0.3032,0.81,2.68,7.08,0.8095,0.4152,3.4704,0.7392,1268.33,1172.0,1483.0,119.31,2.743,0.9972,4.012,0
6bba_57b7cc1e,12587,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1045.0,1045.0,1045.0,0.0,2.875,2.875,2.875,0
6bba_57b7cc1e,12588,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1156.0,1156.0,1156.0,0.0,2.8342,2.8342,2.8342,0
6bba_57b7cc1e,12589,4,4,1.62,8.12,0.2,0.54,2.71,4.88,0.7483,0.4,418098.9583,0.2167,1400.5,1259.0,1463.0,95.18,2.5973,1.6179,3.5567,0
6bba_57b7cc1e,12590,11,11,8.29,25.76,0.3216,0.83,2.58,5.14,0.5938,0.3216,2.5834,0.8838,1261.36,1164.0,1364.0,58.39,2.0375,0.0,3.8841,0
6bba_57b7cc1e,12591,11,11,8.29,21.61,0.3834,0.83,2.16,3.63,0.4936,0.3834,3.588,1.0535,1335.09,1263.0,1412.0,52.36,2.5239,1.179,4.529,0
6bba_57b7cc1e,12592,7,7,8.29,19.82,0.418,1.38,3.3,8.29,0.7828,0.418,12.1766,1.5272,1193.29,1000.0,1324.0,119.73,1.9158,0.7991,3.1354,0
6bba_57b7cc1e,12593,5,5,13.5,14.01,0.9635,3.37,3.5,8.75,0.94,0.9635,61.0437,7.2704,1233.0,1177.0,1316.0,57.21,2.9234,1.8456,4.5856,0
6bba_57b7cc1e,12594,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1228.0,1228.0,1228.0,0.0,1.7824,1.7824,1.7824,0
6bba_57b7cc1e,12595,2,2,2.3,2.3,1.0,2.3,2.3,2.3,0.0,1.0,1.0,3.25,1180.0,1143.0,1217.0,52.33,4.1479,3.939,4.3569,0
6bba_57b7cc1e,12596,2,2,1.62,1.62,1.0,1.62,1.62,1.62,0.0,1.0,1.0,2.2981,1252.5,1213.0,1292.0,55.86,2.9878,2.6503,3.3253,0
6bba_57b7cc1e,12597,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1318.0,1318.0,1318.0,0.0,2.5974,2.5974,2.5974,0
6bba_57b7cc1e,12598,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,905.0,905.0,905.0,0.0,1.1576,1.1576,1.1576,0
6bba_57b7cc1e,12599,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1067.0,1067.0,1067.0,0.0,1.5044,1.5044,1.5044,0
6bba_57b7cc1e,12600,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1334.0,1334.0,1334.0,0.0,2.526,2.526,2.526,0
6bba_57b7cc1e,12601,3,3,0.0,5.63,0.0,0.0,2.81,2.81,0.0,0.5,264062.5,0.0,1455.33,1440.0,1470.0,15.01,2.2624,1.8472,2.5641,0
6bba_57b7cc1e,12602,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1320.0,1320.0,1320.0,0.0,2.8195,2.8195,2.8195,0
6bba_57b7cc1e,12603,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1058.0,1058.0,1058.0,0.0,2.757,2.757,2.757,0
6bba_57b7cc1e,12604,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1192.0,1192.0,1192.0,0.0,2.4488,2.4488,2.4488,0
6bba_57b7cc1e,12605,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1431.0,1431.0,1431.0,0.0,2.769,2.769,2.769,1
6bba_57b7cc1e,12606,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1015.0,1015.0,1015.0,0.0,0.8044,0.8044,0.8044,0
6bba_57b7cc1e,12607,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1128.0,1128.0,1128.0,0.0,2.7398,2.7398,2.7398,0
6bba_57b7cc1e,12608,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1554.0,1554.0,1554.0,0.0,3.9777,3.9777,3.9777,0
6bba_57b7cc1e,12609,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1393.0,1393.0,1393.0,0.0,2.3124,2.3124,2.3124,0
6bba_57b7cc1e,12610,14,14,23.04,48.53,0.4748,1.77,3.73,10.9,0.8046,0.4748,21.9155,3.1481,1191.57,1089.0,1378.0,88.35,1.7889,0.0,3.7581,0
6bba_57b7cc1e,12611,8,8,18.95,35.5,0.5338,2.71,5.07,9.48,0.5393,0.5338,11.2491,4.0877,1338.75,1194.0,1444.0,90.62,1.6474,0.6261,2.7986,0
6bba_57b7cc1e,12612,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1200.0,1200.0,1200.0,0.0,1.7915,1.7915,1.7915,0
6bba_57b7cc1e,12613,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1173.0,1173.0,1173.0,0.0,3.509,3.509,3.509,0
6bba_57b7cc1e,12614,3,3,9.33,9.91,0.9419,4.67,4.96,8.29,0.6721,0.9419,68.5718,7.6144,1187.67,1019.0,1273.0,146.07,2.6411,2.0402,3.8013,0
6bba_57b7cc1e,12615,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1337.0,1337.0,1337.0,0.0,3.0157,3.0157,3.0157,0
6bba_57b7cc1e,12616,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1152.0,1152.0,1152.0,0.0,2.795,2.795,2.795,0
6bba_57b7cc1e,12617,4,4,1.62,4.88,0.3333,0.54,1.62,1.62,0.0,0.3333,2.0,0.3611,1333.5,1304.0,1365.0,25.09,2.0954,1.6313,2.8331,0
6bba_57b7cc1e,12618,2,2,3.63,3.63,1.0,3.63,3.63,3.63,0.0,1.0,1.0,5.1387,1230.5,1209.0,1252.0,30.41,3.2671,2.0893,4.4449,0
6bba_57b7cc1e,12619,17,17,11.38,45.37,0.2507,0.71,2.84,7.08,0.7621,0.3244,4.3234,0.735,1258.35,1048.0,1405.0,99.63,2.2131,0.9415,3.898,0
6bba_57b7cc1e,12620,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1092.0,1092.0,1092.0,0.0,0.4166,0.4166,0.4166,0
6bba_57b7cc1e,12621,2,2,1.62,1.62,1.0,1.62,1.62,1.62,0.0,1.0,1.0,2.2981,1169.0,1160.0,1178.0,12.73,2.3776,1.65,3.1051,0
6bba_57b7cc1e,12622,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1242.0,1242.0,1242.0,0.0,2.5715,2.5715,2.5715,0
6bba_57b7cc1e,12623,15,15,6.08,37.65,0.1615,0.43,2.69,7.08,0.8797,0.348,7.6013,0.2717,1165.53,1103.0,1385.0,67.77,2.2097,0.6965,4.6908,1
6bba_57b7cc1e,12624,17,17,5.14,33.81,0.152,0.32,2.11,5.86,0.7911,0.2761,1.4842,0.2012,1295.24,1019.0,1469.0,146.06,2.7102,1.2996,5.3205,0
6bba_57b7cc1e,12625,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1166.0,1166.0,1166.0,0.0,1.5828,1.5828,1.5828,0
6bba_57b7cc1e,12626,16,16,9.61,17.98,0.5347,0.64,1.2,3.63,0.9154,0.5347,10.3646,1.3708,1003.0,845.0,1098.0,73.63,2.0231,0.2285,3.7627,0
6bba_57b7cc1e,12627,7,7,6.89,23.47,0.2937,1.15,3.91,7.27,0.7037,0.2937,15.747,0.8929,1320.0,1251.0,1375.0,47.77,2.7798,1.3739,4.4321,0
6bba_57b7cc1e,12628,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1232.0,1232.0,1232.0,0.0,3.074,3.074,3.074,0
6bba_57b7cc1e,12629,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1431.0,1431.0,1431.0,0.0,2.8895,2.8895,2.8895,0
6bba_57b7cc1e,12630,8,8,4.6,14.43,0.3186,0.66,2.06,3.25,0.4932,0.3562,3.9056,0.5916,1292.5,1233.0,1357.0,41.87,2.1222,0.9752,3.9058,0
6bba_57b7cc1e,12631,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1172.0,1172.0,1172.0,0.0,0.6793,0.6793,0.6793,0
6bba_57b7cc1e,12632,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1138.5,1117.0,1160.0,30.41,2.2968,1.6051,2.9885,0
6bba_57b7cc1e,12633,4,4,1.62,5.93,0.274,0.54,1.98,3.63,0.759,0.3874,26.0845,0.2968,1392.0,1346.0,1446.0,45.17,2.5226,1.8376,3.6978,0
6bba_57b7cc1e,12634,18,18,16.0,46.4,0.3449,0.94,2.73,7.45,0.6929,0.3449,6.3616,1.3775,1169.44,1051.0,1367.0,105.59,2.5113,0.4618,4.4041,0
