dataset,gt_node_id,has_prev,has_next,prev_detected,next_detected,both_surrounding_detected,dist_delta_t2_um,interp_error_um,is_recovered_node
6bba_74686d6a,20000102.0,True,True,False,True,False,,,False
6bba_74686d6a,22000111.0,True,True,True,True,True,3.494694639736067,1.7473473198680336,True
6bba_74686d6a,23000115.0,True,True,True,False,False,,,False
6bba_74686d6a,24000121.0,True,True,False,False,False,,,False
6bba_74686d6a,25000126.0,True,True,False,True,False,,,False
6bba_74686d6a,26000135.0,True,True,True,False,False,,,False
6bba_74686d6a,27000143.0,True,True,False,False,False,,,False
6bba_74686d6a,28000149.0,True,True,False,False,False,,,False
6bba_74686d6a,29000157.0,True,True,False,False,False,,,False
6bba_74686d6a,30000165.0,True,True,False,True,False,,,False
6bba_74686d6a,33000187.0,True,True,True,False,False,,,False
6bba_74686d6a,33000188.0,True,True,True,True,True,10.686768980847297,5.525597394173774,True
6bba_74686d6a,34000195.0,True,True,True,False,False,,,False
6bba_74686d6a,34000196.0,True,True,False,False,False,,,False
6bba_74686d6a,34000199.0,True,True,True,False,False,,,False
6bba_74686d6a,35000203.0,True,True,False,True,False,,,False
6bba_74686d6a,35000204.0,True,True,False,False,False,,,False
6bba_74686d6a,35000207.0,True,True,False,True,False,,,False
6bba_74686d6a,36000211.0,True,True,False,False,False,,,False
6bba_74686d6a,37000219.0,True,True,False,False,False,,,False
6bba_74686d6a,38000228.0,True,True,False,False,False,,,False
6bba_74686d6a,39000237.0,True,True,False,True,False,,,False
6bba_74686d6a,42000267.0,True,True,True,False,False,,,False
6bba_74686d6a,43000276.0,True,True,True,True,True,3.494694639736067,3.312868493654706,True
6bba_74686d6a,43000277.0,True,True,False,False,False,,,False
6bba_74686d6a,44000288.0,True,True,False,False,False,,,False
6bba_74686d6a,45000299.0,True,True,False,False,False,,,False
6bba_74686d6a,46000308.0,True,True,False,False,False,,,False
6bba_74686d6a,47000314.0,True,True,True,True,True,5.450415695155737,4.0827619710803615,True
6bba_74686d6a,47000318.0,True,True,False,True,False,,,False
6bba_74686d6a,50000343.0,True,True,True,False,False,,,False
6bba_74686d6a,51000354.0,True,True,False,False,False,,,False
6bba_74686d6a,52000364.0,True,True,False,False,False,,,False
6bba_74686d6a,53000375.0,True,True,False,False,False,,,False
6bba_74686d6a,54000385.0,True,True,False,False,False,,,False
6bba_74686d6a,55000398.0,True,True,False,False,False,,,False
6bba_74686d6a,56000409.0,True,True,False,False,False,,,False
6bba_74686d6a,57000422.0,True,True,False,False,False,,,False
6bba_74686d6a,57000430.0,True,True,True,True,True,2.333728575156074,2.732767384561847,True
6bba_74686d6a,58000434.0,True,True,False,False,False,,,False
6bba_74686d6a,58000440.0,True,True,True,False,False,,,False
6bba_74686d6a,59000446.0,True,True,False,False,False,,,False
6bba_74686d6a,59000450.0,True,True,False,True,False,,,False
6bba_74686d6a,59000453.0,True,True,True,False,False,,,False
6bba_74686d6a,60000457.0,True,True,False,True,False,,,False
6bba_74686d6a,60000464.0,True,True,False,True,False,,,False
6bba_74686d6a,66000504.0,True,True,True,False,False,,,False
6bba_74686d6a,67000508.0,True,True,True,False,False,,,False
6bba_74686d6a,67000511.0,True,True,False,True,False,,,False
6bba_74686d6a,68000514.0,True,True,False,False,False,,,False
6bba_74686d6a,69000521.0,True,True,False,True,False,,,False
6bba_74686d6a,72000541.0,True,True,True,True,True,2.2980970388562794,4.162823748671087,True
6bba_74686d6a,74000556.0,True,True,True,True,True,2.6012692214570947,7.3153206365562,False
6bba_74686d6a,76000565.0,True,True,True,False,False,,,False
6bba_74686d6a,77000572.0,True,True,False,True,False,,,False
6bba_74686d6a,87000627.0,True,True,True,False,False,,,False
6bba_74686d6a,88000633.0,True,True,False,True,False,,,False
6bba_74686d6a,91000648.0,True,True,True,False,False,,,False
6bba_74686d6a,92000653.0,True,True,False,True,False,,,False
6bba_767a1e17,62000560.0,True,True,True,True,True,6.512682938889317,2.4794566094459083,True
6bba_767a1e17,68000682.0,False,True,False,False,False,,,False
6bba_767a1e17,69000689.0,False,True,False,False,False,,,False
6bba_767a1e17,69000704.0,True,True,False,False,False,,,False
6bba_767a1e17,70000711.0,True,True,False,False,False,,,False
6bba_767a1e17,70000726.0,True,True,False,True,False,,,False
6bba_767a1e17,71000731.0,True,True,False,False,False,,,False
6bba_767a1e17,71000747.0,False,True,False,False,False,,,False
6bba_767a1e17,71000749.0,False,True,False,True,False,,,False
6bba_767a1e17,72000761.0,True,True,False,False,False,,,False
6bba_767a1e17,72000783.0,True,True,False,True,False,,,False
6bba_767a1e17,72000795.0,True,True,True,False,False,,,False
6bba_767a1e17,73000799.0,True,True,False,False,False,,,False
6bba_767a1e17,73000824.0,True,True,False,True,False,,,False
6bba_767a1e17,74000829.0,True,True,False,False,False,,,False
6bba_767a1e17,75000864.0,True,True,False,True,False,,,False
6bba_767a1e17,76000905.0,True,True,True,False,False,,,False
6bba_767a1e17,77000942.0,True,True,False,True,False,,,False
6bba_767a1e17,78000980.0,True,True,True,False,False,,,False
6bba_767a1e17,78001006.0,True,True,True,False,False,,,False
6bba_767a1e17,79001019.0,True,True,False,False,False,,,False
6bba_767a1e17,79001045.0,True,True,False,False,False,,,False
6bba_767a1e17,80001059.0,True,True,False,False,False,,,False
6bba_767a1e17,80001082.0,True,True,False,False,False,,,False
6bba_767a1e17,81001095.0,True,True,False,False,False,,,False
6bba_767a1e17,81001118.0,True,False,False,False,False,,,False
6bba_767a1e17,82001134.0,True,True,False,False,False,,,False
6bba_767a1e17,82001155.0,False,True,False,True,False,,,False
6bba_767a1e17,83001171.0,True,True,True,True,True,5.090297909995052,2.762798697086887,True
6bba_767a1e17,83001172.0,True,True,False,True,False,,,False
6bba_767a1e17,84001210.0,True,True,True,True,True,4.755034338729848,2.159248368211726,True
6bba_767a1e17,85001249.0,True,True,True,True,True,13.332181753655325,4.912938315369429,True
6bba_767a1e17,85001268.0,True,True,True,True,True,7.048174076489598,2.1971328084858683,True
6bba_767a1e17,86001284.0,False,True,False,False,False,,,False
6bba_767a1e17,87001333.0,True,True,False,False,False,,,False
6bba_767a1e17,87001362.0,True,True,True,False,False,,,False
6bba_767a1e17,88001379.0,True,True,False,False,False,,,False
6bba_767a1e17,88001408.0,True,True,False,False,False,,,False
6bba_767a1e17,89001415.0,False,True,False,True,False,,,False
6bba_767a1e17,89001423.0,True,True,True,False,False,,,False
6bba_767a1e17,89001424.0,True,True,False,False,False,,,False
6bba_767a1e17,89001453.0,True,True,False,False,False,,,False
6bba_767a1e17,90001462.0,False,True,False,False,False,,,False
6bba_767a1e17,90001470.0,True,True,False,True,False,,,False
6bba_767a1e17,90001471.0,True,True,False,False,False,,,False
6bba_767a1e17,90001497.0,True,False,False,False,False,,,False
6bba_767a1e17,91001510.0,True,True,False,False,False,,,False
6bba_767a1e17,91001522.0,True,True,False,False,False,,,False
6bba_767a1e17,91001524.0,True,True,True,True,True,8.012502437597133,4.087811771366803,True
6bba_767a1e17,92001564.0,True,True,False,False,False,,,False
6bba_767a1e17,92001569.0,True,True,False,False,False,,,False
6bba_767a1e17,92001574.0,True,True,True,False,False,,,False
6bba_767a1e17,93001626.0,True,True,False,False,False,,,False
6bba_767a1e17,93001632.0,True,True,False,True,False,,,False
6bba_767a1e17,93001635.0,True,True,False,True,False,,,False
6bba_767a1e17,93001665.0,True,True,True,True,True,5.154734625807618,4.107948897031826,True
6bba_767a1e17,94001696.0,True,True,False,False,False,,,False
6bba_767a1e17,94001706.0,True,True,True,True,True,1.284675299443404,6.531661171267995,True
6bba_767a1e17,95001757.0,True,True,False,False,False,,,False
6bba_767a1e17,96001815.0,True,True,False,False,False,,,False
6bba_767a1e17,96001823.0,True,True,True,False,False,,,False
6bba_767a1e17,97001877.0,True,True,False,False,False,,,False
6bba_767a1e17,97001884.0,True,True,False,False,False,,,False
6bba_767a1e17,98001939.0,True,False,False,False,False,,,False
6bba_767a1e17,98001944.0,True,True,False,False,False,,,False
6bba_767a1e17,98001947.0,True,True,True,True,True,10.050069962443047,2.333728575156074,True
6bba_767a1e17,99001998.0,True,True,False,False,False,,,False
6bba_767a1e17,99002000.0,True,False,True,False,False,,,False
6bba_767a1e17,100002044.0,True,False,True,False,False,,,False
6bba_767a1e17,100002057.0,True,False,False,False,False,,,False
6bba_76db78c1,92000568.0,True,True,True,True,True,4.241374519244911,5.890625,True
6bba_784a78c9,2000039.0,True,True,True,False,False,,,False
6bba_784a78c9,3000062.0,True,True,False,False,False,,,False
6bba_784a78c9,4000079.0,True,True,True,True,True,3.832554834897995,4.946416987641155,True
6bba_784a78c9,4000086.0,False,True,False,True,False,,,False
6bba_784a78c9,4000089.0,True,True,False,False,False,,,False
6bba_784a78c9,4000094.0,False,True,False,True,False,,,False
6bba_784a78c9,4000101.0,True,True,True,True,True,3.471001521535247,4.979670585553325,True
6bba_784a78c9,5000118.0,True,True,False,True,False,,,False
6bba_784a78c9,6000153.0,True,True,True,False,False,,,False
6bba_784a78c9,7000182.0,True,True,False,True,False,,,False
6bba_784a78c9,8000186.0,True,True,True,True,True,3.1729139308370784,3.0196702142990715,True
6bba_784a78c9,9000222.0,True,True,True,False,False,,,False
6bba_784a78c9,9000231.0,True,True,True,True,True,6.613270867165506,6.515849816265335,True
6bba_784a78c9,10000245.0,True,True,False,True,False,,,False
6bba_784a78c9,13000299.0,True,True,True,True,True,12.775900469732065,1.6376461051231428,True
6bba_784a78c9,22000482.0,True,True,True,True,True,5.296851954227152,3.734407688141454,True
6bba_784a78c9,22000489.0,True,True,True,False,False,,,False
6bba_784a78c9,23000509.0,True,True,False,True,False,,,False
6bba_784a78c9,31000650.0,True,True,True,False,False,,,False
6bba_784a78c9,32000671.0,True,True,False,False,False,,,False
6bba_784a78c9,33000694.0,True,True,False,True,False,,,False
6bba_784a78c9,36000772.0,True,True,True,True,True,1.7235727791422095,3.4590941055788003,True
6bba_784a78c9,40000846.0,True,True,True,False,False,,,False
6bba_784a78c9,41000868.0,True,True,False,False,False,,,False
6bba_784a78c9,42000888.0,True,True,False,False,False,,,False
6bba_784a78c9,43000909.0,True,True,False,True,False,,,False
6bba_784a78c9,45000950.0,True,True,True,True,True,7.803807664371284,3.4049954685175425,True
6bba_784a78c9,45000957.0,True,True,True,True,True,2.569350598886808,2.0714766773970688,True
6bba_784a78c9,47000996.0,True,True,True,False,False,,,False
6bba_784a78c9,48001019.0,True,True,False,True,False,,,False
6bba_784a78c9,49001050.0,True,True,True,True,True,3.2752922102462856,2.9083074034780094,True
6bba_784a78c9,50001062.0,True,True,True,False,False,,,False
6bba_784a78c9,51001083.0,True,True,False,True,False,,,False
6bba_784a78c9,54001156.0,True,True,True,True,True,2.4375,4.2218738434491385,True
6bba_784a78c9,60001284.0,True,True,True,False,False,,,False
6bba_784a78c9,61001302.0,True,True,True,True,True,4.908737426772795,3.553236310921355,True
6bba_784a78c9,61001305.0,True,True,False,True,False,,,False
6bba_784a78c9,65001384.0,True,True,True,False,False,,,False
6bba_784a78c9,66001404.0,True,True,False,False,False,,,False
6bba_784a78c9,67001425.0,True,True,False,True,False,,,False
6bba_784a78c9,72001527.0,True,True,True,True,True,3.6336104634371584,2.9575446425202108,True
6bba_784a78c9,76001603.0,True,True,True,True,True,2.471122277933652,4.265625,True
6bba_786893ac,1000013.0,False,True,False,True,False,,,False
6bba_786893ac,2000066.0,True,True,True,False,False,,,False
6bba_786893ac,2000084.0,True,True,True,True,True,0.9084026158592896,0.4542013079296448,True
6bba_786893ac,2000092.0,True,True,True,True,True,2.2980970388562794,4.2218738434491385,True
6bba_786893ac,3000121.0,True,True,False,False,False,,,False
6bba_786893ac,3000158.0,True,True,True,True,True,12.961858108504352,1.7473473198680336,True
6bba_786893ac,4000168.0,True,True,False,False,False,,,False
6bba_786893ac,4000180.0,True,True,True,True,True,5.296851954227152,2.7100255130256614,True
6bba_786893ac,4000182.0,True,True,True,True,True,2.471122277933652,2.879793897247683,True
6bba_786893ac,5000212.0,True,True,False,False,False,,,False
6bba_786893ac,5000233.0,True,True,True,True,True,1.4647552056572457,6.515849816265335,True
6bba_786893ac,6000252.0,True,True,True,True,True,0.8125,2.6012692214570947,True
6bba_786893ac,6000255.0,True,True,False,True,False,,,False
6bba_786893ac,7000313.0,True,True,True,True,True,3.494694639736067,5.242041959604101,True
6bba_786893ac,8000336.0,True,True,True,False,False,,,False
6bba_786893ac,9000380.0,True,True,False,True,False,,,False
6bba_786893ac,10000430.0,True,True,True,True,True,4.487177913232324,7.583937847929003,False
6bba_786893ac,10000461.0,True,True,True,False,False,,,False
6bba_786893ac,11000471.0,True,True,True,False,False,,,False
6bba_786893ac,11000500.0,True,True,False,True,False,,,False
6bba_786893ac,12000511.0,True,True,False,False,False,,,False
6bba_786893ac,13000550.0,True,True,False,True,False,,,False
6bba_786893ac,13000551.0,True,True,True,True,True,8.285906709588275,2.2251228898647373,True
6bba_786893ac,14000624.0,True,True,True,True,True,11.324104890122662,2.577367312903809,True
6bba_786893ac,17000721.0,True,True,True,False,False,,,False
6bba_786893ac,17000749.0,True,True,True,True,True,6.953879874753374,2.936544059881445,True
6bba_786893ac,17000751.0,True,True,True,True,True,1.4647552056572457,3.9648418257384495,True
6bba_786893ac,18000763.0,True,True,False,False,False,,,False
6bba_786893ac,19000804.0,True,True,False,True,False,,,False
6bba_786893ac,19000833.0,True,True,True,True,True,6.358818311015027,3.4291446751522456,True
6bba_786893ac,19000838.0,True,True,True,True,True,5.090297909995052,4.3989578400031295,True
6bba_786893ac,20000843.0,True,True,True,True,True,5.154734625807618,5.777469202914456,True
6bba_786893ac,20000846.0,True,True,True,False,False,,,False
6bba_786893ac,20000877.0,True,True,True,False,False,,,False
6bba_786893ac,21000891.0,True,True,False,True,False,,,False
6bba_786893ac,21000921.0,True,True,False,True,False,,,False
6bba_786893ac,23000975.0,True,True,True,False,False,,,False
6bba_786893ac,23000992.0,True,True,True,False,False,,,False
6bba_786893ac,23001004.0,True,True,True,False,False,,,False
6bba_786893ac,24001014.0,True,True,False,True,False,,,False
6bba_786893ac,24001031.0,True,True,False,True,False,,,False
6bba_786893ac,24001043.0,True,True,False,True,False,,,False
6bba_786893ac,25001045.0,True,True,True,True,True,3.447145558284419,3.374565944310468,True
6bba_786893ac,25001050.0,True,True,True,False,False,,,False
6bba_786893ac,26001088.0,True,True,False,False,False,,,False
6bba_786893ac,26001116.0,True,True,True,False,False,,,False
6bba_786893ac,26001119.0,True,True,True,True,True,9.020213845164648,4.107948897031826,True
6bba_786893ac,27001128.0,True,True,False,False,False,,,False
6bba_786893ac,27001159.0,True,True,False,False,False,,,False
6bba_786893ac,28001169.0,True,False,False,False,False,,,False
6bba_786893ac,28001197.0,True,True,False,True,False,,,False
6bba_786893ac,32001312.0,True,True,True,True,True,9.475296829123613,2.9295104113144914,True
6bba_786893ac,33001383.0,False,True,False,True,False,,,False
6bba_786893ac,34001390.0,True,True,True,False,False,,,False
6bba_786893ac,34001410.0,True,True,True,True,True,9.138367776851618,4.422344277218815,True
6bba_786893ac,35001429.0,True,True,False,False,False,,,False
6bba_786893ac,36001463.0,True,True,False,False,False,,,False
6bba_786893ac,37001495.0,True,True,False,False,False,,,False
6bba_786893ac,37001506.0,True,True,True,True,True,7.803807664371284,2.640625,True
6bba_786893ac,37001513.0,True,True,True,False,False,,,False
6bba_786893ac,37001517.0,True,True,True,True,True,4.908737426772795,1.4363106492851747,True
6bba_786893ac,38001529.0,True,True,False,False,False,,,False
6bba_786893ac,38001545.0,True,True,False,False,False,,,False
6bba_786893ac,39001565.0,True,False,False,False,False,,,False
6bba_786893ac,39001581.0,True,True,False,True,False,,,False
6bba_786893ac,41001631.0,True,True,True,False,False,,,False
6bba_786893ac,41001638.0,True,True,True,True,True,4.162823748671087,5.094349082868684,True
6bba_786893ac,42001660.0,True,True,False,True,False,,,False
6bba_786893ac,45001750.0,True,True,True,True,True,1.625,2.0714766773970688,True
6bba_786893ac,46001792.0,True,True,True,False,False,,,False
6bba_786893ac,47001817.0,True,True,False,False,False,,,False
6bba_786893ac,48001839.0,True,True,False,True,False,,,False
6bba_786893ac,52001917.0,False,True,False,True,False,,,False
6bba_786893ac,57002049.0,True,True,True,False,False,,,False
6bba_786893ac,58002066.0,True,True,False,False,False,,,False
6bba_786893ac,59002083.0,True,True,False,False,False,,,False
6bba_786893ac,59002086.0,True,True,True,True,True,4.0827619710803615,0.930835688037905,True
6bba_786893ac,60002102.0,True,True,False,True,False,,,False
6bba_786893ac,61002120.0,True,True,True,True,True,0.40625,7.0511004515695985,False
6bba_786893ac,62002139.0,True,True,True,False,False,,,False
6bba_786893ac,63002155.0,True,True,False,False,False,,,False
6bba_786893ac,64002175.0,True,False,False,False,False,,,False
6bba_786893ac,65002213.0,True,True,True,False,False,,,False
6bba_786893ac,66002236.0,True,False,False,False,False,,,False
6bba_786893ac,68002285.0,True,True,True,False,False,,,False
6bba_786893ac,69002307.0,True,False,False,False,False,,,False
6bba_786893ac,72002356.0,True,True,True,False,False,,,False
6bba_786893ac,73002377.0,True,True,False,False,False,,,False
6bba_786893ac,74002399.0,True,False,False,False,False,,,False
6bba_786893ac,75002425.0,True,True,True,False,False,,,False
6bba_786893ac,76002448.0,True,True,False,True,False,,,False
6bba_786893ac,77002470.0,True,True,True,False,False,,,False
6bba_786893ac,78002491.0,True,True,False,True,False,,,False
6bba_786893ac,81002539.0,True,True,True,False,False,,,False
6bba_786893ac,81002542.0,False,True,False,False,False,,,False
6bba_786893ac,82002561.0,True,True,False,False,False,,,False
6bba_786893ac,82002563.0,True,True,False,False,False,,,False
6bba_786893ac,83002585.0,True,True,False,False,False,,,False
6bba_786893ac,83002588.0,True,True,False,False,False,,,False
6bba_786893ac,84002608.0,True,True,False,True,False,,,False
6bba_786893ac,84002611.0,True,True,False,False,False,,,False
6bba_786893ac,85002636.0,True,True,False,False,False,,,False
6bba_786893ac,86002658.0,True,True,False,False,False,,,False
6bba_786893ac,87002683.0,True,True,False,False,False,,,False
6bba_786893ac,88002704.0,True,True,False,False,False,,,False
6bba_786893ac,89002724.0,True,True,False,False,False,,,False
6bba_786893ac,89002737.0,True,True,True,True,True,5.658407737606049,5.547953240272488,True
6bba_786893ac,90002740.0,True,True,False,True,False,,,False
6bba_786893ac,91002768.0,True,True,True,True,True,7.803807664371284,5.158735196550119,True
6bba_786893ac,93002786.0,True,True,True,True,True,1.86167137607581,4.3989578400031295,True
6bba_786893ac,93002801.0,True,True,True,True,True,9.065839901796192,3.5993841704172116,True
6bba_786893ac,95002824.0,True,True,True,False,False,,,False
6bba_786893ac,95002829.0,True,True,True,True,True,2.1877232028983924,1.687282972155234,True
6bba_786893ac,96002841.0,True,True,False,False,False,,,False
6bba_786893ac,97002860.0,True,True,False,True,False,,,False
6bba_786893ac,98002882.0,True,True,True,True,True,8.946728190377755,2.879793897247683,True
6bba_786893ac,100002917.0,True,False,True,False,False,,,False
6bba_786893ac,100002922.0,True,False,True,False,False,,,False
6bba_789f8168,3000121.0,True,True,True,False,False,,,False
6bba_789f8168,4000157.0,True,True,False,True,False,,,False
6bba_789f8168,9000336.0,True,True,True,True,True,10.50767018955677,2.762798697086887,True
6bba_789f8168,13000493.0,False,True,False,True,False,,,False
6bba_789f8168,15000545.0,True,True,True,True,True,3.6336104634371584,4.318496736423452,True
6bba_789f8168,18000672.0,True,True,True,False,False,,,False
6bba_789f8168,19000708.0,True,True,False,False,False,,,False
6bba_789f8168,20000742.0,True,True,False,True,False,,,False
6bba_789f8168,23000841.0,True,True,True,True,True,3.374565944310468,4.528366539451616,True
6bba_789f8168,29000966.0,True,True,True,True,True,8.608283165794443,4.067574955132972,True
6bba_789f8168,45001262.0,True,True,True,True,True,5.154734625807618,4.582708882650632,True
6bba_789f8168,76001586.0,True,True,True,True,True,4.0827619710803615,6.739955634358805,True
6bba_78a7bd97,21000111.0,False,True,False,False,False,,,False
6bba_78a7bd97,22000120.0,True,True,False,False,False,,,False
6bba_78a7bd97,23000131.0,True,True,False,False,False,,,False
6bba_78a7bd97,24000141.0,True,True,False,True,False,,,False
6bba_78a7bd97,26000167.0,True,True,True,False,False,,,False
6bba_78a7bd97,27000181.0,True,True,False,False,False,,,False
6bba_78a7bd97,28000194.0,True,True,True,True,True,7.323776028286228,1.687282972155234,True
6bba_78a7bd97,28000195.0,True,True,False,False,False,,,False
6bba_78a7bd97,29000206.0,True,True,False,False,False,,,False
6bba_78a7bd97,30000215.0,True,True,False,False,False,,,False
6bba_78a7bd97,31000225.0,True,True,False,False,False,,,False
6bba_78a7bd97,31000226.0,True,True,True,False,False,,,False
6bba_78a7bd97,31000230.0,False,True,False,True,False,,,False
6bba_78a7bd97,31000232.0,True,True,True,True,True,9.587844273479831,3.4291446751522456,True
6bba_78a7bd97,32000234.0,True,True,True,False,False,,,False
6bba_78a7bd97,32000235.0,True,True,False,False,False,,,False
6bba_78a7bd97,32000236.0,True,True,False,False,False,,,False
6bba_78a7bd97,33000245.0,True,True,False,True,False,,,False
6bba_78a7bd97,33000246.0,True,True,False,False,False,,,False
6bba_78a7bd97,33000247.0,True,True,False,False,False,,,False
6bba_78a7bd97,34000256.0,True,True,False,True,False,,,False
6bba_78a7bd97,34000257.0,True,True,False,False,False,,,False
6bba_78a7bd97,35000264.0,True,True,True,True,True,4.0010984819796676,5.174706551160655,True
6bba_78a7bd97,35000268.0,True,True,False,False,False,,,False
6bba_78a7bd97,36000278.0,True,True,True,False,False,,,False
6bba_78a7bd97,36000280.0,True,True,False,False,False,,,False
6bba_78a7bd97,37000290.0,True,True,False,False,False,,,False
6bba_78a7bd97,37000292.0,True,True,False,False,False,,,False
6bba_78a7bd97,37000299.0,True,True,True,False,False,,,False
6bba_78a7bd97,38000301.0,True,True,False,False,False,,,False
6bba_78a7bd97,38000303.0,True,True,False,False,False,,,False
6bba_78a7bd97,38000312.0,True,True,False,False,False,,,False
6bba_78a7bd97,39000314.0,True,True,False,False,False,,,False
6bba_78a7bd97,39000316.0,True,True,False,False,False,,,False
6bba_78a7bd97,39000324.0,True,True,False,False,False,,,False
6bba_78a7bd97,40000326.0,True,True,False,False,False,,,False
6bba_78a7bd97,40000328.0,True,True,False,False,False,,,False
6bba_78a7bd97,40000336.0,True,True,False,True,False,,,False
6bba_78a7bd97,41000338.0,True,True,False,False,False,,,False
6bba_78a7bd97,41000339.0,True,True,False,False,False,,,False
6bba_78a7bd97,42000354.0,True,True,False,False,False,,,False
6bba_78a7bd97,42000356.0,True,True,False,False,False,,,False
6bba_78a7bd97,43000366.0,True,True,False,False,False,,,False
6bba_78a7bd97,43000368.0,True,True,False,False,False,,,False
6bba_78a7bd97,43000375.0,True,True,True,True,True,6.550584420492571,5.87308811976289,True
6bba_78a7bd97,44000380.0,True,True,False,False,False,,,False
6bba_78a7bd97,44000381.0,True,True,False,False,False,,,False
6bba_78a7bd97,45000391.0,True,True,False,False,False,,,False
6bba_78a7bd97,45000392.0,True,True,False,False,False,,,False
6bba_78a7bd97,46000401.0,True,True,False,True,False,,,False
6bba_78a7bd97,46000402.0,True,True,False,False,False,,,False
6bba_78a7bd97,47000419.0,True,True,False,False,False,,,False
6bba_78a7bd97,48000433.0,True,True,True,False,False,,,False
6bba_78a7bd97,48000434.0,True,True,False,False,False,,,False
6bba_78a7bd97,49000448.0,True,True,False,False,False,,,False
6bba_78a7bd97,49000450.0,True,True,False,False,False,,,False
6bba_78a7bd97,50000464.0,True,True,False,False,False,,,False
6bba_78a7bd97,50000466.0,True,True,False,False,False,,,False
6bba_78a7bd97,51000484.0,True,True,False,False,False,,,False
6bba_78a7bd97,51000485.0,True,True,False,False,False,,,False
6bba_78a7bd97,51000486.0,True,True,True,True,True,6.147678042358757,2.377517169364924,True
6bba_78a7bd97,52000499.0,True,True,False,False,False,,,False
6bba_78a7bd97,52000501.0,True,True,False,False,False,,,False
6bba_78a7bd97,53000517.0,False,True,False,False,False,,,False
6bba_78a7bd97,53000519.0,True,True,False,False,False,,,False
6bba_78a7bd97,53000521.0,True,True,False,False,False,,,False
6bba_78a7bd97,53000531.0,True,True,True,True,True,5.170718337426629,4.883456207569594,True
6bba_78a7bd97,54000536.0,True,True,False,False,False,,,False
6bba_78a7bd97,54000538.0,True,False,False,False,False,,,False
6bba_78a7bd97,54000540.0,True,True,False,False,False,,,False
6bba_78a7bd97,54000541.0,True,True,True,False,False,,,False
6bba_78a7bd97,55000556.0,True,True,False,True,False,,,False
6bba_78a7bd97,55000559.0,True,False,False,False,False,,,False
6bba_78a7bd97,55000560.0,True,True,False,False,False,,,False
6bba_78a7bd97,56000583.0,True,True,False,False,False,,,False
6bba_78a7bd97,56000588.0,False,True,False,False,False,,,False
6bba_78a7bd97,57000604.0,True,True,False,False,False,,,False
6bba_78a7bd97,57000608.0,True,True,False,True,False,,,False
6bba_78a7bd97,58000624.0,True,True,False,False,False,,,False
6bba_78a7bd97,59000645.0,True,True,True,True,True,6.214430032191206,5.949863772074954,True
6bba_78a7bd97,59000648.0,True,True,False,False,False,,,False
6bba_78a7bd97,60000668.0,True,True,False,False,False,,,False
6bba_78a7bd97,61000690.0,True,True,True,False,False,,,False
6bba_78a7bd97,61000691.0,True,True,False,False,False,,,False
6bba_78a7bd97,62000709.0,True,True,False,False,False,,,False
6bba_78a7bd97,62000711.0,True,True,False,False,False,,,False
6bba_78a7bd97,62000718.0,True,True,True,True,True,8.463270828999862,1.7473473198680336,True
6bba_78a7bd97,63000730.0,True,True,False,False,False,,,False
6bba_78a7bd97,63000733.0,True,True,False,False,False,,,False
6bba_78a7bd97,64000755.0,True,True,False,False,False,,,False
6bba_78a7bd97,64000757.0,True,True,False,False,False,,,False
6bba_78a7bd97,65000777.0,True,True,False,False,False,,,False
6bba_78a7bd97,65000781.0,True,True,False,False,False,,,False
6bba_78a7bd97,65000791.0,True,True,True,True,True,6.953879874753374,3.570611653222036,True
6bba_78a7bd97,65000792.0,True,True,True,True,True,5.658407737606049,5.016817420561566,True
6bba_78a7bd97,66000806.0,True,True,False,False,False,,,False
6bba_78a7bd97,66000807.0,True,True,False,False,False,,,False
6bba_78a7bd97,67000836.0,True,True,False,False,False,,,False
6bba_78a7bd97,67000838.0,True,True,False,False,False,,,False
6bba_78a7bd97,67000848.0,True,True,True,True,True,14.562801767259623,6.813019618944672,True
6bba_78a7bd97,68000865.0,True,True,False,False,False,,,False
6bba_78a7bd97,68000866.0,True,True,False,False,False,,,False
6bba_78a7bd97,69000889.0,True,True,False,False,False,,,False
6bba_78a7bd97,69000890.0,True,True,False,False,False,,,False
6bba_78a7bd97,70000913.0,True,True,False,False,False,,,False
6bba_78a7bd97,70000914.0,True,True,False,False,False,,,False
6bba_78a7bd97,71000937.0,True,True,False,True,False,,,False
6bba_78a7bd97,71000938.0,True,False,False,False,False,,,False
6bba_78a7bd97,72000961.0,False,True,False,False,False,,,False
6bba_78a7bd97,72000962.0,False,True,False,False,False,,,False
6bba_78a7bd97,72000967.0,False,True,False,False,False,,,False
6bba_78a7bd97,73000991.0,True,True,True,False,False,,,False
6bba_78a7bd97,73000993.0,True,True,True,True,True,2.4375,5.58501412822743,True
6bba_78a7bd97,73000995.0,True,True,False,True,False,,,False
6bba_78a7bd97,73000996.0,True,True,False,False,False,,,False
6bba_78a7bd97,73000999.0,True,True,False,False,False,,,False
6bba_78a7bd97,73001009.0,True,True,True,True,True,7.66510966979599,2.2251228898647373,True
6bba_78a7bd97,74001021.0,True,True,False,False,False,,,False
6bba_78a7bd97,74001025.0,True,True,False,False,False,,,False
6bba_78a7bd97,74001030.0,True,True,False,False,False,,,False
6bba_78a7bd97,74001033.0,True,True,True,False,False,,,False
6bba_78a7bd97,75001049.0,True,True,False,False,False,,,False
6bba_78a7bd97,75001053.0,True,True,False,False,False,,,False
